TABLE_CATALOG	TABLE_SCHEMA	TABLE_NAME	COLUMN_NAME	ORDINAL_POSITION	COLUMN_DEFAULT	IS_NULLABLE	DATA_TYPE	CHARACTER_MAXIMUM_LENGTH	CHARACTER_OCTET_LENGTH	NUMERIC_PRECISION	NUMERIC_PRECISION_RADIX	NUMERIC_SCALE	DATETIME_PRECISION	CHARACTER_SET_CATALOG	CHARACTER_SET_SCHEMA	CHARACTER_SET_NAME	COLLATION_CATALOG	COLLATION_SCHEMA	COLLATION_NAME	DOMAIN_CATALOG	DOMAIN_SCHEMA	DOMAIN_NAME
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelCalls	99	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelCallsAband	100	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelCallsDequeue	101	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelError	102	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelRONA	103	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ServiceLevelCallsOffered	104	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	Reserved1	105	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	Reserved2	106	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	Reserved3	107	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	Reserved4	108	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	Reserved5	109	NULL	YES	real	NULL	NULL	24	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	CampaignID	110	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterCallsAbandDequeued	111	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ReportingHalfHour	112	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ReportingInterval	113	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	BucketIntervalID	114	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ConsultOutCalls	115	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	ConsultOutCallsTime	116	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterDelayQAbandTime	117	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval1	118	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval2	119	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval3	120	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval4	121	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval5	122	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval6	123	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval7	124	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval8	125	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval9	126	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAbandInterval10	127	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval1	128	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval2	129	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval3	130	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval4	131	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval5	132	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval6	133	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval7	134	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval8	135	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval9	136	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterAnsInterval10	137	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterMaxCallsQueued	138	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Interval	RouterMaxCallWaitTime	139	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Skill_Group_Member	SkillGroupSkillTargetID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Skill_Group_Member	AgentSkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Termination_Call_Detail	RecoveryKey	1	NULL	NO	float	NULL	NULL	53	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	MRDomainID	2	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	AgentSkillTargetID	3	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	SkillGroupSkillTargetID	4	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ServiceSkillTargetID	5	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	PeripheralID	6	NULL	NO	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RouteID	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RouterCallKeyDay	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RouterCallKey	9	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	DateTime	10	NULL	NO	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	PeripheralCallType	11	NULL	YES	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	DigitsDialed	12	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	PeripheralCallKey	13	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallDisposition	14	NULL	NO	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	NetworkTime	15	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Duration	16	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RingTime	17	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	DelayTime	18	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	TimeToAband	19	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	HoldTime	20	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	TalkTime	21	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	WorkTime	22	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	LocalQTime	23	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	BillRate	24	NULL	YES	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallSegmentTime	25	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ConferenceTime	26	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable1	27	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable2	28	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable3	29	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable4	30	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable5	31	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	UserToUser	32	NULL	YES	varchar	131	131	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	NewTransaction	33	NULL	YES	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RecoveryDay	34	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	TimeZone	35	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	NetworkTargetID	36	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	TrunkGroupID	37	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	DNIS	38	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	InstrumentPortNumber	39	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	AgentPeripheralNumber	40	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ICRCallKey	41	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ICRCallKeyParent	42	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ICRCallKeyChild	43	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable6	44	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable7	45	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable8	46	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable9	47	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Variable10	48	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ANI	49	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	AnsweredWithinServiceLevel	50	NULL	YES	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Priority	51	NULL	YES	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Trunk	52	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	WrapupData	53	NULL	YES	varchar	40	40	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	SourceAgentPeripheralNumber	54	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	SourceAgentSkillTargetID	55	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallDispositionFlag	56	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RouterCallKeySequenceNumber	57	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CED	58	NULL	YES	varchar	30	30	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallTypeID	59	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	BadCallTag	60	NULL	YES	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ApplicationTaskDisposition	61	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ApplicationData	62	NULL	YES	varchar	100	100	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	NetQTime	63	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	DbDateTime	64	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ECCPayloadID	65	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallTypeReportingDateTime	66	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RoutedSkillGroupSkillTargetID	67	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RoutedServiceSkillTargetID	68	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	RoutedAgentSkillTargetID	69	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	Originated	70	NULL	YES	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallReferenceID	71	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	CallGUID	72	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	LocationParamPKID	73	NULL	YES	varchar	128	128	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	LocationParamName	74	NULL	YES	varchar	50	50	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	PstnTrunkGroupID	75	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	PstnTrunkGroupChannelNumber	76	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	NetworkSkillGroupQTime	77	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	EnterpriseQueueTime	78	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	StartDateTimeUTC	79	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Termination_Call_Detail	ProtocolID	80	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
