INTERVAL_DATE,QUEUE_NAME,INTERVAL_START_TIME,CONTACTS_RECEIVED_FROM_IVR,CONTACTS_OFFERED,CONTACTS_HANDLED,CONTACTS_ABANDONED,MIN_HANDLE_TIME,MAX_HANDLE_TIME,MEAN_HANDLE_TIME,MEDIAN_HANDLE_TIME,STDDEV_HANDLE_TIME,MIN_SPEED_TO_HANDLE,MAX_SPEED_TO_HANDLE,MEAN_SPEED_TO_HANDLE,MEDIAN_SPEED_TO_HANDLE,STDDEV_SPEED_TO_HANDLE,MIN_SPEED_OF_ANSWER,MAX_SPEED_OF_ANSWER,MEAN_SPEED_OF_ANSWER,MEDIAN_SPEED_OF_ANSWER,STDDEV_SPEED_OF_ANSWER,SPEED_OF_ANSWER_PERIOD_1,SPEED_OF_ANSWER_PERIOD_2,SPEED_OF_ANSWER_PERIOD_3,SPEED_OF_ANSWER_PERIOD_4,SPEED_OF_ANSWER_PERIOD_5,SPEED_OF_ANSWER_PERIOD_6,SPEED_OF_ANSWER_PERIOD_7,SPEED_OF_ANSWER_PERIOD_8,SPEED_OF_ANSWER_PERIOD_9,SPEED_OF_ANSWER_PERIOD_10,CALLS_ABANDONED_PERIOD_1,CALLS_ABANDONED_PERIOD_2,CALLS_ABANDONED_PERIOD_3,CALLS_ABANDONED_PERIOD_4,CALLS_ABANDONED_PERIOD_5,CALLS_ABANDONED_PERIOD_6,CALLS_ABANDONED_PERIOD_7,CALLS_ABANDONED_PERIOD_8,CALLS_ABANDONED_PERIOD_9,CALLS_ABANDONED_PERIOD_10,LABOR_MINUTES_TOTAL,LABOR_MINUTES_WAITING,HEADCOUNT_AVAILABLE,CONTACTS_TRANSFERRED,ANSWER_WAIT_TIME_TOTAL,ABANDON_TIME_TOTAL,SERVICE_LEVEL_ANSWERED_PERCENT,SERVICE_LEVEL_ANSWERED_COUNT,SERVICE_LEVEL_ABANDONED,CALLS_ON_HOLD,HOLD_TIME_TOTAL,SHORT_ABANDONS,TALK_TIME_TOTAL,AFTER_CALL_WORK_TIME_TOTAL,CALL_TYPE,IVR_TIME_TOTAL
5/20/2014,Webchat_Kokua,8:30:00,0,1,1,0,536,536,536,536,0,540,540,540,540,0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,4,0,100,1,0,0,0,0,536,0,2,0
5/20/2014,InboundAban,9:00:00,0,0,0,0,0,0,0,0,0,0,997,0,0,242.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,1621
5/20/2014,Labor,9:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,2.05,9,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_General_vcall,9:00:00,1,1,1,0,182,182,188,6,124.45,301,301,310,0,206.48,3,3,9,0,2.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,9,0,1,0,100,1,0,1,59,0,126,3,Inbound,116
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,9:00:00,2,2,2,0,142,848,495,0,499.22,225,930,577.5,0,498.51,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,9,0,0,0,100,2,0,0,0,0,985,5,Inbound,164
5/20/2014,MAXHIHIX_English_Individual_vcall,9:00:00,0,0,0,0,,5,0,0,2.12,,11,0,0,3.54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,9,1,0,0,0,0,0,0,5,0,0,2,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,9:00:00,15,15,9,6,0,2189,455.44,0,552.73,119,1201,564.89,0,275.25,0,39,45.78,0,13.51,4,2,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.27,0,9,2,120,270,100,9,40,2,91,0,2858,1150,Inbound,1723
5/20/2014,MAXHIHIX_Kokua_vcall,9:00:00,2,2,2,0,582,974,778,0,277.19,497,505,501,0,5.66,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,9,0,1,0,100,2,0,0,0,0,965,591,Inbound,31
5/20/2014,Outbound,9:00:00,0,0,0,0,33,1037,0,0,504.8,38,1047,0,0,507.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,9,1,0,0,0,0,0,1,19,0,1678,0,Outbound,0
5/20/2014,InboundAban,9:30:00,0,0,0,0,0,0,0,0,0,8,165,0,0,56.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,10,0,0,0,0,0,0,0,0,0,0,0,Inbound,1142
5/20/2014,Labor,9:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,0.38,10,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_General_vcall,9:30:00,1,1,0,1,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,10,0,0,45,0,0,100,0,0,0,0,0,Inbound,136
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,9:30:00,10,10,2,8,0,1198,695.5,0,376.97,93,1270,1262,0,360.45,0,3,182.5,0,1.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1.33,0,10,0,1,360,100,2,80,1,83,0,1285,23,Inbound,791
5/20/2014,MAXHIHIX_English_Individual_vcall,9:30:00,0,0,0,0,,7,0,0,4.04,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,10,0,0,0,0,0,0,0,0,0,0,7,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,9:30:00,24,24,7,17,0,3211,891,0,677.43,89,3329,1282.14,0,661.65,0,32,120.71,0,8.49,5,0,1,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,4.63,0,10,0,61,766,100,7,71,0,0,0,5925,312,Inbound,2205
5/20/2014,MAXHIHIX_English_Shop_vcall,9:30:00,1,1,0,1,0,0,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0,10,0,0,45,0,0,100,0,0,0,0,0,Inbound,112
5/20/2014,MAXHIHIX_Kokua_vcall,9:30:00,3,3,3,0,180,921,663,0,418.62,270,1433,837.33,0,582.02,65,712,311,0,350.24,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.85,0,10,0,926,0,0,0,0,0,0,0,1523,466,Inbound,56
5/20/2014,MAXHIHIX_Other_General_vcall,9:30:00,3,3,2,1,0,220,145.5,0,112.28,80,292,259,0,108.49,0,40,61,0,22.28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21,0,10,0,73,45,100,2,33,0,0,0,288,3,Inbound,108
5/20/2014,No Queue,9:30:00,0,0,0,0,,1615,0,0,0,,1623,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,10,0,0,0,0,0,0,1,305,0,1310,0,Inbound,1
5/20/2014,Outbound,9:30:00,0,0,0,0,90,6050,0,0,2661.5,106,161,0,106,23.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,10,0,0,0,0,0,0,0,0,0,538,5907,Outbound,0
5/20/2014,Webchat,9:30:00,0,1,1,0,248,248,248,0,0,254,254,254,0,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,10,0,6,0,100,1,0,0,0,0,248,0,2,0
5/20/2014,Consult,10:00:00,0,0,0,0,,0,0,0,0,,11,0,8,4.24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,9,1,0,0,0,0,0,0,0,0,0,0,Consult,0
5/20/2014,InboundAban,10:00:00,0,0,0,0,0,0,0,0,0,7,322,0,0,75.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,1329
5/20/2014,Labor,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31,1.54,9,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_General_vcall,10:00:00,4,4,1,3,0,89,89,0,44.5,165,180,676,165,7.35,0,3,138,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.31,0,9,0,0,135,100,1,75,0,0,0,59,30,Inbound,479
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,10:00:00,8,8,3,5,0,1176,755.67,0,443.23,113,1228,1092.33,0,423.01,0,41,109,0,18.26,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1.61,0,9,0,95,226,100,3,63,0,0,0,2204,63,Inbound,746
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,10:00:00,1,1,0,1,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0,9,0,0,45,0,0,100,0,0,0,0,0,Inbound,115
5/20/2014,MAXHIHIX_English_Individual_vcall,10:00:00,12,12,6,6,0,749,349.5,0,236.06,113,819,520.67,0,209.22,0,40,57.33,0,12.6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.48,0,9,0,61,270,100,6,50,0,0,0,1903,194,Inbound,877
5/20/2014,MAXHIHIX_English_Shop_vcall,10:00:00,1,1,0,1,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,9,0,0,45,0,0,100,0,0,0,0,0,Inbound,59
5/20/2014,MAXHIHIX_Other_General_vcall,10:00:00,1,1,1,0,102,102,102,0,0,170,170,170,0,0,32,32,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,9,0,29,0,100,1,0,0,0,0,100,2,Inbound,38
5/20/2014,Outbound,10:00:00,0,0,0,0,284,1562,0,0,903.68,300,1578,0,0,903.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,9,1,0,0,0,0,0,2,202,0,1644,0,Outbound,0
5/20/2014,InboundAban,10:30:00,0,0,0,0,0,0,0,0,0,0,329,0,38,88.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,6,0,0,0,0,0,0,0,0,0,0,0,Inbound,1691
5/20/2014,Labor,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0.43,6,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,10:30:00,5,5,1,4,0,623,623,0,278.61,117,625,1124,0,223.77,0,3,183,0,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.58,0,6,0,0,180,100,1,80,0,0,0,534,89,Inbound,407
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,10:30:00,1,1,1,0,974,974,974,0,0,1100,1100,1100,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,6,0,1,0,100,1,0,0,0,0,973,1,Inbound,124
5/20/2014,MAXHIHIX_English_Individual_vcall,10:30:00,13,13,7,6,0,1117,492,0,332.47,118,1198,711.71,0,309.45,0,41,60.71,0,15.18,2,1,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.42,0,6,0,137,270,100,7,46,0,0,0,3407,37,Inbound,1150
5/20/2014,MAXHIHIX_English_Shop_Appl_tax_credits_vcall,10:30:00,1,1,0,1,0,0,0,0,0,110,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,6,0,0,45,0,0,100,0,0,0,0,0,Inbound,65
5/20/2014,MAXHIHIX_Kokua_vcall,10:30:00,7,7,4,3,0,563,423.75,0,277.15,85,860,662.25,0,275.12,0,294,241.5,0,110.56,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1.29,0,6,0,295,663,75,3,43,0,0,0,1605,90,Inbound,78
5/20/2014,MAXHIHIX_Other_General_vcall,10:30:00,2,2,1,1,0,246,246,0,173.95,81,281,362,0,141.42,0,3,48,0,2.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18,0,6,0,1,45,100,1,50,0,0,0,243,3,Inbound,71
5/20/2014,Outbound,10:30:00,0,0,0,0,852,852,0,0,0,843,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,6,0,0,0,0,0,0,0,0,0,835,17,Outbound,0
5/20/2014,InboundAban,11:00:00,0,0,0,0,0,0,0,0,0,6,195,0,0,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,1025
5/20/2014,Labor,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,1.22,9,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,11:00:00,0,0,0,0,,46,0,0,31.82,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,9,2,0,0,0,0,0,0,0,0,0,47,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,11:00:00,10,10,5,5,0,1991,737.8,0,678.68,91,2037,935,0,656.18,0,4,48.2,0,1.71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2.4,0,9,2,3,225,100,5,50,2,100,0,3584,5,Inbound,750
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,11:00:00,1,1,0,1,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,9,0,0,45,0,0,100,0,0,0,0,0,Inbound,196
5/20/2014,MAXHIHIX_English_Individual_vcall,11:00:00,9,9,4,5,0,2145,1319,0,842.39,113,2215,1573,0,827.11,0,40,72.75,2,14.01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3.26,0,9,0,58,225,100,4,56,0,0,0,5258,18,Inbound,743
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,11:00:00,1,1,0,1,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07,0,9,0,0,45,0,0,100,0,0,0,0,0,Inbound,80
5/20/2014,MAXHIHIX_English_Shop_vcall,11:00:00,2,2,0,2,0,0,0,0,0,98,114,0,0,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.12,0,9,0,0,90,0,0,100,0,0,0,0,0,Inbound,122
5/20/2014,MAXHIHIX_Kokua_vcall,11:00:00,3,3,3,0,346,1422,787.33,0,563.45,771,2355,1447.67,0,816.8,535,925,752.33,0,198.8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.14,0,9,0,2249,0,0,0,0,1,581,0,1471,310,Inbound,34
5/20/2014,MAXHIHIX_Other_General_vcall,11:00:00,0,0,0,0,,6,0,0,4.24,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,9,1,0,0,0,0,0,0,0,0,0,6,Consult,0
5/20/2014,MAXHIHIX_Other_General_vcall,11:00:00,2,2,1,1,0,610,610,0,431.34,41,648,689,0,429.21,0,2,14,2,1.41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36,0,9,1,0,12,100,1,50,1,61,1,549,0,Inbound,65
5/20/2014,InboundAban,11:30:00,0,0,0,0,0,0,0,0,0,5,223,0,0,72.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,16,0,0,0,0,0,0,0,0,0,0,0,Inbound,813
5/20/2014,Labor,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47,5.66,16,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,11:30:00,0,0,0,0,,1,0,1,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,16,1,0,0,0,0,0,0,0,0,0,1,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,11:30:00,10,10,9,1,0,889,302,0,331,119,910,395.11,0,314.21,0,3,7.67,0,0.97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.55,0,16,2,3,45,100,9,10,2,121,0,2535,62,Inbound,831
5/20/2014,MAXHIHIX_English_Individual_vcall,11:30:00,8,8,7,1,0,824,370.71,0,311.92,85,1034,487.29,0,343.26,0,40,18.14,0,15.04,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.48,0,16,0,65,45,100,7,13,0,0,0,2544,51,Inbound,740
5/20/2014,MAXHIHIX_Kokua_vcall,11:30:00,7,7,6,1,0,1470,660.17,0,482.24,141,820,560.5,495,209.96,0,293,125,0,121.38,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1.49,0,16,0,603,132,50,3,14,2,291,0,2238,1432,Inbound,84
5/20/2014,Outbound,11:30:00,0,0,0,0,0,16963,0,0,5930.16,8,546,0,0,181.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,16,0,0,0,0,0,0,0,0,0,966,17437,Outbound,0
5/20/2014,InboundAban,12:00:00,0,0,0,0,0,0,0,0,0,1,118,0,0,35.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,14,0,0,0,0,0,0,0,0,0,0,0,Inbound,405
5/20/2014,Labor,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,7.15,14,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,12:00:00,0,0,0,0,,4,0,0,0,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,14,1,0,0,0,0,0,0,0,0,0,4,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,12:00:00,6,6,6,0,235,1144,653.83,0,346.11,319,1177,746.67,0,313.73,2,3,2.67,0,0.52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,14,0,1,0,100,6,0,1,540,0,3273,110,Inbound,651
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,12:00:00,1,1,1,0,307,307,307,307,0,485,485,485,485,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,14,0,0,0,100,1,0,0,0,0,306,1,Inbound,177
5/20/2014,MAXHIHIX_English_Individual_vcall,12:00:00,9,9,9,0,52,3509,979.33,0,1306.43,172,3572,1045.44,0,1244.49,2,3,2.78,0,0.44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,14,0,3,0,100,9,0,1,44,0,8259,511,Inbound,1081
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,12:00:00,1,1,1,0,106,106,106,106,0,176,176,176,176,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,14,0,1,0,100,1,0,0,0,0,102,4,Inbound,71
5/20/2014,MAXHIHIX_English_Shop_vcall,12:00:00,1,1,1,0,242,242,242,242,0,416,416,416,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,14,0,0,0,100,1,0,0,0,0,241,1,Inbound,172
5/20/2014,MAXHIHIX_Kokua_vcall,12:00:00,1,1,1,0,695,695,695,0,0,506,506,506,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,14,0,0,0,100,1,0,0,0,0,493,202,Inbound,11
5/20/2014,MAXHIHIX_Other_General_vcall,12:00:00,1,1,1,0,122,122,122,122,0,153,153,153,153,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,14,0,0,0,100,1,0,0,0,0,121,1,Inbound,30
5/20/2014,InboundAban,12:30:00,0,0,0,0,0,0,0,0,0,3,50,0,33,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,13,0,0,0,0,0,0,0,0,0,0,0,Inbound,223
5/20/2014,Labor,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77,1.51,13,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,12:30:00,1,1,1,0,13891,13891,13891,0,0,141,141,141,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,13,0,1,0,100,1,0,0,0,0,16,13875,Inbound,122
5/20/2014,MAXHIHIX_English_Individual_vcall,12:30:00,0,0,0,0,,4,0,0,0,,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,13,1,0,0,0,0,0,0,0,0,0,4,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,12:30:00,9,9,9,0,105,1360,615.11,0,414.93,227,1447,704.11,0,398.09,2,3,2.89,0,0.33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,13,1,3,0,100,9,0,4,430,0,5042,64,Inbound,839
5/20/2014,MAXHIHIX_English_Shop_vcall,12:30:00,2,2,2,0,1105,1337,1221,0,164.05,1183,1408,1295.5,0,159.1,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,13,0,0,0,100,2,0,0,0,0,2439,3,Inbound,146
5/20/2014,MAXHIHIX_Kokua_vcall,12:30:00,3,3,3,0,1023,2026,1441.33,0,521.78,253,560,447.67,0,169.25,3,4,3.33,0,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,13,0,2,0,100,3,0,1,166,0,1135,3023,Inbound,32
5/20/2014,MAXHIHIX_Other_General_vcall,12:30:00,0,0,0,0,,19,0,0,9.03,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,13,1,0,0,0,0,0,0,0,0,0,23,Consult,0
5/20/2014,MAXHIHIX_Other_General_vcall,12:30:00,2,2,2,0,209,2274,1241.5,209,1460.18,248,2313,1280.5,248,1460.18,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,13,1,1,0,100,2,0,2,570,0,1913,0,Inbound,72
5/20/2014,Outbound,12:30:00,0,0,0,0,832,1808,0,0,690.14,837,1831,0,0,702.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,13,0,0,0,0,0,0,0,0,0,2640,0,Outbound,0
5/20/2014,InboundAban,13:00:00,0,0,0,0,0,0,0,0,0,7,143,0,0,51.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,13,0,0,0,0,0,0,0,0,0,0,0,Inbound,583
5/20/2014,Labor,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19,2.33,13,0,0,0,0,0,0,0,0,0,0,0,,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,13:00:00,0,0,0,0,,8,0,0,2.12,,6,0,5,0.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,13,2,0,0,0,0,0,0,0,0,0,13,Consult,0
5/20/2014,MAXHIHIX_English_Individual_Plans_vcall,13:00:00,6,6,4,2,0,502,268,151,180.82,116,617,430.25,0,192.15,0,37,35.25,0,13.5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.84,0,13,2,36,90,100,4,33,3,303,0,767,2,Inbound,510
5/20/2014,MAXHIHIX_English_Individual_vcall,13:00:00,0,0,0,0,,14,0,0,5.46,,17,0,0,4.56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,13,2,0,0,0,0,0,0,12,0,0,7,Consult,0
5/20/2014,MAXHIHIX_English_Individual_vcall,13:00:00,15,15,7,8,0,1271,606.57,0,466.17,73,1356,812.71,0,463.22,0,22,56.57,0,5.42,6,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2.86,0,13,2,24,355,100,7,53,3,47,0,4178,21,Inbound,1068
5/20/2014,MAXHIHIX_English_Shop_Plans_vcall,13:00:00,1,1,1,0,901,901,901,0,0,981,981,981,0,0,11,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,13,0,9,0,100,1,0,0,0,0,896,5,Inbound,74
5/20/2014,MAXHIHIX_Kokua_vcall,13:00:00,1,1,1,0,296,296,296,0,0,1090,1090,1090,0,0,787,787,787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17,0,13,0,784,0,0,0,0,0,0,0,294,2,Inbound,9
5/20/2014,MAXHIHIX_Other_General_vcall,13:00:00,1,1,1,0,2114,2114,2114,0,0,1449,1449,1449,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,13,0,0,0,100,1,0,0,0,0,1408,706,Inbound,38
