ID	WORKRESOURCEID	EMPLOYEEFILTERID
1723309453	40074	15160
1723309454	40502	15160
1723309455	40516	15160
1723309456	40564	15160
1723309457	40565	15160
1723309458	40567	15160
1723309459	40954	15160
1723309460	40970	15160
1723309461	40972	15160
1723309462	41001	15160
1723309463	41055	15160
1723309464	41058	15160
1723309465	41103	15160
1723309466	41112	15160
1723309467	41127	15160
1723309468	41148	15160
1723309469	41504	15160
1723309470	41514	15160
1723309471	41653	15160
1723309472	41665	15160
1723309473	41669	15160
1723309474	41673	15160
1723309475	41679	15160
1723309476	41763	15160
1723309477	41764	15160
1723309478	41769	15160
1723309479	41776	15160
1723309480	42353	15160
1723309481	42366	15160
1723309482	42370	15160
1723309483	42372	15160
1723309484	42373	15160
1723309485	42375	15160
1723309486	42379	15160
1723309487	42392	15160
1723309488	42400	15160
1723309489	42416	15160
1723309490	42417	15160
1723309491	42427	15160
1723309492	42428	15160
1723309493	42432	15160
1723309494	42557	15160
1723309495	42560	15160
1723309496	43414	15160
1723309497	43419	15160
1723309498	43420	15160
1723309499	43442	15160
1723309500	43444	15160
1723309501	43446	15160
1723309502	43451	15160
1723309503	43461	15160
1723309504	43464	15160
1723309505	44356	15160
1723309506	44360	15160
1723309507	44403	15160
1723309508	44405	15160
1723309509	44407	15160
1723309510	44409	15160
1723309511	44410	15160
1723309512	44413	15160
1723309513	44414	15160
1723309514	44416	15160
1723309515	44427	15160
1723309516	44973	15160
1723309517	44978	15160
1723309518	44990	15160
1723309519	44994	15160
1723309520	45021	15160
1723309521	45046	15160
1723309522	46490	15160
1723309523	46502	15160
1723309524	46515	15160
1723309525	46524	15160
1723309526	46540	15160
1723309527	46542	15160
1723309528	46543	15160
1723309529	46548	15160
1723309530	46557	15160
1723309531	46560	15160
1723309532	46565	15160
1723309533	46672	15160
1723309534	46675	15160
1723309535	46690	15160
1723309536	46727	15160
1723309537	46728	15160
1723309538	46972	15160
1723309539	46980	15160
1723309540	46984	15160
1723309541	46986	15160
1723309542	46997	15160
1723309543	46998	15160
1723309544	51353	15160
1723309545	51354	15160
1723309546	51356	15160
1723309547	51358	15160
1723309548	51359	15160
1723309549	51372	15160
1723309550	51374	15160
1723309551	51383	15160
1723309552	51386	15160
1723309553	51387	15160
1723309554	51388	15160
1723309555	51405	15160
1723309556	51406	15160
1723309557	51418	15160
1723309558	51422	15160
1723309559	51429	15160
1723309560	51479	15160
1723309561	54507	15160
1723309562	54527	15160
1723309563	54530	15160
1723309564	54536	15160
1723309565	54540	15160
1723309566	54545	15160
1723309567	54551	15160
1723309568	54552	15160
1723309569	54555	15160
1723309570	54556	15160
1723309571	54557	15160
1723309572	54559	15160
1723309573	54566	15160
1723309574	54567	15160
1723309575	54578	15160
1723309576	54589	15160
1723309577	54603	15160
1723309578	54606	15160
1723309579	54607	15160
1723309580	54616	15160
1722713919	54804	19718
1722713920	54806	19718
1722713921	54808	19718
1722713922	54810	19718
1722713923	54812	19718
1722713924	54815	19718
1722713925	54816	19718
1722713926	54819	19718
1722713927	54821	19718
1722713928	54824	19718
1722713929	54825	19718
1722713930	54826	19718
1722713931	56671	19718
1722713932	56672	19718
1722713933	56675	19718
1722713934	56680	19718
1722713935	56683	19718
1722713936	56685	19718
1722713937	56687	19718
1722713938	56690	19718
1722713939	56691	19718
1722713940	56692	19718
1722713941	56827	19718
1722713942	56828	19718
1722713943	56831	19718
1722713944	56832	19718
1722713945	56833	19718
1722713946	56835	19718
1722713947	56836	19718
1722713948	56838	19718
1722713949	56840	19718
1722713950	56842	19718
1722713951	56843	19718
1722713952	56844	19718
1722713953	56845	19718
1722713954	56846	19718
1722713955	56847	19718
1722713956	56849	19718
1722713957	56850	19718
1722713958	56851	19718
1722713959	56852	19718
1722713960	56853	19718
1722713961	56854	19718
1722713962	56858	19718
1722713963	56859	19718
1722713964	56872	19718
1722713965	56876	19718
1722713966	56881	19718
1722713967	56885	19718
1722713968	56886	19718
1722713969	56887	19718
1722713970	56888	19718
1722713971	56889	19718
1722713972	56890	19718
1722713973	56893	19718
1722713974	56894	19718
1722713975	56895	19718
1722713976	56907	19718
1722713977	56910	19718
1722713978	56913	19718
1722713979	56917	19718
1722713980	56919	19718
1722713981	56921	19718
1722713982	56922	19718
1722713983	57045	19718
1722713984	57046	19718
1722713985	57047	19718
1722713986	57048	19718
1722713987	57050	19718
1722713988	57052	19718
1722713989	57061	19718
1722713990	57062	19718
1722713991	57063	19718
1722713992	57068	19718
1722713993	57177	19718
1722713994	57178	19718
1722713995	57179	19718
1722713996	57183	19718
1722713997	57185	19718
1722713998	57186	19718
1722713999	57187	19718
1722714000	57189	19718
1722714001	57192	19718
1722714002	57193	19718
1722714003	57194	19718
1722714004	57196	19718
1722714005	57198	19718
1722714006	57200	19718
1722714007	57229	19718
1722714008	57627	19718
1722714009	57628	19718
1722714010	57629	19718
1722714011	57652	19718
1722714012	57654	19718
1722714013	57656	19718
1722714014	57657	19718
1722714015	57668	19718
1722714016	57669	19718
1722714017	57675	19718
1722714018	57679	19718
1722714019	57680	19718
1722714020	57682	19718
1722714021	57683	19718
1722714022	57684	19718
1722714023	57685	19718
1722714024	57686	19718
1722714025	57687	19718
1722714026	57688	19718
1722714027	57689	19718
1722714028	57690	19718
1722714029	57691	19718
1722714030	57695	19718
1722714031	57696	19718
1722714032	57697	19718
1722714033	57698	19718
1722714034	57700	19718
1722714035	57701	19718
1722714036	57703	19718
1722714037	57704	19718
1722714038	57706	19718
1722714039	57707	19718
1722714040	57708	19718
1722714041	57709	19718
1722714042	57711	19718
1722714043	57713	19718
1722714044	57719	19718
1722714045	57721	19718
1722714046	57722	19718
1722714047	57723	19718
1722714048	57724	19718
1722714049	57725	19718
1722714050	57726	19718
1722714051	57727	19718
1722714052	57728	19718
1722714053	57729	19718
1722714054	57731	19718
1722714055	57732	19718
1722714056	57734	19718
1722714057	57737	19718
1722714058	57738	19718
1722714059	57854	19718
1722714060	57858	19718
1722714061	57864	19718
1722714062	57865	19718
1722714063	57866	19718
1722714064	57869	19718
1722714065	57871	19718
1722714066	57872	19718
1722714067	57876	19718
1722714068	57877	19718
1722714069	57880	19718
1722714070	57881	19718
1722714071	57941	19718
1722714072	57965	19718
1722714073	57970	19718
1722714074	57973	19718
1722714075	57978	19718
1722714076	57999	19718
1722714077	58000	19718
1722714078	58001	19718
1722714079	58002	19718
1722714080	58004	19718
1722714081	58005	19718
1722714082	58007	19718
1722714083	58010	19718
1722714084	58011	19718
1722714085	58012	19718
1722714086	58013	19718
1722714087	58014	19718
1722714088	58015	19718
1722714089	58016	19718
1722714090	58017	19718
1722714091	58018	19718
1722714092	58019	19718
1722714093	58020	19718
1722714094	58021	19718
1722714095	58022	19718
1722714096	58026	19718
1722714097	58101	19718
1722714098	58102	19718
1722714099	58107	19718
1722714100	58110	19718
1722714101	58111	19718
1722714102	58113	19718
1722714103	58114	19718
1722714104	58115	19718
1722714105	58117	19718
1722714106	58119	19718
1722714107	58122	19718
1722714108	58123	19718
1722714109	58124	19718
1722714110	58125	19718
1722714111	58126	19718
1722714112	58127	19718
1722714113	58128	19718
1722714114	58131	19718
1722714115	58137	19718
1722714116	58141	19718
1722714117	58145	19718
1722714118	58155	19718
1722714119	70990	19718
1722714120	70991	19718
1722714121	70992	19718
1722714122	70994	19718
1722714123	70995	19718
1722714124	70996	19718
1722714125	70997	19718
1722714126	70998	19718
1722714127	70999	19718
1722714128	71000	19718
1722714129	71001	19718
1722714130	71003	19718
1722714131	71005	19718
1722714132	71006	19718
1722714133	71007	19718
1722714134	71008	19718
1722714135	71010	19718
1722714136	71012	19718
1722714137	71013	19718
1722714138	71015	19718
1722714139	71016	19718
1722714140	71017	19718
1722714141	71018	19718
1722714142	71020	19718
1722714143	71099	19718
1722714168	81964	17787
1722714169	81965	17787
1722714170	81966	17787
1722714171	81967	17787
1722714172	41768	17786
1722714173	54453	17786
1722714174	54454	17786
1722714175	54455	17786
1722714176	54457	17786
1722714177	54460	17786
1722714178	54465	17786
1722714179	54467	17786
1722714180	54468	17786
1722714181	54470	17786
1722714182	54475	17786
1722714183	54476	17786
1722714184	54487	17786
1722714185	56611	17786
1722714186	56618	17786
1722714187	56619	17786
1722714188	56620	17786
1722714189	56622	17786
1722714190	56623	17786
1722714191	56626	17786
1722714192	56630	17786
1722714193	56631	17786
1722714194	56632	17786
1722714195	56637	17786
1722714196	56643	17786
1722714197	56645	17786
1722714198	56648	17786
1722714199	56655	17786
1722714200	57818	17786
1722714201	57821	17786
1722714202	57822	17786
1722714203	57844	17786
1722714204	57846	17786
1722714205	57847	17786
1722714206	64257	17786
1722714207	64258	17786
1722714208	64261	17786
1722714209	64264	17786
1722714210	64265	17786
1722714211	64268	17786
1722714212	64269	17786
1722714213	64270	17786
1722714214	64272	17786
1722714215	71098	17786
1722714216	81572	17786
1722714217	81573	17786
1722714218	81574	17786
1722714219	81575	17786
1722714220	81576	17786
1722714221	81577	17786
1722714222	81578	17786
1722714223	81580	17786
1722714224	81582	17786
1722714225	81583	17786
1722714226	81584	17786
1722714227	81586	17786
1722714228	81587	17786
1722714229	81964	17786
1722714230	81965	17786
1722714231	81966	17786
1722714232	81967	17786
1722714233	81969	17786
1722714234	81970	17786
1722714235	81974	17786
1722714236	82065	17786
1722714237	82066	17786
1722714238	82067	17786
1722714239	82068	17786
1722714240	82069	17786
1722714241	82070	17786
1722714242	82071	17786
1722714243	82072	17786
1722714244	82073	17786
1722714245	82074	17786
1722714246	82075	17786
1722714247	82076	17786
1722714248	82077	17786
1722714249	82078	17786
1722714250	82079	17786
1722714251	82080	17786
1722714252	82081	17786
1722714253	82082	17786
1722714254	82083	17786
1724427297	12442	22808
1724427298	21772	22808
1724427299	22955	22808
1724427300	23225	22808
1724427301	23231	22808
1724427302	23466	22808
1724427303	24006	22808
1724427304	25188	22808
1724427305	26178	22808
1724427306	33523	22808
1724427307	35108	22808
1724427308	35114	22808
1724427309	39277	22808
1724427310	39603	22808
1724427311	39607	22808
1724427312	39619	22808
1724427313	39714	22808
1724427314	41906	22808
1724427315	41914	22808
1724427316	44956	22808
1724427317	44957	22808
1724427318	44958	22808
1724427319	44959	22808
1724427320	45160	22808
1724427321	45168	22808
1724427322	45173	22808
1724427323	45255	22808
1724427324	45257	22808
1724427325	45261	22808
1724427326	45271	22808
1724427327	46647	22808
1724427328	46663	22808
1724427329	46665	22808
1724427330	51464	22808
1724427331	51466	22808
1724427332	51657	22808
1724427333	51658	22808
1724427334	51662	22808
1724427335	51664	22808
1724427336	51666	22808
1724427337	51670	22808
1724427338	51671	22808
1724427339	51672	22808
1724427340	51674	22808
1724427341	51675	22808
1724427342	51685	22808
1724427343	51688	22808
1724427344	51695	22808
1724427345	51698	22808
1724427346	51720	22808
1724427347	51727	22808
1724427348	51728	22808
1724427349	51747	22808
1724427350	51749	22808
1724427351	54668	22808
1724427352	54677	22808
1724427353	54686	22808
1724427354	54691	22808
1724427355	54697	22808
1724427356	54711	22808
1724427357	54734	22808
1724427358	54736	22808
1724427359	54738	22808
1724427360	54742	22808
1724427361	54745	22808
1724427362	54751	22808
1724427363	54763	22808
1724427364	56611	22808
1724427365	56694	22808
1724427366	56697	22808
1724427367	56700	22808
1724427368	56701	22808
1724427369	56704	22808
1724427370	56716	22808
1724427371	56720	22808
1724427372	56721	22808
1724427373	56726	22808
1724427374	56729	22808
1724427375	56736	22808
1724427376	56772	22808
1724427377	56773	22808
1724427378	56791	22808
1724427379	56792	22808
1724427380	56796	22808
1724427381	56802	22808
1724427382	56864	22808
1724427383	56873	22808
1724427384	56877	22808
1724427385	56904	22808
1724427386	57095	22808
1724427387	57098	22808
1724427388	57104	22808
1724427389	57105	22808
1724427390	57210	22808
1724427391	57212	22808
1724427392	57218	22808
1724427393	57219	22808
1724427394	57237	22808
1724427395	57251	22808
1724427396	57256	22808
1724427397	57280	22808
1724427398	57286	22808
1724427399	57296	22808
1724427400	57304	22808
1724427401	57309	22808
1724427402	57325	22808
1724427403	57331	22808
1724427404	57519	22808
1724427405	57527	22808
1724427406	57548	22808
1724427407	57554	22808
1724427408	57559	22808
1724427409	57566	22808
1724427410	57567	22808
1724427411	57570	22808
1724427412	57787	22808
1724427413	57797	22808
1724427414	57833	22808
1724427415	57883	22808
1724427416	57888	22808
1724427417	57903	22808
1724427418	57906	22808
1724427419	57908	22808
1724427420	57987	22808
1724427421	58031	22808
1724427422	58032	22808
1724427423	58043	22808
1724427424	58052	22808
1724427425	58058	22808
1724427426	58073	22808
1724427427	58075	22808
1724427428	91688	22808
1724427429	91877	22808
1724427430	91879	22808
1724427431	91880	22808
1724427432	91881	22808
1724427433	91889	22808
1724427434	91892	22808
1724427435	91893	22808
1724427436	93781	22808
1724427437	93783	22808
1724427438	93785	22808
1724427439	93786	22808
1724427440	93789	22808
1724427441	93790	22808
1724427442	93791	22808
1724427443	93792	22808
1724427444	93795	22808
1724427445	93801	22808
1724427446	94676	22808
1724427447	94678	22808
1724427448	94679	22808
1724427449	94680	22808
1724427450	94681	22808
1724427451	94682	22808
1724427452	94683	22808
1724427453	94684	22808
1724427454	94685	22808
1724427455	94688	22808
1724427456	94689	22808
1724427457	94690	22808
1724427458	97602	22808
1724427459	97603	22808
1724427460	97605	22808
1724427461	97606	22808
1724427462	97607	22808
1724427463	97608	22808
1724427464	97609	22808
1724427465	97610	22808
1724427466	97611	22808
1724427467	97613	22808
1724427468	97615	22808
1724427469	97616	22808
1724427470	97617	22808
1724427471	97618	22808
1724427472	97621	22808
1724427473	97622	22808
1724427474	97623	22808
1724427475	98217	22808
1724427476	98218	22808
1724427477	98221	22808
1724427478	98222	22808
1724427479	98223	22808
1724427480	98224	22808
1724427481	98225	22808
1724427482	98226	22808
1724427483	98227	22808
1724427484	98228	22808
1724427485	98229	22808
1724427486	98230	22808
1724427487	77	22809
1724427488	111	22809
1724427489	153	22809
1724427490	15528	22809
1724427491	18260	22809
1724427492	18719	22809
1724427493	18730	22809
1724427494	18918	22809
1724427495	19859	22809
1724427496	22145	22809
1724427497	22957	22809
1724427498	22966	22809
1724427499	22967	22809
1724427500	23073	22809
1724427501	23077	22809
1724427502	23081	22809
1724427503	23223	22809
1724427504	23455	22809
1724427505	23462	22809
1724427506	24547	22809
1724427507	24551	22809
1724427508	25185	22809
1724427509	25331	22809
1724427510	31322	22809
1724427511	35012	22809
1724427512	35016	22809
1724427513	35019	22809
1724427514	35020	22809
1724427515	35771	22809
1724427516	35774	22809
1724427517	36663	22809
1724427518	37704	22809
1724427519	37706	22809
1724427520	37708	22809
1724427521	37709	22809
1724427522	41551	22809
1724427523	41554	22809
1724427524	41854	22809
1724427525	41919	22809
1724427526	44964	22809
1724427527	44967	22809
1724427528	45159	22809
1724427529	46573	22809
1724427530	46648	22809
1724427531	46650	22809
1724427532	46659	22809
1724427533	51465	22809
1724427534	51469	22809
1724427535	51474	22809
1724427536	51689	22809
1724427537	51717	22809
1724427538	51718	22809
1724427539	57103	22809
1724427540	97520	22809
1722645053	54566	16528
1722645054	54567	16528
1722645055	54568	16528
1722645056	54621	16528
1722645057	54652	16528
1722645058	54653	16528
1722645059	54654	16528
1722645060	54802	16528
1722645061	54825	16528
1722645062	57688	16528
1722645063	58016	16528
1722645064	58019	16528
1722645065	71008	16528
1722645066	71016	16528
1722646410	54587	17183
1722646411	54616	17183
1722646412	54644	17183
1722646413	54790	17183
1722646414	56851	17183
1722646415	57999	17183
1722646416	58002	17183
1722646417	58017	17183
1722646418	58119	17183
1722646419	58122	17183
1722646420	58131	17183
1722646421	70998	17183
1722646422	70999	17183
1722588425	12342	3173
1722588426	41768	3173
1722588427	43937	3173
1722588428	54453	3173
1722588429	54454	3173
1722588430	54455	3173
1722588431	54457	3173
1722588432	54460	3173
1722588433	54461	3173
1722588434	54465	3173
1722588435	54467	3173
1722588436	54468	3173
1722588437	54470	3173
1722588438	54475	3173
1722588439	54476	3173
1722588440	54479	3173
1722588441	54480	3173
1722588442	54487	3173
1722588443	54489	3173
1722588444	54490	3173
1722588445	56611	3173
1722588446	56618	3173
1722588447	56619	3173
1722588448	56620	3173
1722588449	56621	3173
1722588450	56622	3173
1722588451	56623	3173
1722588452	56624	3173
1722588453	56625	3173
1722588454	56626	3173
1722588455	56627	3173
1722588456	56630	3173
1722588457	56631	3173
1722588458	56632	3173
1722588459	56633	3173
1722588460	56637	3173
1722588461	56640	3173
1722588462	56643	3173
1722588463	56645	3173
1722588464	56647	3173
1722588465	56648	3173
1722588466	56649	3173
1722588467	56650	3173
1722588468	56654	3173
1722588469	56655	3173
1722588470	57621	3173
1722588471	57626	3173
1722588472	57818	3173
1722588473	57821	3173
1722588474	57822	3173
1722588475	57844	3173
1722588476	57846	3173
1722588477	57847	3173
1722588478	64257	3173
1722588479	64258	3173
1722588480	64261	3173
1722588481	64264	3173
1722588482	64265	3173
1722588483	64267	3173
1722588484	64268	3173
1722588485	64269	3173
1722588486	64270	3173
1722588487	64272	3173
1722588488	71098	3173
1722588489	81572	3173
1722588490	81573	3173
1722588491	81574	3173
1722588492	81575	3173
1722588493	81576	3173
1722588494	81577	3173
1722588495	81578	3173
1722588496	81580	3173
1722588497	81582	3173
1722588498	81583	3173
1722588499	81584	3173
1722588500	81586	3173
1722588501	81587	3173
1723939559	1320	6029
1723939560	1333	6029
1723939561	1344	6029
1723939562	1376	6029
1723939563	1392	6029
1723939564	1471	6029
1723939565	2547	6029
1723939566	8054	6029
1723939567	8064	6029
1723939568	12370	6029
1723939569	12417	6029
1723939570	14004	6029
1723939571	16732	6029
1723939572	16734	6029
1723939573	18104	6029
1723939574	18999	6029
1723939575	19004	6029
1723939576	19767	6029
1723939577	19783	6029
1723939578	19786	6029
1723939579	19847	6029
1723939580	21165	6029
1723939581	22048	6029
1723939582	22050	6029
1723939583	22224	6029
1723939584	22239	6029
1723939585	22240	6029
1723939586	22244	6029
1723939587	24020	6029
1723939588	24610	6029
1723939589	24612	6029
1723939590	25262	6029
1723939591	25683	6029
1723939592	25685	6029
1723939593	25687	6029
1723939594	26157	6029
1723939595	26162	6029
1723939596	26171	6029
1723939597	26186	6029
1723939598	30386	6029
1723939599	30401	6029
1723939600	30409	6029
1723939601	30414	6029
1723939602	32153	6029
1723939603	32912	6029
1723939604	32913	6029
1723939605	32924	6029
1723939606	33483	6029
1723939607	33493	6029
1723939608	34982	6029
1723939609	34992	6029
1723939610	34998	6029
1723939611	35159	6029
1723939612	35167	6029
1723939613	39268	6029
1723939614	39271	6029
1723939615	39292	6029
1723939616	39761	6029
1723939617	40053	6029
1723939618	40057	6029
1723939619	40058	6029
1723939620	40061	6029
1723939621	40065	6029
1723939622	40066	6029
1723939623	40069	6029
1723939624	40074	6029
1723939625	40954	6029
1723939626	40970	6029
1723939627	40972	6029
1723939628	41001	6029
1723939629	41112	6029
1723939630	41127	6029
1723939631	41148	6029
1723939632	42416	6029
1723939633	42417	6029
1723939634	42427	6029
1723939635	42430	6029
1723939636	42432	6029
1723939637	42557	6029
1723939638	42560	6029
1723939639	44356	6029
1723939640	44403	6029
1723939641	44405	6029
1723939642	44407	6029
1723939643	44409	6029
1723939644	44410	6029
1723939645	44413	6029
1723939646	44414	6029
1723939647	44416	6029
1723939648	46540	6029
1723939649	46542	6029
1723939650	46548	6029
1723939651	46557	6029
1723939652	46560	6029
1723939653	51353	6029
1723939654	51354	6029
1723939655	51358	6029
1723939656	51372	6029
1723939657	51374	6029
1723939658	51383	6029
1723939659	51386	6029
1723939660	51387	6029
1723939661	51388	6029
1723939662	54664	6029
1723939663	54669	6029
1723939664	56675	6029
1723939665	56680	6029
1723939666	56691	6029
1723939667	56692	6029
1723939668	57178	6029
1723939669	57179	6029
1723939670	57183	6029
1723939671	57185	6029
1723939672	57186	6029
1723939673	57192	6029
1723939674	57193	6029
1723939675	57198	6029
1723939676	57200	6029
1723939677	57627	6029
1723939678	57628	6029
1723939679	85631	6029
1723939680	85632	6029
1723939681	85634	6029
1723939682	85638	6029
1723939683	85639	6029
1723684462	41055	16772
1723684463	54551	16772
1723684464	54552	16772
1723684465	54554	16772
1723684466	54555	16772
1723684467	54556	16772
1723684468	54559	16772
1723684469	54565	16772
1723684470	54566	16772
1723684471	54567	16772
1723684472	54573	16772
1723684473	54577	16772
1723684474	54578	16772
1723684475	54586	16772
1723684476	54589	16772
1723684477	54596	16772
1723684478	54597	16772
1723684479	54600	16772
1723684480	54602	16772
1723684481	54603	16772
1723684482	54606	16772
1723684483	54607	16772
1723684484	54609	16772
1723684485	54615	16772
1723684486	54616	16772
1723684487	54617	16772
1723684488	54618	16772
1723684489	54621	16772
1723684490	54625	16772
1723684491	54626	16772
1723684492	54633	16772
1723684493	54634	16772
1723684494	54637	16772
1723684495	54641	16772
1723684496	54644	16772
1723684497	54646	16772
1723684498	54649	16772
1723684499	54652	16772
1723684500	54657	16772
1723684501	54659	16772
1723684502	54661	16772
1723684503	54663	16772
1723684504	54769	16772
1723684505	54772	16772
1723684506	54773	16772
1723684507	54774	16772
1723684508	54777	16772
1723684509	54779	16772
1723684510	54781	16772
1723684511	54782	16772
1723684512	54784	16772
1723684513	54786	16772
1723684514	54790	16772
1723684515	54791	16772
1723684516	54793	16772
1723684517	54804	16772
1723684518	54806	16772
1723684519	54808	16772
1723684520	54810	16772
1723684521	54815	16772
1723684522	54819	16772
1723684523	54821	16772
1723684524	54822	16772
1723684525	54824	16772
1723684526	54825	16772
1723684527	54826	16772
1723684528	56827	16772
1723684529	56828	16772
1723684530	56831	16772
1723684531	56832	16772
1723684532	56833	16772
1723684533	56835	16772
1723684534	56836	16772
1723684535	56838	16772
1723684536	56840	16772
1723684537	56842	16772
1723684538	56843	16772
1723684539	56844	16772
1723684540	56846	16772
1723684541	56847	16772
1723684542	56849	16772
1723684543	56850	16772
1723684544	56851	16772
1723684545	56852	16772
1723684546	56854	16772
1723684547	56858	16772
1723684548	56872	16772
1723684549	56876	16772
1723684550	56881	16772
1723684551	56886	16772
1723684552	56887	16772
1723684553	56888	16772
1723684554	56889	16772
1723684555	56890	16772
1723684556	56893	16772
1723684557	56894	16772
1723684558	56895	16772
1723684559	57532	16772
1723684560	57679	16772
1723684561	57680	16772
1723684562	57683	16772
1723684563	57684	16772
1723684564	57685	16772
1723684565	57686	16772
1723684566	57687	16772
1723684567	57688	16772
1723684568	57689	16772
1723684569	57690	16772
1723684570	57691	16772
1723684571	57695	16772
1723684572	57696	16772
1723684573	57697	16772
1723684574	57700	16772
1723684575	57704	16772
1723684576	57707	16772
1723684577	57709	16772
1723684578	57711	16772
1723684579	57721	16772
1723684580	57722	16772
1723684581	57724	16772
1723684582	57726	16772
1723684583	57728	16772
1723684584	57729	16772
1723684585	57734	16772
1723684586	57864	16772
1723684587	57865	16772
1723684588	57866	16772
1723684589	57871	16772
1723684590	57872	16772
1723684591	57876	16772
1723684592	57877	16772
1723684593	57880	16772
1723684594	57881	16772
1723684595	57999	16772
1723684596	58000	16772
1723684597	58001	16772
1723684598	58002	16772
1723684599	58004	16772
1723684600	58005	16772
1723684601	58007	16772
1723684602	58010	16772
1723684603	58011	16772
1723684604	58012	16772
1723684605	58013	16772
1723684606	58014	16772
1723684607	58017	16772
1723684608	58019	16772
1723684609	58020	16772
1723684610	58022	16772
1723684611	58026	16772
1723684612	58101	16772
1723684613	58102	16772
1723684614	58107	16772
1723684615	58110	16772
1723684616	58111	16772
1723684617	58114	16772
1723684618	58117	16772
1723684619	58119	16772
1723684620	58122	16772
1723684621	58123	16772
1723684622	58124	16772
1723684623	58125	16772
1723684624	58126	16772
1723684625	58128	16772
1723684626	58131	16772
1723684627	70990	16772
1723684628	70991	16772
1723684629	70992	16772
1723684630	70995	16772
1723684631	70996	16772
1723684632	70997	16772
1723684633	70998	16772
1723684634	70999	16772
1723684635	71000	16772
1723684636	71001	16772
1723684637	71003	16772
1723684638	71005	16772
1723684639	71006	16772
1723684640	71007	16772
1723684641	71016	16772
1723684642	71017	16772
1723684643	71018	16772
1723684644	71020	16772
1723684645	71099	16772
1723684646	87634	16772
1723684647	87635	16772
1723684648	87636	16772
1723684649	87637	16772
1723684650	87640	16772
1723684651	87641	16772
1723684652	87642	16772
1723684653	87643	16772
1723684654	87645	16772
1723684655	87646	16772
1723684656	87647	16772
1723684657	87649	16772
1723684658	87650	16772
1723684659	87652	16772
1723684660	87653	16772
1723684661	87654	16772
1723684662	87655	16772
1723684663	87656	16772
1723684664	87657	16772
1723684665	87658	16772
1723684666	87660	16772
1723684667	87719	16772
1723684668	87720	16772
1723684669	90925	16772
1723684670	90926	16772
1723684671	90927	16772
1723684672	90928	16772
1723684673	90929	16772
1723684674	90930	16772
1723684675	90931	16772
1723684676	90933	16772
1723684677	90934	16772
1723684678	90936	16772
1723684679	90937	16772
1723684680	90938	16772
1723684681	90939	16772
1723684682	90940	16772
1723684683	90941	16772
1723684684	90942	16772
1723684685	90943	16772
1723684686	90945	16772
1723684687	90946	16772
1723684688	90947	16772
1723684689	90948	16772
1723684690	90949	16772
1723684691	90950	16772
1723684692	90951	16772
1723684693	90952	16772
1723684694	90953	16772
1723684695	90954	16772
1723684696	91836	16772
1723684697	91837	16772
1723684698	91838	16772
1723684699	91839	16772
1723684700	91840	16772
1723684701	91841	16772
1723684702	91842	16772
1723684703	91843	16772
1723684704	91844	16772
1723684705	91847	16772
1723684706	91848	16772
1723684707	91849	16772
1723684708	91851	16772
1723684709	91852	16772
1723684710	91853	16772
1723684711	91854	16772
1723684712	91855	16772
1723684713	91856	16772
1723684714	91857	16772
1723684715	91858	16772
1723684716	91859	16772
1723684717	91861	16772
1723684718	91862	16772
1723684719	91864	16772
1723684720	91865	16772
1723684721	91866	16772
1723684722	91867	16772
1723684723	91868	16772
1723684724	91870	16772
1723684725	91871	16772
1723684726	91872	16772
1723684727	91873	16772
1723684728	91874	16772
1723684729	91875	16772
1723684730	93808	16772
1723684731	93809	16772
1723684732	93810	16772
1723684733	93812	16772
1723684734	93813	16772
1723684735	93814	16772
1723684736	93815	16772
1723684737	93816	16772
1723684738	93817	16772
1723684739	93818	16772
1723684740	93819	16772
1723684741	93820	16772
1723684742	93821	16772
1723684743	93822	16772
1723684744	93823	16772
1723684745	93824	16772
1723684746	93825	16772
1723684747	93826	16772
1723684748	93827	16772
1723684749	93828	16772
1723684750	93829	16772
1723684751	93830	16772
1723684752	93831	16772
1723684753	93832	16772
1723813252	39252	19905
1724507385	85631	22925
1724507386	85632	22925
1724507387	85634	22925
1724507388	85638	22925
1724507389	85640	22925
1724507390	85651	22925
1724507391	85654	22925
1724507392	85655	22925
1724507393	85664	22925
1724507394	85665	22925
1724507395	85668	22925
1724507396	85701	22925
1724507397	85702	22925
1724507398	85704	22925
1724507399	85711	22925
1724507400	85712	22925
1724507401	85715	22925
1724507402	85717	22925
1724507403	85724	22925
1724507404	87634	22925
1724507405	87635	22925
1724507406	87636	22925
1724507407	87640	22925
1724507408	87641	22925
1724507409	87642	22925
1724507410	87643	22925
1724507411	87645	22925
1724507412	87646	22925
1724507413	87647	22925
1724507414	87649	22925
1724507415	87650	22925
1724507416	87652	22925
1724507417	87653	22925
1724507418	87654	22925
1724507419	87655	22925
1724507420	87656	22925
1724507421	87657	22925
1724507422	87660	22925
1724507423	87719	22925
1724507424	90902	22925
1724507425	90903	22925
1724507426	90907	22925
1724507427	90916	22925
1724507428	90921	22925
1724507429	90922	22925
1724507430	90928	22925
1724507431	90929	22925
1724507432	90931	22925
1724507433	90933	22925
1724507434	90934	22925
1724507435	90936	22925
1724507436	90937	22925
1724507437	90938	22925
1724507438	90939	22925
1724507439	90942	22925
1724507440	90943	22925
1724507441	90946	22925
1724507442	90947	22925
1724507443	90948	22925
1724507444	90949	22925
1724507445	90950	22925
1724507446	90951	22925
1724507447	90952	22925
1724507448	90953	22925
