ID	PERSONID	EMPLOYEETYPEID	ASSIGNEDPOINTS	BADGE	EMPLOYEENUMBER	STARTTIME	ENDTIME	CHANGECOUNTER	MODIFIEDBY	ISSUPERVISOR	ISTEAMLEAD	PREFERREDSTART
39651	6451	1	0	NULL	NULL	2010-10-14 05:00:00.000	NULL	1	tammylewis	0	0	0
16734	2604	1	0	NULL	31404	2007-06-18 05:00:00.000	NULL	51	tammylewis	0	0	0
18119	2687	1	0		NULL	2007-07-30 05:00:00.000	2008-10-01 05:00:00.000	21	tammylewis	0	0	0
43507	8107	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	6	wsuperuser	1	0	0
43527	8127	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	6	BPFXEmployeeSync	0	0	0
43528	8128	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	6	BPFXEmployeeSync	0	0	0
43529	8129	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	6	BPFXEmployeeSync	0	0	0
44171	8771	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
44969	9069	1	0	NULL	NULL	2011-04-12 05:00:00.000	NULL	0	sarah.williamson	1	0	0
44970	9070	1	0	NULL	NULL	2011-04-12 05:00:00.000	NULL	0	sarah.williamson	0	0	0
44991	9091	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-05-26 04:59:00.000	6	wsuperuser	0	0	0
45003	9103	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-03-27 04:59:00.000	10	marygaskin	0	0	0
45012	9112	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-08-03 04:59:00.000	4	tammylewis	0	0	0
45021	9121	1	0	NULL	NULL	2011-04-18 05:00:00.000	NULL	18	maryholt	0	0	0
45029	9129	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-06-21 04:59:00.000	5	tammylewis	0	0	0
45030	9130	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-08-27 04:59:00.000	7	tammylewis	0	0	0
45033	9133	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-07-19 04:59:00.000	4	tammylewis	0	0	0
45036	9136	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-05-17 04:59:00.000	28	marygaskin	0	0	0
45039	9139	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-07-28 04:59:00.000	5	tammylewis	0	0	0
45043	9143	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-04-24 04:59:00.000	19	marygaskin	0	0	0
45045	9145	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-02-02 05:59:00.000	8	tammylewis	0	0	0
45046	9146	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-10-27 04:59:00.000	20	tammylewis	0	0	0
13809	2419	1	0		77194	2007-03-05 06:00:00.000	2007-04-27 05:01:00.000	3	chriszink	0	0	0
14012	2478	1	0		77216	2007-03-12 05:00:00.000	2007-07-16 05:00:00.000	9	ed.padilla	0	0	0
8073	2048	1	0		p28938	2006-10-23 05:00:00.000	2008-03-14 05:00:00.000	19	paulawilson	0	0	0
15587	2493	1	0		NULL	2007-05-10 05:00:00.000	2007-06-22 05:01:00.000	12	julie.bowington	0	0	0
16465	2559	1	0		31174	2007-06-22 05:00:00.000	2007-08-31 05:00:00.000	4	dora.moreno	0	0	0
3477	1622	1	0		NULL	2006-08-07 05:00:00.000	2006-08-12 04:59:00.000	7		0	0	0
9469	2062	1	0		NULL	2006-11-15 06:00:00.000	2006-12-04 06:01:00.000	4	weitserhsu	0	0	0
12307	2107	2	0	NULL	74069	2006-12-12 06:00:00.000	2010-11-24 05:59:00.000	42	wsuperuser	0	0	0
12325	2125	13	0	NULL	NULL	2006-12-20 06:00:00.000	2011-05-31 04:59:00.000	13	wsuperuser	0	0	0
44953	9053	1	0	NULL	NULL	2011-03-14 05:00:00.000	2011-04-22 04:59:00.000	9	wsuperuser	0	0	0
34953	5703	1	0	NULL	40840	2009-11-02 06:00:00.000	2010-04-03 04:59:00.000	7	laura.arias	0	0	0
12411	2211	1	0		77158	2007-01-29 06:00:00.000	2007-03-06 06:00:00.000	10	chriszink	0	0	0
12415	2215	1	0		77162	2007-01-29 06:00:00.000	2008-06-10 05:00:00.000	8	paulawilson	0	0	0
34954	5704	1	0	NULL	40848	2009-11-02 06:00:00.000	2010-01-07 05:59:00.000	6	paulawilson	0	0	0
12437	2237	1	0		71447	2007-02-26 06:00:00.000	2007-03-24 04:59:00.000	10		0	0	0
34955	5705	1	0	NULL	40838	2009-11-02 06:00:00.000	NULL	19	heather.trautman	1	0	0
16728	2598	1	0		NULL	2007-06-18 05:00:00.000	2007-10-17 05:00:00.000	5	ed.padilla	0	0	0
16736	2606	1	0		31406	2007-06-18 05:00:00.000	2009-01-23 05:59:00.000	13	paulawilson	0	0	0
16748	2618	2	0	NULL	NULL	2007-06-25 05:00:00.000	2012-03-09 05:59:00.000	56	marygaskin	0	0	0
17835	2634	1	0		NULL	2007-07-30 05:00:00.000	2007-12-02 06:01:00.000	11	julie.bowington	0	0	0
17837	2636	1	0		NULL	2007-07-30 05:00:00.000	2007-08-27 05:01:00.000	8	julie.bowington	0	0	0
18078	2646	1	0		NULL	2007-07-23 05:00:00.000	2009-06-02 04:59:00.000	20	tammylewis	0	0	0
18079	2647	1	0	NULL	31875	2007-07-23 05:00:00.000	2012-04-25 04:59:00.000	51	tammylewis	0	0	0
18082	2650	1	0		31871	2007-07-23 05:00:00.000	2008-10-01 05:00:00.000	18	tammylewis	0	0	0
18088	2656	1	0		32139	2007-07-23 05:00:00.000	2007-09-28 05:00:00.000	6	ed.padilla	0	0	0
18105	2673	1	0		NULL	2007-07-23 05:00:00.000	2008-03-03 06:00:00.000	12	ed.padilla	1	0	0
18108	2676	1	0	NULL	31866	2007-07-23 05:00:00.000	2011-04-04 04:59:00.000	15	tammylewis	0	0	0
18109	2677	1	0		31882	2007-07-23 05:00:00.000	2007-12-13 06:00:00.000	5	ed.padilla	0	0	0
18110	2678	1	0	NULL	31859	2007-07-23 05:00:00.000	2011-04-04 04:59:00.000	14	tammylewis	0	0	0
18111	2679	1	0		32084	2007-07-23 05:00:00.000	2007-08-17 05:00:00.000	7	ed.padilla	0	0	0
18112	2680	1	0	NULL	32086	2007-07-23 05:00:00.000	2012-12-11 05:59:00.000	39	tammylewis	0	0	0
18114	2682	1	0		32083	2007-07-23 05:00:00.000	2007-11-06 06:00:00.000	10	ed.padilla	0	0	0
18115	2683	1	0		32088	2007-07-23 05:00:00.000	2009-06-02 04:59:00.000	19	tammylewis	0	0	0
34956	5706	1	0	NULL	40852	2009-11-02 06:00:00.000	2010-01-15 05:59:00.000	8	paulawilson	0	0	0
18127	2695	1	0		NULL	2007-07-30 05:00:00.000	2008-03-10 05:01:00.000	8	tammylewis	0	0	0
18139	2707	1	0		NULL	2007-07-30 05:00:00.000	2007-09-04 05:01:00.000	9	julie.bowington	0	0	0
18154	2722	1	0		NULL	2007-07-30 05:00:00.000	2007-10-20 05:00:00.000	15	derek.kupper	0	0	0
18257	2725	1	0	NULL	NULL	2007-07-25 05:00:00.000	2008-04-19 04:59:00.000	12	jennifer.johnson	0	0	0
18260	2728	1	0	NULL	NULL	2007-07-25 05:00:00.000	NULL	10	heather.trautman	0	0	0
18262	2730	1	0	NULL	NULL	2007-07-25 05:00:00.000	2011-04-08 04:59:00.000	18	jhunger	0	0	0
18264	2732	1	0	NULL	32048	2007-07-25 05:00:00.000	NULL	17	oscarvanegas	0	1	0
18271	2739	1	0	NULL	NULL	2007-07-25 05:00:00.000	2008-12-30 05:59:00.000	21	jhunger	0	0	0
18273	2741	NULL	0	NULL	NULL	2007-07-25 05:00:00.000	2007-09-18 05:00:00.000	3	shyra.brown	0	0	0
18274	2742	NULL	0	NULL	32444	2007-08-20 05:00:00.000	2007-09-05 05:00:00.000	5	shyra.brown	0	0	0
18277	2745	1	0	NULL	32443	2007-08-20 05:00:00.000	2011-05-02 04:59:00.000	14	jhunger	1	0	0
18278	2746	1	0		32457	2007-08-20 05:00:00.000	2008-01-25 06:00:00.000	4	dora.moreno	0	0	0
18281	2749	1	0	NULL	32441	2007-08-20 05:00:00.000	2009-12-11 05:59:00.000	14	jennifer.johnson	0	0	0
18286	2754	NULL	0	NULL	32471	2007-08-20 05:00:00.000	2007-09-17 05:00:00.000	3	shyra.brown	0	0	0
34958	5708	1	0	NULL	40844	2009-11-02 06:00:00.000	2010-02-26 05:59:00.000	9	laura.arias	0	0	0
18331	2763	1	0		NULL	2007-09-14 05:00:00.000	2007-11-02 05:01:00.000	6	julie.bowington	0	0	0
34962	5712	1	0	NULL	40849	2009-11-02 06:00:00.000	NULL	17	jennifer.johnson	0	0	0
18333	2765	2	0	NULL	20067	2007-09-14 05:00:00.000	2011-04-05 04:59:00.000	37	paulawilson	0	0	0
35021	5771	1	0	NULL	41093	2009-12-07 06:00:00.000	2010-04-23 04:59:00.000	7	laura.arias	0	0	0
35024	5774	1	0	NULL	41094	2009-12-07 06:00:00.000	2009-12-23 05:59:00.000	4	paulawilson	0	0	0
18336	2768	1	0		NULL	2007-09-14 05:00:00.000	2007-10-18 05:01:00.000	6	julie.bowington	0	0	0
18337	2769	1	0	NULL	NULL	2007-09-14 05:00:00.000	2011-04-05 04:59:00.000	17	wsuperuser	0	0	0
18338	2770	1	0		NULL	2007-09-14 05:00:00.000	2008-04-01 05:01:00.000	16	micah.wells	0	0	0
18343	2775	1	0		NULL	2007-09-14 05:00:00.000	2007-10-08 05:01:00.000	6	julie.bowington	0	0	0
18344	2776	1	0		NULL	2007-09-14 05:00:00.000	2007-10-16 05:01:00.000	7	julie.bowington	0	0	0
18346	2778	1	0		200848	2007-09-17 05:00:00.000	2009-05-05 04:59:00.000	21	ed.padilla	0	0	0
18347	2779	1	0		NULL	2007-09-17 05:00:00.000	2007-10-18 05:01:00.000	7	julie.bowington	0	0	0
18348	2780	1	0		20064	2007-09-17 05:00:00.000	2009-05-30 04:59:00.000	24	micah.wells	0	0	0
18349	2781	1	0		20070	2007-09-17 05:00:00.000	2008-06-09 05:01:00.000	10	micah.wells	0	0	0
18350	2782	NULL	0	NULL	NULL	2007-09-19 05:00:00.000	2011-06-21 04:59:00.000	14	jhunger	0	0	0
37703	6203	1	0	NULL	NULL	2010-07-05 05:00:00.000	2010-08-24 04:59:00.000	7	jhunger	0	0	0
43578	8178	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	7	wsuperuser	0	0	0
43579	8179	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	7	jhunger	0	0	0
19848	3198	1	0		34283	2008-01-07 06:00:00.000	2008-04-03 05:00:00.000	8	dora.moreno	0	0	0
18499	2811	1	0		33113	2007-10-01 05:00:00.000	2008-02-05 06:00:00.000	13	tammylewis	0	0	0
18500	2812	1	0		33115	2007-10-01 05:00:00.000	2008-01-07 06:01:00.000	9	paulawilson	0	0	0
18501	2813	1	0		27674	2007-10-01 05:00:00.000	2008-03-28 05:00:00.000	17	tammylewis	0	0	0
18502	2814	1	0		33116	2007-10-01 05:00:00.000	2008-03-18 05:00:00.000	12	paulawilson	0	0	0
18503	2815	1	0		33117	2007-10-01 05:00:00.000	2008-01-07 06:01:00.000	10	paulawilson	0	0	0
18504	2816	1	0		33125	2007-10-01 05:00:00.000	2007-10-29 05:00:00.000	9	ed.padilla	0	0	0
18505	2817	1	0	NULL	33118	2007-10-01 05:00:00.000	2012-09-29 04:59:00.000	50	tammylewis	0	0	0
18506	2818	1	0		33120	2007-10-01 05:00:00.000	2007-12-05 06:00:00.000	9	ed.padilla	0	0	0
18507	2819	1	0		33121	2007-10-01 05:00:00.000	2008-12-31 06:00:00.000	26	tammylewis	0	0	0
18508	2820	1	0	NULL	33122	2007-10-01 05:00:00.000	2009-09-16 04:59:00.000	27	tammylewis	0	0	0
18509	2821	1	0	NULL	33123	2007-10-01 05:00:00.000	2011-10-15 04:59:00.000	36	marygaskin	0	0	0
18510	2822	1	0		33104	2007-10-01 05:00:00.000	2009-08-04 04:59:00.000	23	tammylewis	0	0	0
43580	8180	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	6	BPFXEmployeeSync	0	0	0
18512	2824	1	0		33109	2007-10-01 05:00:00.000	2008-01-11 06:01:00.000	10	paulawilson	0	0	0
18513	2825	1	0	NULL	33110	2007-10-01 05:00:00.000	2010-06-02 04:59:00.000	36	wsuperuser	0	0	0
18514	2826	1	0		33140	2007-10-01 05:00:00.000	2007-11-12 06:00:00.000	9	ed.padilla	0	0	0
18515	2827	1	0	NULL	33105	2007-10-01 05:00:00.000	2011-04-28 04:59:00.000	29	wsuperuser	0	0	0
18695	2829	1	0	NULL	73003	2007-10-08 05:00:00.000	2011-04-16 04:59:00.000	40	wsuperuser	1	0	0
43832	8432	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-07-19 04:59:00.000	6	jhunger	0	0	0
44287	8887	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
44954	9054	1	0	NULL	44547	2011-03-14 05:00:00.000	2011-07-19 04:59:00.000	11	veronicavidaurri	0	0	0
44992	9092	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-04-19 04:59:00.000	3	wsuperuser	0	0	0
44993	9093	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-05-03 04:59:00.000	3	wsuperuser	0	0	0
44995	9095	1	0	NULL	NULL	2011-04-18 05:00:00.000	2012-03-17 04:59:00.000	14	marygaskin	0	0	0
45013	9113	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-12-28 05:59:00.000	7	tammylewis	0	0	0
45034	9134	1	0	NULL	NULL	2011-04-18 05:00:00.000	2011-05-27 04:59:00.000	4	tammylewis	0	0	0
91688	12415	1	0		53613	2013-05-06 05:00:00.000	NULL	15		0	0	0
46515	9365	1	0	NULL	NULL	2011-05-19 05:00:00.000	NULL	20	maryholt	0	0	0
46516	9366	1	0	NULL	NULL	2011-05-19 05:00:00.000	2012-03-28 04:59:00.000	15	tammylewis	0	0	0
46524	9374	1	0	NULL	NULL	2011-05-19 05:00:00.000	NULL	24	wsuperuser	0	0	0
46529	9379	1	0	NULL	NULL	2011-05-19 05:00:00.000	2012-04-04 04:59:00.000	14	marygaskin	0	0	0
46532	9382	2	0	NULL	NULL	2011-05-19 05:00:00.000	2011-10-01 04:59:00.000	6	tammylewis	0	0	0
46533	9383	1	0	NULL	NULL	2011-05-19 05:00:00.000	2011-08-13 04:59:00.000	4	tammylewis	0	0	0
46550	9400	1	0	NULL	NULL	2011-05-19 05:00:00.000	2012-08-10 04:59:00.000	11	tammylewis	0	0	0
46560	9410	1	0	NULL	NULL	2011-05-19 05:00:00.000	NULL	17	tammylewis	0	0	0
21334	3479	1	0		2168	2008-03-26 05:00:00.000	2008-06-09 05:00:00.000	10	tammylewis	0	0	0
21336	3481	1	0	NULL	2170	2008-03-26 05:00:00.000	2009-09-01 04:59:00.000	26	tammylewis	0	0	0
21351	3501	1	0		2178	2008-03-26 05:00:00.000	2008-09-22 05:00:00.000	11	tammylewis	0	0	0
1460	1460	1	0	NULL	73725	2006-06-27 05:00:00.000	2011-10-08 04:59:00.000	47	christina.bradley	0	0	0
21353	3503	1	0		2180	2008-03-26 05:00:00.000	2008-06-23 05:00:00.000	8	tammylewis	0	0	0
1205	1205	1	0	NULL	NULL	2006-06-15 05:00:00.000	2009-12-16 05:59:00.000	49	ed.padilla	1	0	0
1461	1461	2	0	NULL	NULL	2006-06-27 05:00:00.000	2011-04-05 04:59:00.000	36	wsuperuser	0	0	0
1207	1207	1	0		73785	2006-06-15 05:00:00.000	2008-11-10 06:01:00.000	33	micah.wells	0	0	0
1208	1208	1	0		NULL	2006-06-15 05:00:00.000	2007-06-07 05:00:00.000	39	treycalvert	0	0	0
21499	3505	1	0	NULL	35108	2008-03-17 05:00:00.000	2008-07-19 04:59:00.000	10	jennifer.johnson	0	0	0
21500	3506	1	0	NULL	35115	2008-03-17 05:00:00.000	2011-08-16 04:59:00.000	12	heather.trautman	0	0	0
21501	3507	1	0	NULL	35113	2008-03-17 05:00:00.000	2010-10-02 04:59:00.000	13	wsuperuser	0	0	0
21504	3510	1	0	NULL	35090	2008-03-17 05:00:00.000	2008-06-14 04:59:00.000	13	jennifer.johnson	0	0	0
43732	8332	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
1465	1465	1	0		NULL	2006-06-27 05:00:00.000	2008-01-07 06:01:00.000	35	micah.wells	0	0	0
1466	1466	2	0		NULL	2006-06-27 05:00:00.000	2007-04-13 05:01:00.000	38	julie.bowington	0	0	0
1467	1467	2	0		NULL	2006-06-27 05:00:00.000	2007-04-13 05:01:00.000	30	julie.bowington	0	0	0
21505	3511	1	0	NULL	35094	2008-03-17 05:00:00.000	2011-01-01 05:59:00.000	17	wsuperuser	0	0	0
1471	1471	2	0	NULL	NULL	2006-06-26 05:00:00.000	NULL	63		0	0	0
21506	3512	1	0		35101	2008-03-17 05:00:00.000	2008-04-11 05:00:00.000	6	shyra.brown	0	0	0
22087	3730	NULL	0	NULL	NULL	2008-05-21 05:00:00.000	2011-03-31 04:59:59.000	5	marybrown	0	0	0
44430	9030	1	0	NULL	NULL	2011-04-08 05:00:00.000	NULL	0	marybrown	0	0	0
43930	8530	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
21722	3556	2	0	NULL	NULL	2008-10-27 05:00:00.000	2009-06-16 04:59:00.000	24	julie.bowington	0	0	0
21723	3557	1	0		NULL	2008-03-26 05:00:00.000	2008-06-25 05:00:00.000	9	tammylewis	0	0	0
21726	3560	1	0	NULL	NULL	2008-03-26 05:00:00.000	2010-08-31 04:59:00.000	33	wsuperuser	0	0	0
21729	3563	1	0	NULL	NULL	2008-03-26 05:00:00.000	2009-11-18 05:59:00.000	22	tammylewis	0	0	0
21731	3565	1	0		NULL	2008-03-26 05:00:00.000	2008-06-17 05:01:00.000	11	julie.bowington	0	0	0
21732	3566	1	0	NULL	NULL	2008-03-26 05:00:00.000	2012-05-05 04:59:00.000	31	tammylewis	0	0	0
44952	9052	1	0	NULL	44536	2011-03-14 05:00:00.000	2011-04-07 04:59:00.000	2	wsuperuser	0	0	0
21734	3568	1	0	NULL	20255	2008-03-26 05:00:00.000	2012-01-31 05:59:00.000	40	marygaskin	0	0	0
21741	3575	NULL	0	NULL	20263	2008-03-26 05:00:00.000	2011-04-05 04:59:00.000	16	wsuperuser	0	0	0
21743	3577	1	0		20265	2008-03-26 05:00:00.000	2008-05-21 05:01:00.000	16	micah.wells	0	0	0
21745	3579	1	0	NULL	35464	2008-04-07 05:00:00.000	2008-07-17 04:59:00.000	13	jennifer.johnson	0	0	0
21746	3580	1	0	NULL	35424	2008-04-07 05:00:00.000	2008-07-17 04:59:00.000	12	jennifer.johnson	0	0	0
21747	3581	1	0	NULL	35430	2008-03-28 05:00:00.000	2012-03-17 04:59:00.000	42	marygaskin	0	0	0
21748	3582	1	0		35432	2008-04-07 05:00:00.000	2008-07-16 05:00:00.000	7	shyra.brown	0	0	0
21749	3583	1	0		35439	2008-04-07 05:00:00.000	2008-06-03 05:00:00.000	7	shyra.brown	0	0	0
21750	3584	1	0		35441	2008-04-07 05:00:00.000	2008-07-29 05:00:00.000	7	shyra.brown	0	0	0
21751	3585	1	0	NULL	35443	2008-04-07 05:00:00.000	2010-07-01 04:59:00.000	19	jhunger	0	0	0
21754	3588	1	0		35453	2008-04-07 05:00:00.000	2009-01-24 05:59:00.000	7	shyra.brown	0	0	0
21756	3590	1	0		35457	2008-04-07 05:00:00.000	2008-05-01 05:00:00.000	8	shyra.brown	0	0	0
21757	3591	1	0	NULL	35465	2008-04-07 05:00:00.000	2008-05-18 04:59:00.000	15	paulawilson	0	0	0
21758	3592	1	0	NULL	35459	2008-04-07 05:00:00.000	NULL	19	jennifer.johnson	0	0	0
22089	3732	NULL	0	NULL	NULL	2008-05-21 05:00:00.000	2011-03-31 04:59:59.000	5	marybrown	0	0	0
21765	3599	1	0	NULL	35391	2008-04-07 05:00:00.000	NULL	25	jennifer.johnson	0	0	0
21767	3601	1	0	NULL	35400	2008-04-07 05:00:00.000	2008-04-29 04:59:00.000	9	jennifer.johnson	0	0	0
21769	3603	1	0	NULL	35403	2008-04-07 05:00:00.000	2010-07-06 04:59:00.000	18	wsuperuser	0	0	0
21770	3604	1	0		35420	2008-04-07 05:00:00.000	2008-05-30 05:00:00.000	7	shyra.brown	0	0	0
21771	3605	1	0	NULL	35404	2008-04-07 05:00:00.000	2008-07-09 04:59:00.000	9	jennifer.johnson	0	0	0
21772	3606	1	0	NULL	35405	2008-04-07 05:00:00.000	NULL	16	jennifer.johnson	0	0	0
21773	3607	1	0	NULL	35406	2008-04-07 05:00:00.000	2010-05-22 04:59:00.000	13	jhunger	0	0	0
21776	3610	1	0	NULL	35410	2008-04-07 05:00:00.000	2008-05-06 04:59:00.000	10	jennifer.johnson	0	0	0
21777	3611	1	0		35412	2008-04-07 05:00:00.000	2008-06-03 05:00:00.000	8	shyra.brown	0	0	0
21780	3614	1	0		35419	2008-04-07 05:00:00.000	2008-06-11 05:00:00.000	8	shyra.brown	0	0	0
22090	3733	2	0	NULL	NULL	2008-05-01 05:00:00.000	2010-09-18 04:59:00.000	32	wsuperuser	0	0	0
21782	3616	NULL	0	NULL	9236	2008-05-02 05:00:00.000	NULL	20	oscarvanegas	0	1	0
22105	3748	1	0		20311	2008-05-07 05:00:00.000	2008-06-12 05:01:00.000	14	micah.wells	0	0	0
22108	3751	1	0	NULL	20314	2008-05-07 05:00:00.000	2010-10-30 04:59:00.000	29	wsuperuser	0	0	0
22131	3774	1	0		35901	2008-05-12 05:00:00.000	2008-06-10 05:00:00.000	8	shyra.brown	0	0	0
22133	3776	1	0		10493	2008-05-12 05:00:00.000	2008-09-13 05:00:00.000	8	shyra.brown	0	0	0
43931	8531	1	0	NULL	NULL	2011-04-03 05:00:00.000	2011-04-07 04:59:00.000	4	jhunger	0	0	0
22021	3664	1	0		NULL	2008-04-28 05:00:00.000	2008-09-29 05:00:00.000	10	julie.bowington	0	0	0
22022	3665	1	0		NULL	2008-04-28 05:00:00.000	2008-09-11 05:00:00.000	14	julie.bowington	0	0	0
22023	3666	1	0	NULL	NULL	2008-04-28 05:00:00.000	2011-04-04 04:59:00.000	19	tammylewis	0	0	0
22028	3671	1	0	NULL	NULL	2008-04-28 05:00:00.000	2011-04-04 04:59:00.000	8	tammylewis	0	0	0
22031	3674	1	0		NULL	2008-04-28 05:00:00.000	2009-07-14 04:59:00.000	12	julie.bowington	0	0	0
22033	3676	1	0		NULL	2008-04-28 05:00:00.000	2008-06-03 05:00:00.000	8	julie.bowington	0	0	0
22037	3680	1	0	NULL	NULL	2008-04-28 05:00:00.000	NULL	64		0	0	0
22039	3682	2	0	NULL	NULL	2008-04-28 05:00:00.000	NULL	55	tammylewis	0	0	0
22135	3778	1	0		35921	2008-05-12 05:00:00.000	2008-08-23 05:00:00.000	7	shyra.brown	0	0	0
22041	3684	1	0	NULL	NULL	2008-04-28 05:00:00.000	2011-04-04 04:59:00.000	11	wsuperuser	0	0	0
22045	3688	1	0	NULL	NULL	2008-04-28 05:00:00.000	2011-04-04 04:59:00.000	13	wsuperuser	0	0	0
22049	3692	1	0		NULL	2008-04-28 05:00:00.000	2009-01-17 05:59:00.000	13	tammylewis	0	0	0
22054	3697	1	0	NULL	NULL	2008-04-28 05:00:00.000	2011-04-04 04:59:00.000	9	tammylewis	0	0	0
22055	3698	1	0		NULL	2008-04-28 05:00:00.000	2008-09-29 05:00:00.000	13	tammylewis	0	0	0
22056	3699	1	0		NULL	2008-04-28 05:00:00.000	2009-06-03 04:59:00.000	14	tammylewis	0	0	0
22060	3703	1	0	NULL	NULL	2008-04-28 05:00:00.000	2009-12-02 05:59:00.000	16	tammylewis	0	0	0
22176	3795	NULL	0	NULL	NULL	2008-04-28 05:00:00.000	2008-06-09 05:00:00.000	2	tammylewis	0	0	0
22064	3707	1	0	NULL	NULL	2008-04-28 05:00:00.000	2012-03-03 05:59:00.000	41	tammylewis	0	0	0
22065	3708	1	0	NULL	NULL	2008-04-28 05:00:00.000	2012-02-11 05:59:00.000	32	tammylewis	0	0	0
22081	3724	1	0	NULL	NULL	2008-04-28 05:00:00.000	2010-07-30 04:59:00.000	14	wsuperuser	0	0	0
22083	3726	1	0		NULL	2008-04-28 05:00:00.000	2009-01-22 05:59:00.000	10	tammylewis	0	0	0
22091	3734	1	0		NULL	2008-05-01 05:00:00.000	2009-02-06 05:59:00.000	13	julie.bowington	0	0	0
22092	3735	1	0		NULL	2008-05-01 05:00:00.000	2008-07-03 05:00:00.000	15	julie.bowington	0	0	0
22095	3738	1	0	NULL	NULL	2008-05-01 05:00:00.000	2011-04-22 04:59:00.000	25	wsuperuser	1	0	0
22098	3741	1	0	NULL	NULL	2008-05-01 05:00:00.000	2011-09-28 04:59:00.000	37	tammylewis	0	0	0
22136	3779	1	0		35894	2008-05-12 05:00:00.000	2008-08-13 05:00:00.000	8	shyra.brown	0	0	0
22139	3782	1	0		10499	2008-05-12 05:00:00.000	2008-08-26 05:00:00.000	9	shyra.brown	0	0	0
22140	3783	1	0	NULL	35923	2008-05-12 05:00:00.000	2009-09-01 04:59:00.000	14	shyra.brown	0	0	0
22142	3785	1	0	NULL	35902	2008-05-12 05:00:00.000	2013-03-09 05:59:59.000	28	kimlewis	0	0	0
44329	8929	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
44962	9062	1	0	NULL	44541	2011-03-14 05:00:00.000	2011-06-21 04:59:00.000	2	wsuperuser	0	0	0
44964	9064	1	0	NULL	44538	2011-03-14 05:00:00.000	NULL	8		0	0	0
44967	9067	1	0	NULL	44537	2011-03-14 05:00:00.000	NULL	9		0	0	0
45165	9215	1	0	NULL	44795	2011-04-04 05:00:00.000	2011-06-17 04:59:00.000	3	jhunger	0	0	0
45170	9220	1	0	NULL	44800	2011-04-04 05:00:00.000	2011-07-15 04:59:00.000	3	jhunger	0	0	0
45252	9302	1	0	NULL	45075	2011-05-02 05:00:00.000	2011-08-19 04:59:00.000	4	veronicavidaurri	0	0	0
45256	9306	1	0	NULL	45079	2011-05-02 05:00:00.000	2011-08-31 04:59:00.000	4	veronicavidaurri	0	0	0
45262	9312	1	0	NULL	45085	2011-05-02 05:00:00.000	2011-08-19 04:59:00.000	5	jhunger	0	0	0
45264	9314	1	0	NULL	45087	2011-05-02 05:00:00.000	2012-08-31 04:59:59.000	11	kimlewis	0	0	0
45265	9315	1	0	NULL	45088	2011-05-02 05:00:00.000	2011-08-19 04:59:00.000	6	veronicavidaurri	0	0	0
45273	9323	1	0	NULL	45172	2011-05-02 05:00:00.000	2012-09-11 04:59:59.000	11	kimlewis	0	0	0
46490	9326	1	0	NULL	NULL	2010-09-08 05:00:00.000	NULL	19		0	0	0
51352	9702	1	0	NULL	NULL	2011-07-15 05:00:00.000	NULL	3	jhunger	0	0	0
32103	5203	1	0	NULL	NULL	2009-08-10 05:00:00.000	2009-12-17 05:59:00.000	18	tammylewis	0	0	0
1068	1068	1	0		NULL	2006-05-31 05:00:00.000	2006-06-01 04:59:00.000	5		0	0	0
1072	1072	4	0	NULL	NULL	2006-05-31 05:00:00.000	NULL	46	jennifer.draper	1	0	0
1076	1076	4	0		NULL	2006-05-31 05:00:00.000	2007-02-23 06:01:00.000	23	julie.bowington	1	0	0
1077	1077	4	0		NULL	2006-05-31 05:00:00.000	2007-07-18 05:01:00.000	28	julie.bowington	1	0	0
