ID	DATASOURCEID	EMPLOYEEID	EXTERNALEMPIDENT	EXTERNALEMPIDENTTYPE	EXTENSIONDATAPORTID
19771	157	43588	NULL	NULL	NULL
38487	157	43644	NULL	NULL	NULL
19795	157	43702	NULL	NULL	NULL
19789	157	43704	NULL	NULL	NULL
19797	157	43705	NULL	NULL	NULL
19781	157	43706	NULL	NULL	NULL
18483	157	43709	NULL	NULL	NULL
19767	157	43710	NULL	NULL	NULL
17215	157	43713	NULL	NULL	NULL
18406	157	43717	NULL	NULL	NULL
38661	157	43722	NULL	NULL	NULL
19765	157	43723	NULL	NULL	NULL
43954	157	43726	NULL	NULL	NULL
18287	157	43727	NULL	NULL	NULL
19779	157	43753	NULL	NULL	NULL
19785	157	43754	NULL	NULL	NULL
41931	157	43877	NULL	NULL	NULL
39350	157	44188	NULL	NULL	NULL
18286	157	44971	NULL	NULL	NULL
36546	157	45015	NULL	NULL	NULL
45720	157	46524	NULL	NULL	NULL
45717	157	46690	NULL	NULL	NULL
40561	157	46984	NULL	NULL	NULL
17219	157	49251	NULL	NULL	NULL
17224	157	49252	NULL	NULL	NULL
17702	157	49254	NULL	NULL	NULL
17233	157	49301	NULL	NULL	NULL
31918	157	51355	NULL	NULL	NULL
40630	157	51374	NULL	NULL	NULL
17266	157	51411	NULL	NULL	NULL
17658	157	51412	NULL	NULL	NULL
31486	157	51416	NULL	NULL	NULL
17663	157	51417	NULL	NULL	NULL
18386	157	51501	NULL	NULL	NULL
17725	157	51602	NULL	NULL	NULL
17102	157	51603	NULL	NULL	NULL
17623	157	51750	NULL	NULL	NULL
17695	157	51751	NULL	NULL	NULL
17698	157	51752	NULL	NULL	NULL
17704	157	51753	NULL	NULL	NULL
17728	157	51754	NULL	NULL	NULL
44762	157	54530	NULL	NULL	NULL
18005	157	54551	NULL	NULL	NULL
18006	157	54552	NULL	NULL	NULL
18008	157	54554	NULL	NULL	NULL
18009	157	54555	NULL	NULL	NULL
18010	157	54556	NULL	NULL	NULL
18011	157	54557	NULL	NULL	NULL
18012	157	54558	NULL	NULL	NULL
18013	157	54559	NULL	NULL	NULL
18016	157	54562	NULL	NULL	NULL
18017	157	54563	NULL	NULL	NULL
18018	157	54564	NULL	NULL	NULL
18019	157	54565	NULL	NULL	NULL
18020	157	54566	NULL	NULL	NULL
18021	157	54567	NULL	NULL	NULL
18023	157	54569	NULL	NULL	NULL
18025	157	54571	NULL	NULL	NULL
18026	157	54572	NULL	NULL	NULL
18027	157	54573	NULL	NULL	NULL
18028	157	54574	NULL	NULL	NULL
18029	157	54575	NULL	NULL	NULL
18032	157	54577	NULL	NULL	NULL
18031	157	54578	NULL	NULL	NULL
18040	157	54586	NULL	NULL	NULL
18042	157	54588	NULL	NULL	NULL
18043	157	54589	NULL	NULL	NULL
18044	157	54590	NULL	NULL	NULL
18048	157	54594	NULL	NULL	NULL
18049	157	54595	NULL	NULL	NULL
18050	157	54596	NULL	NULL	NULL
18051	157	54597	NULL	NULL	NULL
18052	157	54598	NULL	NULL	NULL
18053	157	54599	NULL	NULL	NULL
18054	157	54600	NULL	NULL	NULL
18056	157	54602	NULL	NULL	NULL
18057	157	54603	NULL	NULL	NULL
18058	157	54606	NULL	NULL	NULL
18059	157	54607	NULL	NULL	NULL
18061	157	54609	NULL	NULL	NULL
18064	157	54612	NULL	NULL	NULL
18065	157	54613	NULL	NULL	NULL
18066	157	54614	NULL	NULL	NULL
18067	157	54615	NULL	NULL	NULL
18068	157	54616	NULL	NULL	NULL
18069	157	54617	NULL	NULL	NULL
18070	157	54618	NULL	NULL	NULL
18072	157	54620	NULL	NULL	NULL
18073	157	54621	NULL	NULL	NULL
18074	157	54622	NULL	NULL	NULL
18077	157	54625	NULL	NULL	NULL
18078	157	54626	NULL	NULL	NULL
18080	157	54628	NULL	NULL	NULL
18082	157	54630	NULL	NULL	NULL
18084	157	54632	NULL	NULL	NULL
18085	157	54633	NULL	NULL	NULL
18086	157	54634	NULL	NULL	NULL
18088	157	54636	NULL	NULL	NULL
18089	157	54637	NULL	NULL	NULL
18090	157	54638	NULL	NULL	NULL
18091	157	54639	NULL	NULL	NULL
18092	157	54640	NULL	NULL	NULL
18093	157	54641	NULL	NULL	NULL
18096	157	54644	NULL	NULL	NULL
18097	157	54645	NULL	NULL	NULL
18102	157	54646	NULL	NULL	NULL
18107	157	54649	NULL	NULL	NULL
18114	157	54652	NULL	NULL	NULL
18120	157	54656	NULL	NULL	NULL
18121	157	54657	NULL	NULL	NULL
34274	3	10	71004	NULL	NULL
35037	2	54612	30262	NULL	NULL
31229	2	54613	30263	NULL	NULL
43654	2	54614	30264	NULL	NULL
45756	2	54615	30265	NULL	NULL
45641	2	54616	30266	NULL	NULL
35898	2	54617	30267	NULL	NULL
32391	2	54618	30268	NULL	NULL
19754	2	54619	30269	NULL	NULL
39357	2	54620	30270	NULL	NULL
30590	2	54621	30271	NULL	NULL
39926	2	54622	30272	NULL	NULL
26925	2	54624	30274	NULL	NULL
45646	2	54625	30275	NULL	NULL
39491	2	54626	30276	NULL	NULL
19751	2	54627	30277	NULL	NULL
35316	2	54628	30278	NULL	NULL
37484	2	54629	30279	NULL	NULL
22917	2	54630	30280	NULL	NULL
35299	2	54631	30281	NULL	NULL
23063	2	54632	30282	NULL	NULL
45757	2	54633	30283	NULL	NULL
42992	2	54634	30056	NULL	NULL
39896	2	54636	30285	NULL	NULL
35891	2	54637	30286	NULL	NULL
45551	2	54638	30287	NULL	NULL
32336	2	54639	30288	NULL	NULL
44950	2	54640	30289	NULL	NULL
37047	2	54641	30290	NULL	NULL
33494	2	54642	30291	NULL	NULL
38508	2	54643	30292	NULL	NULL
45851	2	54644	30293	NULL	NULL
39917	2	54645	30294	NULL	NULL
40758	2	54646	30295	NULL	NULL
19800	2	54647	30296	NULL	NULL
31511	2	54648	30297	NULL	NULL
43211	2	54649	30298	NULL	NULL
36153	2	54650	30299	NULL	NULL
36156	2	54651	30300	NULL	NULL
30732	2	54652	30301	NULL	NULL
40574	2	54653	30302	NULL	NULL
36629	2	54654	30303	NULL	NULL
19845	2	54655	30304	NULL	NULL
44694	2	54656	30305	NULL	NULL
45755	2	54657	30306	NULL	NULL
39912	2	54658	30307	NULL	NULL
33043	2	54659	30308	NULL	NULL
45475	2	54660	30309	NULL	NULL
45935	2	54661	30310	NULL	NULL
44698	2	54662	30311	NULL	NULL
35914	2	54663	30312	NULL	NULL
42261	2	54767	30345	NULL	NULL
27580	2	54768	30346	NULL	NULL
36352	2	54769	30347	NULL	NULL
37192	2	54771	30349	NULL	NULL
42260	2	54772	30350	NULL	NULL
37048	2	54773	30351	NULL	NULL
31337	2	54774	30352	NULL	NULL
39915	2	54775	30353	NULL	NULL
38073	2	54776	30354	NULL	NULL
45638	2	54777	30355	NULL	NULL
38270	2	54778	30356	NULL	NULL
45639	2	54779	30358	NULL	NULL
38020	2	54780	30357	NULL	NULL
45640	2	54781	30359	NULL	NULL
42313	2	54782	30360	NULL	NULL
36311	2	54783	30361	NULL	NULL
45728	2	54784	30362	NULL	NULL
39652	2	54785	30363	NULL	NULL
41788	2	54786	30364	NULL	NULL
29074	2	54787	30365	NULL	NULL
28966	2	54788	30366	NULL	NULL
35146	2	54789	30367	NULL	NULL
45791	2	54790	30368	NULL	NULL
31379	2	54791	30369	NULL	NULL
36215	2	54792	30222	NULL	NULL
45266	2	54793	30370	NULL	NULL
27556	2	54794	30371	NULL	NULL
33600	2	54795	30372	NULL	NULL
33313	2	54796	30373	NULL	NULL
32323	2	54797	30315	NULL	NULL
39092	2	54798	30316	NULL	NULL
36351	2	54799	30317	NULL	NULL
36344	2	54800	30318	NULL	NULL
37362	2	54801	30319	NULL	NULL
38797	2	54802	30320	NULL	NULL
41589	2	54803	30321	NULL	NULL
31273	2	54804	30322	NULL	NULL
39731	2	54805	30323	NULL	NULL
40822	2	54806	30324	NULL	NULL
21290	2	54807	30325	NULL	NULL
45642	2	54808	30326	NULL	NULL
44173	2	54809	30327	NULL	NULL
46149	2	54810	30328	NULL	NULL
38376	2	54811	30329	NULL	NULL
42249	2	54812	30330	NULL	NULL
44693	2	54813	30331	NULL	NULL
39921	2	54814	30332	NULL	NULL
45808	2	54815	30333	NULL	NULL
38021	2	54816	30334	NULL	NULL
37060	2	54817	30335	NULL	NULL
28468	2	54818	30336	NULL	NULL
36465	2	54819	30337	NULL	NULL
4381	2	25705	30017	NULL	NULL
4363	2	25706	30025	NULL	NULL
4387	2	25707	30046	NULL	NULL
4377	2	25708	30048	NULL	NULL
4388	2	25710	30028	NULL	NULL
4386	2	25711	30005	NULL	NULL
4376	2	25712	30043	NULL	NULL
4366	2	25714	30032	NULL	NULL
4374	2	25717	30042	NULL	NULL
4383	2	25719	30044	NULL	NULL
4368	2	25720	30020	NULL	NULL
4384	2	25721	30045	NULL	NULL
4378	2	25722	30036	NULL	NULL
4371	2	25723	30040	NULL	NULL
4389	2	25724	30022	NULL	NULL
4358	2	25725	30030	NULL	NULL
4361	2	25726	30031	NULL	NULL
4365	2	25727	30050	NULL	NULL
4367	2	25728	30033	NULL	NULL
4369	2	25729	30034	NULL	NULL
4370	2	25730	30035	NULL	NULL
4391	2	25731	30023	NULL	NULL
4373	2	25732	30051	NULL	NULL
4362	2	25733	30039	NULL	NULL
4359	2	25734	30027	NULL	NULL
4385	2	25735	30052	NULL	NULL
37090	2	25810	30546	NULL	NULL
5002	2	32453	30053	NULL	NULL
5003	2	32454	30054	NULL	NULL
5004	2	32455	30055	NULL	NULL
5006	2	32457	30057	NULL	NULL
5007	2	32458	30058	NULL	NULL
5008	2	32459	30059	NULL	NULL
5009	2	32460	30060	NULL	NULL
5010	2	32461	30061	NULL	NULL
20874	2	35004	30374	NULL	NULL
24505	2	40971	30076	NULL	NULL
45637	2	41055	30077	NULL	NULL
31771	2	41111	30075	NULL	NULL
43746	2	41114	30074	NULL	NULL
17448	2	41136	30071	NULL	NULL
46297	2	41145	21565	NULL	NULL
37525	2	41508	20933	NULL	NULL
17256	2	43520	85006	NULL	NULL
27373	2	43557	85028	NULL	NULL
37167	2	45015	30608	NULL	NULL
42540	2	49254	00005	NULL	NULL
17235	2	49301	9999	NULL	NULL
37191	2	51400	30063	NULL	NULL
37491	2	51411	30065	NULL	NULL
21558	2	51412	30066	NULL	NULL
42508	2	51417	30068	NULL	NULL
19550	2	51751	30078	NULL	NULL
45928	2	51752	30079	NULL	NULL
43254	2	51753	00006	NULL	NULL
41507	2	54508	21387	NULL	NULL
28980	2	54549	30081	NULL	NULL
23525	2	54550	30082	NULL	NULL
31314	2	54551	30083	NULL	NULL
37281	2	54552	30084	NULL	NULL
21559	2	54553	30085	NULL	NULL
35894	2	54554	30086	NULL	NULL
44948	2	54555	30087	NULL	NULL
32194	2	54556	30088	NULL	NULL
39907	2	54557	30089	NULL	NULL
39916	2	54558	30090	NULL	NULL
46139	2	54559	30091	NULL	NULL
35862	2	54560	30092	NULL	NULL
35569	2	54561	30093	NULL	NULL
31231	2	54562	30094	NULL	NULL
42471	2	54563	30095	NULL	NULL
22918	2	54564	30096	NULL	NULL
35902	2	54565	30097	NULL	NULL
40823	2	54566	30098	NULL	NULL
37693	2	54567	30099	NULL	NULL
37493	2	54568	30100	NULL	NULL
40593	2	54569	30221	NULL	NULL
23059	2	54571	30223	NULL	NULL
46165	2	54572	30224	NULL	NULL
35910	2	54573	30225	NULL	NULL
30757	2	54574	30226	NULL	NULL
30759	2	54575	30227	NULL	NULL
37260	2	54576	30228	NULL	NULL
39497	2	54577	30229	NULL	NULL
45523	2	54578	30230	NULL	NULL
36350	2	54580	30232	NULL	NULL
28977	2	54581	30233	NULL	NULL
27579	2	54582	30234	NULL	NULL
37637	2	54583	30235	NULL	NULL
24403	2	54585	30237	NULL	NULL
42144	2	54586	30238	NULL	NULL
38854	2	54587	30239	NULL	NULL
44692	2	54588	30240	NULL	NULL
32128	2	54589	30241	NULL	NULL
39920	2	54590	30242	NULL	NULL
27470	2	54591	30243	NULL	NULL
25317	2	54592	30244	NULL	NULL
36784	2	54593	30245	NULL	NULL
46304	2	54594	30246	NULL	NULL
30752	2	54595	30247	NULL	NULL
45927	2	54596	30248	NULL	NULL
45926	2	54597	30249	NULL	NULL
30755	2	54598	30250	NULL	NULL
39923	2	54599	30251	NULL	NULL
42483	2	54600	30252	NULL	NULL
24373	2	54601	30253	NULL	NULL
35912	2	54602	30254	NULL	NULL
43010	2	54603	30255	NULL	NULL
37713	2	54606	30256	NULL	NULL
31154	2	54607	30257	NULL	NULL
38008	2	54608	30258	NULL	NULL
35893	2	54609	30259	NULL	NULL
25005	2	54610	30260	NULL	NULL
26060	2	54611	30261	NULL	NULL
17364	156	51681	NULL	NULL	NULL
17365	156	51682	NULL	NULL	NULL
17366	156	51683	NULL	NULL	NULL
17367	156	51684	NULL	NULL	NULL
17368	156	51685	NULL	NULL	NULL
17369	156	51686	NULL	NULL	NULL
17391	156	51687	NULL	NULL	NULL
17392	156	51688	NULL	NULL	NULL
17393	156	51689	NULL	NULL	NULL
17394	156	51690	NULL	NULL	NULL
17395	156	51691	NULL	NULL	NULL
17396	156	51692	NULL	NULL	NULL
17398	156	51694	NULL	NULL	NULL
17399	156	51695	NULL	NULL	NULL
17400	156	51696	NULL	NULL	NULL
17401	156	51697	NULL	NULL	NULL
17402	156	51698	NULL	NULL	NULL
17403	156	51699	NULL	NULL	NULL
17414	156	51701	NULL	NULL	NULL
17416	156	51702	NULL	NULL	NULL
17418	156	51703	NULL	NULL	NULL
17420	156	51704	NULL	NULL	NULL
17422	156	51705	NULL	NULL	NULL
17424	156	51706	NULL	NULL	NULL
17426	156	51707	NULL	NULL	NULL
17428	156	51708	NULL	NULL	NULL
17430	156	51709	NULL	NULL	NULL
17432	156	51710	NULL	NULL	NULL
17434	156	51711	NULL	NULL	NULL
17436	156	51712	NULL	NULL	NULL
17438	156	51713	NULL	NULL	NULL
17444	156	51714	NULL	NULL	NULL
17446	156	51715	NULL	NULL	NULL
17539	156	51716	NULL	NULL	NULL
17542	156	51717	NULL	NULL	NULL
17544	156	51718	NULL	NULL	NULL
17546	156	51719	NULL	NULL	NULL
17548	156	51720	NULL	NULL	NULL
17550	156	51721	NULL	NULL	NULL
17552	156	51722	NULL	NULL	NULL
17554	156	51723	NULL	NULL	NULL
17556	156	51726	NULL	NULL	NULL
17558	156	51727	NULL	NULL	NULL
17560	156	51728	NULL	NULL	NULL
17562	156	51729	NULL	NULL	NULL
17564	156	51730	NULL	NULL	NULL
17566	156	51731	NULL	NULL	NULL
17568	156	51732	NULL	NULL	NULL
17570	156	51733	NULL	NULL	NULL
17576	156	51734	NULL	NULL	NULL
17578	156	51735	NULL	NULL	NULL
17580	156	51736	NULL	NULL	NULL
17582	156	51737	NULL	NULL	NULL
17584	156	51738	NULL	NULL	NULL
17586	156	51739	NULL	NULL	NULL
17588	156	51740	NULL	NULL	NULL
17590	156	51741	NULL	NULL	NULL
17592	156	51742	NULL	NULL	NULL
17596	156	51743	NULL	NULL	NULL
17598	156	51744	NULL	NULL	NULL
17600	156	51745	NULL	NULL	NULL
17602	156	51746	NULL	NULL	NULL
17604	156	51747	NULL	NULL	NULL
17606	156	51749	NULL	NULL	NULL
17625	156	51750	NULL	NULL	NULL
19839	156	54671	NULL	NULL	NULL
19841	156	54672	NULL	NULL	NULL
19842	156	54673	NULL	NULL	NULL
19844	156	54675	NULL	NULL	NULL
19851	156	54676	NULL	NULL	NULL
19852	156	54677	NULL	NULL	NULL
19853	156	54678	NULL	NULL	NULL
19866	156	54680	NULL	NULL	NULL
19867	156	54681	NULL	NULL	NULL
19868	156	54682	NULL	NULL	NULL
19869	156	54683	NULL	NULL	NULL
19870	156	54684	NULL	NULL	NULL
19871	156	54685	NULL	NULL	NULL
19872	156	54686	NULL	NULL	NULL
19873	156	54687	NULL	NULL	NULL
19874	156	54688	NULL	NULL	NULL
19875	156	54689	NULL	NULL	NULL
19876	156	54690	NULL	NULL	NULL
19877	156	54691	NULL	NULL	NULL
19878	156	54692	NULL	NULL	NULL
19879	156	54693	NULL	NULL	NULL
19880	156	54694	NULL	NULL	NULL
19881	156	54695	NULL	NULL	NULL
19882	156	54696	NULL	NULL	NULL
19883	156	54697	NULL	NULL	NULL
19884	156	54698	NULL	NULL	NULL
19885	156	54699	NULL	NULL	NULL
19886	156	54700	NULL	NULL	NULL
19887	156	54701	NULL	NULL	NULL
19888	156	54702	NULL	NULL	NULL
19889	156	54703	NULL	NULL	NULL
19890	156	54704	NULL	NULL	NULL
19891	156	54705	NULL	NULL	NULL
19892	156	54706	NULL	NULL	NULL
19893	156	54707	NULL	NULL	NULL
19894	156	54708	NULL	NULL	NULL
19895	156	54709	NULL	NULL	NULL
19896	156	54710	NULL	NULL	NULL
19897	156	54711	NULL	NULL	NULL
19898	156	54712	NULL	NULL	NULL
19899	156	54713	NULL	NULL	NULL
19900	156	54714	NULL	NULL	NULL
19902	156	54715	NULL	NULL	NULL
19903	156	54716	NULL	NULL	NULL
19904	156	54717	NULL	NULL	NULL
19905	156	54718	NULL	NULL	NULL
19906	156	54719	NULL	NULL	NULL
19907	156	54720	NULL	NULL	NULL
19915	156	54722	NULL	NULL	NULL
19916	156	54723	NULL	NULL	NULL
19917	156	54724	NULL	NULL	NULL
19918	156	54725	NULL	NULL	NULL
19919	156	54726	NULL	NULL	NULL
19920	156	54727	NULL	NULL	NULL
19921	156	54728	NULL	NULL	NULL
19922	156	54729	NULL	NULL	NULL
19923	156	54730	NULL	NULL	NULL
19924	156	54731	NULL	NULL	NULL
19925	156	54733	NULL	NULL	NULL
19926	156	54734	NULL	NULL	NULL
19927	156	54735	NULL	NULL	NULL
19928	156	54736	NULL	NULL	NULL
19929	156	54737	NULL	NULL	NULL
19930	156	54738	NULL	NULL	NULL
19931	156	54739	NULL	NULL	NULL
612	4	630	73057	NULL	NULL
623	4	641	73009	NULL	NULL
36690	4	667	73180	NULL	NULL
42465	4	669	73190	NULL	NULL
35298	4	672	73120	NULL	NULL
42941	4	697	73248	NULL	NULL
28629	4	700	73252	NULL	NULL
36684	4	712	73291	NULL	NULL
17031	4	767	73415	NULL	NULL
14635	4	831	21175	NULL	NULL
43773	4	857	73540	NULL	NULL
872	4	890	73601	NULL	NULL
43955	4	898	73613	NULL	NULL
911	4	929	73040	NULL	NULL
45818	4	948	73219	NULL	NULL
16891	4	1044	73004	NULL	NULL
36221	4	1051	73035	NULL	NULL
43764	4	1074	73158	NULL	NULL
37187	4	1079	73140	NULL	NULL
36082	4	1115	73734	NULL	NULL
30276	4	1132	73743	NULL	NULL
18508	4	1174	73833	NULL	NULL
35927	4	1180	73810	NULL	NULL
1085	4	1183	73762	NULL	NULL
36682	4	1270	73836	NULL	NULL
32177	4	1413	73719	NULL	NULL
36703	4	1460	73725	NULL	NULL
36689	4	3294	73894	NULL	NULL
36090	4	3487	74018	NULL	NULL
45834	4	5168	74041	NULL	NULL
2058	4	12307	74069	NULL	NULL
2070	4	12319	74081	NULL	NULL
40984	4	12370	77154	NULL	NULL
30287	4	13852	74138	NULL	NULL
19901	4	16472	74194	NULL	NULL
36325	4	16476	74198	NULL	NULL
32618	4	16748	20008	NULL	NULL
2521	4	17827	20016	NULL	NULL
37496	4	18140	20035	NULL	NULL
43774	4	18342	20081	NULL	NULL
18819	4	18482	20096	NULL	NULL
14664	4	18695	73003	NULL	NULL
36694	4	18700	20106	NULL	NULL
36701	4	18713	20117	NULL	NULL
38651	4	18742	20127	NULL	NULL
19745	4	18997	20150	NULL	NULL
36688	4	19029	20173	NULL	NULL
31467	4	19033	20174	NULL	NULL
2955	4	19796	20184	NULL	NULL
36540	4	19803	20190	NULL	NULL
36223	4	19808	20195	NULL	NULL
37492	4	19812	20199	NULL	NULL
20687	4	19822	20209	NULL	NULL
24048	4	19825	20211	NULL	NULL
3056	4	19840	20217	NULL	NULL
35572	4	21053	20225	NULL	NULL
35321	4	21055	20227	NULL	NULL
3121	4	21057	20229	NULL	NULL
35746	4	21063	20235	NULL	NULL
36731	4	21064	20236	NULL	NULL
3131	4	21068	20239	NULL	NULL
3156	4	21271	20246	NULL	NULL
42257	4	21277	20241	NULL	NULL
3310	4	21721	20276	NULL	NULL
3314	4	21726	20278	NULL	NULL
36222	4	21732	20279	NULL	NULL
31466	4	21734	20255	NULL	NULL
14678	4	21738	20260	NULL	NULL
22043	4	21739	20261	NULL	NULL
13141	6	45257	NULL	NULL	NULL
13142	6	45258	NULL	NULL	NULL
13143	6	45259	NULL	NULL	NULL
13145	6	45261	NULL	NULL	NULL
13147	6	45263	NULL	NULL	NULL
32276	6	45264	NULL	NULL	NULL
13149	6	45265	NULL	NULL	NULL
13150	6	45266	NULL	NULL	NULL
13151	6	45267	NULL	NULL	NULL
13152	6	45268	NULL	NULL	NULL
13153	6	45269	NULL	NULL	NULL
13154	6	45270	NULL	NULL	NULL
13155	6	45271	NULL	NULL	NULL
13156	6	45272	NULL	NULL	NULL
13157	6	45273	NULL	NULL	NULL
13158	6	45274	NULL	NULL	NULL
13313	6	46090	NULL	NULL	NULL
13835	6	46567	NULL	NULL	NULL
13837	6	46569	NULL	NULL	NULL
13838	6	46570	NULL	NULL	NULL
13839	6	46571	NULL	NULL	NULL
13840	6	46572	NULL	NULL	NULL
13841	6	46573	NULL	NULL	NULL
13842	6	46574	NULL	NULL	NULL
13843	6	46575	NULL	NULL	NULL
13844	6	46576	NULL	NULL	NULL
13845	6	46577	NULL	NULL	NULL
13846	6	46578	NULL	NULL	NULL
13847	6	46579	NULL	NULL	NULL
13848	6	46580	NULL	NULL	NULL
13849	6	46581	NULL	NULL	NULL
13850	6	46582	NULL	NULL	NULL
13851	6	46583	NULL	NULL	NULL
13852	6	46584	NULL	NULL	NULL
13853	6	46585	NULL	NULL	NULL
13854	6	46586	NULL	NULL	NULL
13855	6	46587	NULL	NULL	NULL
13975	6	46588	NULL	NULL	NULL
13978	6	46589	NULL	NULL	NULL
14191	6	46643	NULL	NULL	NULL
14192	6	46644	NULL	NULL	NULL
14193	6	46645	NULL	NULL	NULL
14194	6	46646	NULL	NULL	NULL
14195	6	46647	NULL	NULL	NULL
14196	6	46648	NULL	NULL	NULL
14197	6	46649	NULL	NULL	NULL
14198	6	46650	NULL	NULL	NULL
14199	6	46651	NULL	NULL	NULL
14201	6	46653	NULL	NULL	NULL
14204	6	46656	NULL	NULL	NULL
14205	6	46657	NULL	NULL	NULL
14206	6	46658	NULL	NULL	NULL
14207	6	46659	NULL	NULL	NULL
14208	6	46660	NULL	NULL	NULL
14209	6	46661	NULL	NULL	NULL
14224	6	46662	NULL	NULL	NULL
14210	6	46663	NULL	NULL	NULL
14211	6	46664	NULL	NULL	NULL
14212	6	46665	NULL	NULL	NULL
14213	6	46667	NULL	NULL	NULL
20397	6	46969	NULL	NULL	NULL
14976	6	49351	NULL	NULL	NULL
20396	6	49389	NULL	NULL	NULL
28324	6	51352	NULL	NULL	NULL
24195	6	51361	NULL	NULL	NULL
16249	6	51458	NULL	NULL	NULL
16250	6	51459	NULL	NULL	NULL
16251	6	51460	NULL	NULL	NULL
16252	6	51461	NULL	NULL	NULL
16253	6	51462	NULL	NULL	NULL
16254	6	51463	NULL	NULL	NULL
16255	6	51464	NULL	NULL	NULL
16256	6	51465	NULL	NULL	NULL
16259	6	51466	NULL	NULL	NULL
16261	6	51467	NULL	NULL	NULL
16262	6	51468	NULL	NULL	NULL
16263	6	51469	NULL	NULL	NULL
16264	6	51470	NULL	NULL	NULL
16265	6	51471	NULL	NULL	NULL
16266	6	51472	NULL	NULL	NULL
16267	6	51473	NULL	NULL	NULL
16268	6	51474	NULL	NULL	NULL
16269	6	51475	NULL	NULL	NULL
16702	6	51551	NULL	NULL	NULL
16864	6	51601	NULL	NULL	NULL
16931	6	51602	NULL	NULL	NULL
32202	6	51652	NULL	NULL	NULL
32211	6	51657	NULL	NULL	NULL
32294	6	51658	NULL	NULL	NULL
32282	6	51662	NULL	NULL	NULL
32516	6	51664	NULL	NULL	NULL
26602	6	51666	NULL	NULL	NULL
32220	6	51670	NULL	NULL	NULL
26605	6	51671	NULL	NULL	NULL
32252	6	51672	NULL	NULL	NULL
32243	6	51674	NULL	NULL	NULL
26608	6	51675	NULL	NULL	NULL
33529	6	51685	NULL	NULL	NULL
32306	6	51686	NULL	NULL	NULL
17372	6	51687	NULL	NULL	NULL
17373	6	51688	NULL	NULL	NULL
17374	6	51689	NULL	NULL	NULL
17375	6	51690	NULL	NULL	NULL
17376	6	51691	NULL	NULL	NULL
17377	6	51692	NULL	NULL	NULL
17378	6	51693	NULL	NULL	NULL
17379	6	51694	NULL	NULL	NULL
17380	6	51695	NULL	NULL	NULL
17383	6	51696	NULL	NULL	NULL
17386	6	51697	NULL	NULL	NULL
17387	6	51698	NULL	NULL	NULL
17388	6	51699	NULL	NULL	NULL
17413	6	51701	NULL	NULL	NULL
17417	6	51703	NULL	NULL	NULL
17419	6	51704	NULL	NULL	NULL
17421	6	51705	NULL	NULL	NULL
17423	6	51706	NULL	NULL	NULL
17429	6	51709	NULL	NULL	NULL
17433	6	51711	NULL	NULL	NULL
17435	6	51712	NULL	NULL	NULL
17437	6	51713	NULL	NULL	NULL
17443	6	51714	NULL	NULL	NULL
17445	6	51715	NULL	NULL	NULL
17540	6	51716	NULL	NULL	NULL
17541	6	51717	NULL	NULL	NULL
17543	6	51718	NULL	NULL	NULL
17545	6	51719	NULL	NULL	NULL
17547	6	51720	NULL	NULL	NULL
17549	6	51721	NULL	NULL	NULL
17551	6	51722	NULL	NULL	NULL
17553	6	51723	NULL	NULL	NULL
17555	6	51726	NULL	NULL	NULL
17557	6	51727	NULL	NULL	NULL
17559	6	51728	NULL	NULL	NULL
17561	6	51729	NULL	NULL	NULL
17563	6	51730	NULL	NULL	NULL
17565	6	51731	NULL	NULL	NULL
17567	6	51732	NULL	NULL	NULL
17569	6	51733	NULL	NULL	NULL
17575	6	51734	NULL	NULL	NULL
17577	6	51735	NULL	NULL	NULL
17579	6	51736	NULL	NULL	NULL
17581	6	51737	NULL	NULL	NULL
17583	6	51738	NULL	NULL	NULL
17585	6	51739	NULL	NULL	NULL
17587	6	51740	NULL	NULL	NULL
34486	1	54745	11649	NULL	NULL
24490	1	54747	11650	NULL	NULL
21549	1	54748	11651	NULL	NULL
34113	1	54749	11652	NULL	NULL
31637	1	54750	11653	NULL	NULL
34865	1	54751	11654	NULL	NULL
26577	1	54752	11655	NULL	NULL
28974	1	54753	11656	NULL	NULL
27234	1	54754	11657	NULL	NULL
22147	1	54755	11658	NULL	NULL
33136	1	54756	11659	NULL	NULL
24789	1	54757	11660	NULL	NULL
33682	1	54758	11661	NULL	NULL
23937	1	54759	11662	NULL	NULL
24622	1	54760	11663	NULL	NULL
34526	1	54761	11664	NULL	NULL
32943	1	54762	11665	NULL	NULL
42828	1	54763	12620	NULL	NULL
34530	1	54764	11667	NULL	NULL
34600	1	54765	11668	NULL	NULL
34602	1	54766	11669	NULL	NULL
45220	1	56611	12691	NULL	NULL
28834	1	56612	11565	NULL	NULL
22780	1	56613	11566	NULL	NULL
22556	1	56614	11567	NULL	NULL
28790	1	56615	11568	NULL	NULL
32468	1	56616	11569	NULL	NULL
24240	1	56617	11570	NULL	NULL
40400	1	56618	11571	NULL	NULL
37628	1	56619	11572	NULL	NULL
46249	1	56620	11573	NULL	NULL
41531	1	56621	11574	NULL	NULL
46229	1	56622	11575	NULL	NULL
39546	1	56623	11576	NULL	NULL
36499	1	56624	11577	NULL	NULL
44583	1	56625	11578	NULL	NULL
37797	1	56626	11579	NULL	NULL
46247	1	56627	11581	NULL	NULL
22183	1	56628	11582	NULL	NULL
22952	1	56629	11583	NULL	NULL
44566	1	56630	11584	NULL	NULL
