AgentTeamID	SupervisorSkillTargetID
5185	9619
5185	9943
5185	9944
5185	9945
5185	9946
5185	9947
5185	10027
5185	10030
5185	10033
5185	10043
5185	10194
5185	10227
5185	10230
5185	10233
5185	10880
5185	11041
5185	11048
5185	11050
5185	11052
5185	11054
5185	11060
5185	11143
5185	11222
5185	11311
5185	11503
5185	11817
5185	11842
5185	12818
5185	13929
5185	13930
5185	13931
5185	13932
5185	13933
5185	13934
5185	13935
5185	13936
5185	13937
5185	13938
5185	13939
5185	13940
5185	13941
5185	13942
5185	13943
5185	13944
5185	13945
5185	13946
5185	13947
5185	14262
5187	5339
5187	5499
5187	5514
5187	5550
5187	5558
5187	6244
5187	8154
5187	9233
5187	9249
5187	9389
5187	9611
5187	9618
5187	10018
5187	10232
5187	10311
5187	10460
5187	11310
5187	11590
5187	11885
5187	12267
5187	12312
5187	12381
5187	12389
5187	12817
5187	13652
5187	13769
5187	13770
5187	13771
5187	13823
5187	13824
5187	13825
5187	13826
5187	13827
5187	13828
5187	13885
5187	13953
5187	13954
5187	14260
5187	14648
5187	14652
5187	14653
5187	14654
5187	14655
5187	14656
5187	16833
5188	5364
5188	5365
5188	5368
5188	5369
5188	5372
5188	5377
5188	5379
5188	5389
5188	5390
5188	5395
5188	5404
5188	5406
5188	5407
5188	5408
5188	5422
5188	5499
5188	5500
5188	5539
5188	5554
5188	5558
5188	6212
5188	6235
5188	6244
5188	6349
5188	6673
5188	7149
5188	7158
5188	7596
5188	8154
5188	8161
5188	8290
5188	8325
5188	8509
5188	8510
5188	8537
5188	8614
5188	8617
5188	9143
5188	9389
5188	9400
5188	9525
5188	9605
5188	9608
5188	9611
5188	9618
5188	9659
5188	9661
5188	9879
5188	9882
5188	9892
5188	9933
5188	9934
5188	9935
5188	9936
5188	9937
5188	9952
5188	10018
5188	10155
5188	10232
5188	10265
5188	10270
5188	10274
5188	10506
5188	10507
5188	10586
5188	10683
5188	10690
5188	10907
5188	10953
5188	10957
5188	10960
5188	11074
5188	11182
5188	11269
5188	11285
5188	11310
5188	11422
5188	11479
5188	11590
5188	11654
5188	11671
5188	11683
5188	11692
5188	11752
5188	11800
5188	11854
5188	11863
5188	12001
5188	12045
5188	12098
5188	12287
5188	12312
5188	12389
5188	12530
5188	12538
5188	12540
5188	12542
5188	12544
5188	12726
5188	12781
5188	12788
5188	12817
5188	12931
5188	12936
5188	12942
5188	12991
5188	13115
5188	13212
5188	13229
5188	13249
5188	13268
5188	13272
5188	13283
5188	13514
5188	13517
5188	13593
5188	13602
5188	13631
5188	13653
5188	13681
5188	13769
5188	13770
5188	13771
5188	13772
5188	13823
5188	13824
5188	13825
5188	13826
5188	13827
5188	13828
5188	13829
5188	13885
5188	13909
5188	13910
5188	13911
5188	13912
5188	13913
5188	13914
5188	13915
5188	13916
5188	13917
5188	13918
5188	13919
5188	13920
5188	13921
5188	13922
5188	13923
5188	13924
5188	13925
5188	13926
5188	13927
5188	13928
5188	13954
5188	14260
5188	14518
5188	14549
5188	14658
5188	14663
5188	14665
5188	14667
5188	14890
5188	16256
5188	16304
5188	16502
5188	16833
5189	5045
5189	5053
5189	5065
5189	5080
5189	5086
5189	5127
5189	5148
5189	5167
5189	5456
5189	8317
5189	8331
5189	8763
5189	8819
5189	8820
5189	8822
5189	8823
5189	8824
5189	8825
5189	8826
5189	8827
5189	8828
5189	8829
5189	9023
5189	9276
5189	9289
5189	9299
5189	9604
5189	9607
5189	9610
5189	9616
5189	9912
5189	9994
5189	10231
5189	11231
5189	12841
5189	14309
5189	17354
5191	7310
5191	7369
5191	7376
5191	7382
5191	7390
5191	7495
5191	7585
5191	8332
5191	8479
5191	8971
5191	8978
5191	8987
5191	8994
5191	9052
5191	9060
5191	9150
5191	9153
5191	9350
5191	9606
5191	9609
5191	9612
5191	9619
5191	9954
5191	10033
5191	10043
5191	10046
5191	10194
5191	10227
5191	10230
5191	10233
5191	10880
5191	11050
5191	11052
5191	11054
5191	11060
5191	11222
5191	11225
5191	11311
5191	11746
5191	11814
5191	11817
5191	12215
5191	12220
5191	12818
5191	13929
5191	13930
5191	13931
5191	13932
5191	13933
5191	13934
5191	13935
5191	13936
5191	13937
5191	13938
5191	13939
5191	13940
5191	13941
5191	13942
5191	13943
5191	13944
5191	13945
5191	13946
5191	13947
5192	5053
5192	5067
5192	5076
5192	5175
5192	5294
5192	8317
5192	8331
5192	8762
5192	9117
5192	9125
5192	9299
5192	9304
5192	9453
5192	9604
5192	9607
5192	9610
5192	9615
5192	9616
5192	9917
5192	10121
5192	10190
5192	10231
5192	10273
5192	10904
5192	11308
5192	11315
5192	12057
5192	12263
5192	12486
5192	12841
5192	13700
5192	13704
5192	13705
5192	13765
5192	13766
5192	13767
5192	13768
5192	13816
5192	13817
5192	13818
5192	13819
5192	13820
5192	13821
5192	13822
5193	9912
5193	9913
5193	9914
5193	10273
5193	12841
5193	13661
5194	7310
5194	7369
5194	7376
5194	7382
5194	7495
5194	7585
5194	8479
5194	8971
5194	8987
5194	8994
5194	9052
5194	9060
5194	9150
5194	9350
5194	9606
5194	9609
5194	9619
5194	10033
5194	10043
5194	10194
5194	10227
5194	10230
5194	10233
5194	10880
5194	11050
5194	11052
5194	11054
5194	11060
5194	11222
5194	11225
5194	11311
5194	11746
5194	11814
5194	11817
5194	12215
5194	12220
5194	12818
5194	13929
5194	13930
5194	13931
5194	13932
5194	13933
5194	13934
5194	13935
5194	13936
5194	13937
5194	13938
5194	13939
5194	13940
5194	13941
5194	13942
5194	13943
5194	13944
5194	13945
5194	13946
5194	13947
5198	5039
5198	5053
5198	5065
5198	5067
5198	5080
5198	5086
5198	5114
5198	5116
5198	5124
5198	5127
5198	5167
5198	5175
5198	5273
5198	5289
5198	5298
5198	8317
5198	8331
5198	8762
5198	8819
5198	9031
5198	9117
5198	9125
5198	9292
5198	9299
5198	9304
5198	9453
5198	9604
5198	9607
5198	9610
5198	9615
5198	9616
5198	9917
5198	10106
5198	10121
5198	10190
5198	10231
5198	10273
5198	10565
5198	10904
5198	11308
5198	11315
5198	12263
5198	12486
5198	12841
5198	13700
5198	13703
5198	13704
5198	13705
5198	13765
5198	13766
5198	13767
5198	13768
5198	13816
5198	13817
5198	13818
5198	13819
5198	13820
5198	13821
5198	13822
5200	5395
5200	5404
5200	5539
5200	6235
5200	6244
5200	6608
5200	6673
5200	7149
5200	7158
5200	7476
5200	7596
5200	8510
5200	8614
5200	8617
5200	9525
5200	9605
5200	9608
5200	9611
5200	9618
5200	9659
5200	9661
5200	9671
5200	9879
5200	9892
5200	10155
5200	10232
5200	10265
5200	10270
5200	10506
5200	10507
5200	10690
5200	10907
5200	10953
5200	10957
5200	10960
5200	11074
5200	11182
5200	11269
5200	11285
5200	11310
5200	11479
5200	11489
5200	11654
5200	11671
5200	11683
5200	11800
5200	11863
5200	12001
5200	12045
5200	12098
5200	12287
5200	12530
5200	12540
5200	12544
5200	12817
5200	12991
5200	13268
5200	13517
5200	13593
5200	13602
5200	13826
5200	13909
5200	13910
5200	13911
5200	13912
5200	13913
5200	13914
5200	13915
5200	13916
5200	13917
5200	13918
5200	13919
5200	13920
5200	13921
5200	13922
5200	13923
5200	13924
5200	13925
5200	13926
5200	13927
5200	13928
5200	16256
5200	16304
5202	9616
5202	9912
5202	12841
5204	5039
5204	5053
5204	5065
5204	5067
5204	5075
5204	5076
5204	5080
5204	5086
5204	5114
5204	5116
5204	5124
5204	5127
5204	5135
5204	5167
5204	5175
5204	5289
5204	5298
5204	8317
5204	8331
5204	8762
5204	8763
5204	9031
5204	9117
5204	9125
5204	9299
5204	9304
5204	9453
5204	9604
5204	9607
5204	9610
5204	9615
5204	9616
5204	9917
5204	10106
5204	10121
5204	10190
5204	10231
5204	10273
5204	10565
5204	10904
5204	11308
5204	11315
5204	12263
5204	12486
5204	12841
5204	13700
5204	13704
5204	13705
5204	13765
5204	13766
5204	13768
5204	13816
5204	13817
5204	13818
5204	13819
5204	13820
5204	13821
5204	13822
5207	6079
5207	6902
5207	9268
5207	9938
5207	9939
5207	9940
5207	9942
5207	10071
5207	13028
5207	14843
5207	14879
5208	8763
5208	8826
5208	8829
5208	9616
5208	9912
5208	11231
5208	12841
5208	13649
5209	8763
5209	8826
5209	8829
5209	9616
5209	9912
5209	11231
5209	12841
5210	8763
5210	8829
5210	9616
5210	9912
5210	11231
5210	12841
5211	5339
5211	5390
5211	5395
5211	5404
5211	5406
5211	5539
5211	5550
5211	5558
5211	6235
5211	6673
5211	7149
5211	7158
5211	7596
5211	8290
5211	8509
5211	8510
5211	8614
5211	8617
5211	9525
5211	9605
5211	9608
5211	9611
5211	9617
5211	9618
5211	9659
5211	9661
5211	9671
5211	9879
5211	9892
5211	10018
5211	10155
5211	10232
5211	10265
5211	10270
5211	10274
5211	10506
5211	10507
5211	10586
5211	10690
5211	10907
5211	10953
5211	10957
5211	10960
5211	11074
5211	11182
5211	11269
5211	11285
5211	11310
5211	11479
5211	11489
5211	11654
5211	11671
5211	11683
5211	11800
5211	11863
5211	12001
5211	12045
5211	12098
5211	12287
5211	12530
5211	12532
5211	12540
5211	12544
5211	12817
5211	12991
5211	13268
5211	13517
5211	13593
5211	13602
5211	13826
5211	13909
5211	13910
5211	13911
5211	13912
5211	13913
5211	13914
5211	13915
5211	13916
5211	13917
5211	13918
5211	13919
5211	13920
5211	13921
5211	13922
5211	13923
5211	13924
5211	13925
5211	13926
5211	13927
5211	13928
5211	16256
5211	16304
5212	5339
5212	5395
5212	5404
5212	5406
5212	5539
5212	5550
5212	5558
5212	6235
5212	6349
5212	6608
5212	6673
5212	7149
5212	7158
5212	7476
5212	7596
5212	8290
5212	8509
5212	8510
5212	8614
5212	8617
5212	9525
5212	9608
5212	9611
5212	9617
5212	9618
5212	9659
5212	9661
5212	9671
5212	9879
5212	9892
5212	10018
5212	10155
5212	10232
5212	10265
5212	10270
5212	10506
5212	10507
5212	10690
5212	10907
5212	10953
5212	10957
5212	10960
5212	11074
5212	11182
5212	11269
5212	11285
5212	11310
5212	11479
5212	11489
5212	11671
5212	11683
5212	11752
5212	11800
5212	11863
5212	12001
5212	12045
5212	12098
5212	12287
5212	12530
5212	12532
5212	12540
5212	12544
5212	12817
5212	12991
5212	13268
5212	13517
5212	13593
5212	13602
5212	13826
5212	13909
5212	13910
5212	13911
5212	13912
5212	13913
5212	13914
5212	13915
5212	13916
5212	13917
5212	13918
5212	13919
5212	13920
5212	13921
5212	13922
5212	13923
5212	13924
5212	13925
5212	13926
5212	13927
5212	13928
5212	16256
5212	16304
5214	7297
5214	7310
5214	7369
5214	7376
5214	7382
5214	7390
5214	7495
5214	7585
5214	7586
5214	8476
5214	8479
5214	8662
5214	8967
5214	8971
5214	8978
5214	8987
5214	8994
5214	9049
5214	9052
5214	9060
5214	9150
5214	9350
5214	9357
5214	9606
5214	9609
5214	9619
5214	10027
5214	10030
5214	10033
5214	10043
5214	10046
5214	10194
5214	10227
5214	10230
5214	10233
5214	10327
5214	10880
5214	11041
5214	11048
5214	11050
5214	11052
5214	11054
5214	11060
5214	11143
5214	11222
5214	11225
5214	11311
5214	11746
5214	11814
5214	11817
5214	11829
5214	11842
5214	12215
5214	12220
5214	12818
5214	13929
5214	13930
5214	13931
5214	13932
5214	13933
5214	13934
5214	13935
5214	13936
5214	13937
5214	13938
5214	13939
5214	13940
5214	13941
5214	13942
5214	13943
5214	13944
5214	13945
5214	13946
5214	13947
5215	12841
5216	6079
5216	6102
5216	6902
5216	9587
5216	9621
5216	11316
5216	12245
5216	13028
5216	14843
5216	14879
5216	16147
5217	5339
5217	5395
5217	5404
5217	5406
5217	5435
5217	5539
5217	5550
5217	5558
5217	6235
5217	6349
5217	6608
5217	6673
5217	7149
5217	7158
5217	7476
5217	7596
5217	8290
5217	8509
5217	8510
5217	8614
5217	8617
5217	9525
5217	9605
5217	9608
5217	9611
5217	9617
5217	9618
5217	9659
5217	9661
5217	9671
5217	9879
5217	9892
5217	10018
5217	10155
5217	10232
5217	10265
5217	10270
5217	10506
5217	10507
5217	10690
5217	10907
5217	10953
5217	10957
5217	10960
5217	11074
5217	11310
5217	11479
5217	11489
5217	11654
5217	11671
5217	11692
5217	11800
5217	11863
5217	12001
5217	12045
5217	12287
5217	12530
5217	12540
5217	12544
5217	12817
5217	12991
5217	13268
5217	13517
5217	13593
5217	13602
5217	13826
5217	13909
5217	13910
5217	13911
5217	13912
5217	13913
5217	13914
5217	13915
5217	13916
5217	13917
5217	13918
5217	13919
5217	13920
5217	13921
5217	13922
5217	13923
5217	13924
5217	13925
5217	13926
5217	13927
5217	13928
5217	16256
5217	16304
5218	9145
5218	11517
5218	11535
5218	11882
5219	5045
5219	5053
5219	5065
5219	5080
5219	5086
5219	5127
5219	5148
5219	5167
5219	8331
5219	8763
5219	8829
5219	9023
5219	9289
5219	9604
5219	9607
5219	9610
5219	9616
5219	9912
5219	9914
5219	10231
5219	11231
5219	11967
5219	12841
5219	13660
5219	14309
5219	17354
5221	7297
5221	8200
5222	5045
5222	5053
5222	5065
5222	5067
5222	5075
5222	5080
5222	5086
5222	5114
5222	5124
5222	5127
5222	5148
5222	5167
5222	5175
5222	5289
5222	8317
5222	8331
5222	8762
5222	8763
5222	9023
5222	9031
5222	9117
5222	9307
5222	9453
5222	9604
5222	9607
5222	9610
5222	9615
5222	9616
5222	9917
5222	10106
5222	10121
5222	10231
5222	10273
5222	10565
5222	10904
5222	11308
5222	11315
5222	12263
5222	12841
5222	13700
5222	13704
5222	13705
5222	13765
5222	13766
5222	13767
5222	13768
5222	13816
5222	13817
5222	13818
5222	13819
5222	13820
5222	13821
5222	14309
5223	5339
5223	5390
5223	5395
5223	5404
5223	5406
5223	5539
5223	5550
5223	5558
5223	6235
5223	6349
5223	6608
5223	6673
5223	7149
5223	7158
5223	7476
5223	7596
5223	8290
5223	8509
5223	8510
5223	8614
5223	8617
5223	9525
5223	9605
5223	9608
5223	9611
5223	9617
5223	9618
5223	9659
5223	9661
5223	9671
5223	9879
5223	9892
5223	10155
5223	10232
5223	10265
5223	10270
5223	10506
5223	10507
5223	10586
5223	10690
5223	10907
5223	10957
5223	10960
5223	11074
5223	11182
5223	11269
5223	11285
5223	11310
5223	11683
5223	11800
5223	11863
5223	12001
5223	12045
5223	12098
5223	12287
5223	12532
5223	12538
5223	12540
5223	12544
5223	12817
5223	12991
5223	13268
5223	13517
5223	13593
5223	13602
5223	13826
5223	13909
5223	13910
5223	13911
5223	13912
5223	13913
5223	13914
5223	13915
5223	13916
5223	13917
5223	13918
5223	13919
5223	13920
5223	13921
5223	13922
5223	13923
5223	13924
5223	13925
5223	13926
5223	13927
5223	13928
5223	16256
5223	16304
5224	6079
5224	6124
5224	6761
5224	6902
5224	8558
5224	9191
5224	9215
5224	9268
5224	9585
5224	9730
5224	10005
5224	10016
5224	10050
5224	10051
5224	10054
5224	10060
5224	10063
5224	10069
5224	10071
5224	10072
5224	10080
5224	10166
5224	10171
5224	10451
5224	10497
5224	10501
5224	10917
5224	10932
5224	10973
5224	10974
5224	11085
5224	11398
5224	11473
5224	11695
5224	11700
5224	11965
5224	12245
5224	12264
5224	12379
5224	13028
5224	13098
5224	13662
5224	13713
5224	13714
5224	13781
5224	13782
5224	13783
5224	13784
5224	13854
5224	13855
5224	13856
5224	13857
5224	13858
5224	13859
5224	13860
5224	14511
5224	14843
5224	14879
5224	16026
5224	16292
5226	6079
5226	6097
5226	6102
5226	6127
5226	6175
5226	6177
5226	6761
5226	6902
5226	6931
5226	8217
5226	8318
5226	8558
5226	8680
5226	9069
5226	9212
5226	9215
5226	9216
5226	9254
5226	9268
5226	9621
5226	9730
5226	9949
5226	10005
5226	10051
5226	10054
5226	10060
5226	10063
5226	10070
5226	10071
5226	10072
5226	10080
5226	10166
5226	10171
5226	10372
5226	10497
5226	10499
5226	10722
5226	10917
5226	10973
5226	10974
5226	11099
5226	11137
5226	11232
5226	11244
5226	11398
5226	11417
5226	11473
5226	11519
5226	11700
5226	11868
5226	12015
5226	12162
5226	12245
5226	12477
5226	12704
5226	13028
5226	13346
5226	13659
5226	13662
5226	14843
5226	14879
5226	15353
5226	16026
5226	16174
5227	5395
5227	5404
5227	5406
5227	5539
5227	6235
5227	6244
5227	6349
5227	6608
5227	6673
5227	7149
5227	7158
5227	7476
5227	7596
5227	8509
5227	8510
5227	8614
5227	8617
5227	9525
5227	9605
5227	9608
5227	9611
5227	9618
5227	9659
5227	9661
5227	9671
5227	9879
5227	9882
5227	9892
5227	10155
5227	10232
5227	10265
5227	10270
5227	10506
5227	10507
5227	10690
5227	10907
5227	10953
5227	10957
5227	10960
5227	11074
5227	11182
5227	11269
5227	11285
5227	11310
5227	11479
5227	11489
5227	11654
5227	11671
5227	11683
5227	11800
5227	11863
5227	12001
5227	12045
5227	12098
5227	12287
5227	12530
5227	12532
5227	12540
5227	12544
5227	12817
5227	12991
5227	13268
5227	13517
5227	13593
5227	13602
5227	13826
5227	13909
5227	13910
5227	13911
5227	13912
5227	13913
5227	13914
5227	13915
5227	13916
5227	13917
5227	13918
5227	13919
5227	13920
5227	13921
5227	13922
5227	13923
5227	13924
5227	13925
5227	13926
5227	13927
5227	13928
5227	16256
5227	16304
5228	5395
5228	5404
5228	5406
5228	5539
5228	6235
5228	6349
5228	6608
5228	6673
5228	7149
5228	7158
5228	7476
5228	7596
5228	8509
5228	8510
5228	8614
5228	8617
5228	9525
5228	9605
5228	9608
5228	9611
5228	9618
5228	9659
5228	9661
5228	9671
5228	9879
5228	9892
5228	10155
5228	10232
5228	10265
5228	10270
5228	10274
5228	10506
5228	10507
5228	10690
5228	10907
5228	10953
5228	10957
5228	10960
5228	11074
5228	11182
5228	11269
5228	11285
5228	11310
5228	11479
5228	11489
5228	11654
5228	11671
5228	11683
5228	11800
5228	11863
5228	12001
5228	12045
5228	12098
5228	12287
5228	12530
5228	12532
5228	12540
5228	12544
5228	12817
5228	12991
5228	13268
5228	13517
5228	13593
5228	13602
5228	13826
5228	13909
5228	13910
5228	13911
5228	13912
5228	13913
5228	13914
5228	13915
5228	13916
5228	13917
5228	13918
5228	13919
5228	13920
5228	13921
5228	13922
5228	13923
5228	13924
5228	13925
5228	13926
5228	13927
5228	13928
5228	16256
5228	16304
5230	5395
5230	5404
5230	5406
5230	5539
5230	6235
5230	6349
5230	6608
5230	6673
5230	7149
5230	7158
5230	7476
5230	7596
5230	8509
5230	8510
5230	8614
5230	8617
5230	9525
5230	9605
5230	9608
5230	9611
5230	9618
5230	9659
5230	9661
5230	9671
5230	9879
5230	9892
5230	10155
5230	10232
5230	10265
5230	10270
5230	10274
5230	10506
5230	10507
5230	10690
5230	10907
5230	10953
5230	10957
5230	10960
5230	11074
5230	11182
5230	11269
5230	11285
5230	11310
5230	11479
5230	11489
5230	11654
5230	11671
5230	11683
5230	11800
5230	11863
5230	12001
5230	12045
5230	12098
5230	12287
5230	12530
5230	12532
5230	12540
5230	12544
5230	12817
5230	12991
5230	13268
5230	13517
5230	13593
5230	13602
5230	13826
5230	13909
5230	13910
5230	13911
5230	13912
5230	13913
5230	13914
5230	13915
5230	13916
5230	13917
5230	13918
5230	13919
5230	13920
5230	13921
5230	13922
5230	13923
5230	13924
5230	13925
5230	13926
5230	13927
5230	13928
5230	16256
5230	16304
5231	5395
5231	5404
5231	5406
5231	5539
5231	6235
5231	6608
5231	7149
5231	7158
5231	7596
5231	8509
5231	8510
5231	8614
5231	8617
5231	9605
5231	9608
5231	9611
5231	9618
5231	9661
5231	9671
5231	9879
5231	9892
5231	10232
5231	10270
5231	10288
5231	10506
5231	10507
5231	10586
5231	10690
5231	10907
5231	10953
5231	10957
5231	10960
5231	11074
5231	11182
5231	11269
5231	11285
5231	11310
5231	11479
5231	11489
5231	11654
5231	11671
5231	11683
5231	11800
5231	11863
5231	12001
5231	12045
5231	12098
5231	12287
5231	12530
5231	12532
5231	12540
5231	12544
5231	12817
5231	12991
5231	13268
5231	13517
5231	13593
5231	13602
5231	13826
5231	13909
5231	13910
5231	13911
5231	13912
5231	13913
5231	13914
5231	13915
5231	13916
5231	13917
5231	13918
5231	13919
5231	13920
5231	13921
5231	13922
5231	13923
5231	13924
5231	13925
5231	13926
5231	13927
5231	13928
5231	16256
5231	16304
5232	5395
5232	5406
5232	5539
5232	6235
5232	6244
5232	7149
5232	7596
5232	8509
5232	8510
5232	8614
5232	8617
5232	9605
5232	9608
5232	9611
5232	9618
5232	9659
5232	9661
5232	9671
5232	9879
5232	9892
5232	10232
5232	10270
5232	10274
5232	10506
5232	10507
5232	10690
5232	10907
5232	10953
5232	10957
5232	10960
5232	11074
5232	11182
5232	11269
5232	11285
5232	11310
5232	11479
5232	11489
5232	11654
5232	11671
5232	11683
5232	11800
5232	11863
5232	12001
5232	12045
5232	12098
5232	12287
5232	12530
5232	12532
5232	12540
5232	12544
5232	12817
5232	12991
5232	13268
5232	13517
5232	13593
5232	13602
5232	13826
5232	13909
5232	13910
5232	13911
5232	13912
5232	13913
5232	13914
5232	13915
5232	13916
5232	13917
5232	13918
5232	13919
5232	13920
5232	13921
5232	13922
5232	13923
5232	13924
5232	13925
5232	13926
5232	13927
5232	13928
5232	16256
5232	16304
5233	5053
5233	5065
5233	5067
5233	5075
5233	5076
5233	5080
5233	5086
5233	5114
5233	5124
5233	5127
5233	5135
5233	5167
5233	5175
5233	5289
5233	8317
5233	8331
5233	8762
5233	9031
5233	9117
5233	9125
5233	9299
5233	9304
5233	9453
5233	9604
5233	9607
5233	9610
5233	9615
5233	9616
5233	9917
5233	9994
5233	10106
5233	10121
5233	10190
5233	10231
5233	10273
5233	10565
5233	10904
5233	11308
5233	11315
5233	12263
5233	12486
5233	12841
5233	13700
5233	13701
5233	13704
5233	13705
5233	13765
5233	13766
5233	13767
5233	13768
5233	13816
5233	13817
5233	13818
5233	13819
5233	13820
5233	13821
5233	13822
5235	7297
5235	7310
5235	7369
5235	7376
5235	7382
5235	7390
5235	7495
5235	7497
5235	7585
5235	8332
5235	8479
5235	8662
5235	8967
5235	8971
5235	8978
5235	8987
5235	8994
5235	9049
5235	9052
5235	9060
5235	9150
5235	9350
5235	9357
5235	9606
5235	9609
5235	9619
5235	10027
5235	10033
5235	10043
5235	10046
5235	10194
5235	10227
5235	10230
5235	10233
5235	10880
5235	11041
5235	11048
5235	11050
5235	11052
5235	11054
5235	11060
5235	11143
5235	11222
5235	11225
5235	11311
5235	11746
5235	11814
5235	11817
5235	11829
5235	11842
5235	12215
5235	12220
5235	12818
5235	13929
5235	13930
5235	13931
5235	13932
5235	13933
5235	13934
5235	13935
5235	13936
5235	13937
5235	13938
5235	13939
5235	13940
5235	13941
5235	13942
5235	13943
5235	13944
5235	13945
5235	13946
5235	13947
5237	5039
5237	5053
5237	5065
5237	5067
5237	5075
5237	5076
5237	5080
5237	5086
5237	5114
5237	5124
5237	5127
5237	5175
5237	5289
5237	5298
5237	5459
5237	6827
5237	8317
5237	8331
5237	8584
5237	8762
5237	8763
5237	9117
5237	9125
5237	9276
5237	9292
5237	9299
5237	9304
5237	9453
5237	9604
5237	9607
5237	9610
5237	9615
5237	9616
5237	9917
5237	10106
5237	10121
5237	10190
5237	10231
5237	10273
5237	10565
5237	10904
5237	10908
5237	11308
5237	11315
5237	12263
5237	12486
5237	12841
5237	13700
5237	13701
5237	13704
5237	13705
5237	13765
5237	13766
5237	13768
5237	13816
5237	13817
5237	13818
5237	13819
5237	13820
5237	13821
5237	13822
5238	5339
5238	5395
5238	5404
5238	5406
5238	5539
5238	5558
5238	6235
5238	6244
5238	6349
5238	6608
5238	6673
5238	7149
5238	7158
5238	7476
5238	7596
5238	8509
5238	8510
5238	8614
5238	8617
5238	9249
5238	9525
5238	9605
5238	9608
5238	9611
5238	9618
5238	9659
5238	9661
5238	9671
5238	9879
5238	9882
5238	9892
5238	10155
5238	10232
5238	10265
5238	10270
5238	10288
5238	10506
5238	10507
5238	10586
5238	10690
5238	10907
5238	10957
5238	11074
5238	11182
5238	11269
5238	11285
5238	11310
5238	11683
5238	11752
5238	11800
5238	11863
5238	12001
5238	12045
5238	12098
5238	12287
5238	12532
5238	12540
5238	12544
5238	12817
5238	12991
5238	13268
5238	13517
5238	13593
5238	13602
5238	13826
5238	13909
5238	13910
5238	13911
5238	13912
5238	13913
5238	13914
5238	13915
5238	13916
5238	13917
5238	13918
5238	13919
5238	13920
5238	13921
5238	13922
5238	13923
5238	13924
5238	13925
5238	13926
5238	13927
5238	13928
5238	16256
5238	16304
5239	5395
5239	5404
5239	5406
5239	5539
5239	6235
5239	6244
5239	6349
5239	6608
5239	6673
5239	7149
5239	7158
5239	7476
5239	7596
5239	8509
5239	8510
5239	8614
5239	8617
5239	9525
5239	9605
5239	9608
5239	9611
5239	9617
5239	9618
5239	9659
5239	9661
5239	9879
5239	9882
5239	9892
5239	10155
5239	10232
5239	10265
5239	10270
5239	10274
5239	10288
5239	10506
5239	10507
5239	10690
5239	10907
5239	10957
5239	11074
5239	11269
5239	11310
5239	11683
5239	11752
5239	11800
5239	11863
5239	12001
5239	12045
5239	12287
5239	12532
5239	12540
5239	12544
5239	12817
5239	12991
5239	13268
5239	13517
5239	13593
5239	13602
5239	13826
5239	13909
5239	13910
5239	13911
5239	13912
5239	13913
5239	13914
5239	13915
5239	13916
5239	13917
5239	13918
5239	13919
5239	13920
5239	13921
5239	13922
5239	13923
5239	13924
5239	13925
5239	13926
5239	13927
5239	13928
5239	16256
5239	16304
5240	7297
5240	7310
5240	7369
5240	7376
5240	7382
5240	7390
5240	7495
5240	7497
5240	7585
5240	7586
5240	8438
5240	8476
5240	8478
5240	8479
5240	8662
5240	8967
5240	8971
5240	8978
5240	8987
5240	8994
5240	9049
5240	9052
5240	9060
5240	9150
5240	9350
5240	9357
5240	9606
5240	9609
5240	9612
5240	9619
5240	10027
5240	10030
5240	10033
5240	10043
5240	10194
5240	10227
5240	10230
5240	10233
5240	10327
5240	10880
5240	11041
5240	11048
5240	11050
5240	11052
5240	11054
5240	11060
5240	11143
5240	11222
5240	11225
5240	11311
5240	11746
5240	11814
5240	11817
5240	11829
5240	11842
5240	12215
5240	12220
5240	12818
5240	13929
5240	13930
5240	13931
5240	13932
5240	13933
5240	13934
5240	13935
5240	13936
5240	13937
5240	13938
5240	13939
5240	13940
5240	13941
5240	13942
5240	13943
5240	13945
5240	13946
5240	13947
5241	7297
5241	7310
5241	7369
5241	7376
5241	7382
5241	7390
5241	7495
5241	7497
5241	7585
5241	7586
5241	8332
5241	8389
5241	8399
5241	8438
5241	8476
5241	8479
5241	8662
5241	8665
5241	8967
5241	8971
5241	8978
5241	8987
5241	8994
5241	9049
5241	9052
5241	9060
5241	9150
5241	9350
5241	9357
5241	9606
5241	9609
5241	9612
5241	9619
5241	9703
5241	10027
5241	10030
5241	10033
5241	10043
5241	10046
5241	10194
5241	10200
5241	10227
5241	10230
5241	10233
5241	10294
5241	10880
5241	11041
5241	11048
5241	11050
5241	11052
5241	11054
5241	11060
5241	11143
5241	11222
5241	11225
5241	11311
5241	11746
5241	11814
5241	11817
5241	11829
5241	11842
5241	12215
5241	12220
5241	12818
5241	13929
5241	13930
5241	13931
5241	13932
5241	13933
5241	13934
5241	13935
5241	13936
5241	13937
5241	13938
5241	13939
5241	13940
5241	13941
5241	13942
5241	13943
5241	13944
5241	13945
5241	13946
5241	13947
5242	7297
5242	7310
5242	7369
5242	7382
5242	7495
5242	7497
5242	8479
5242	8967
5242	8971
5242	8987
5242	8994
5242	9049
5242	9052
5242	9060
5242	9150
5242	9357
5242	9606
5242	9609
5242	9619
5242	9703
5242	10030
5242	10033
5242	10194
5242	10227
5242	10880
5242	11041
5242	11050
5242	11052
5242	11054
5242	11060
5242	11143
5242	11222
5242	11225
5242	11311
5242	11746
5242	11814
5242	11817
