SkillGroupSkillTargetID	AgentSkillTargetID
5994	12303
5995	12303
5994	12304
5994	12305
5995	12305
5995	12306
6701	12307
5994	12308
5995	12308
5317	12311
5318	12311
5319	12311
5320	12311
8244	12311
8245	12311
5317	12313
5318	12313
5319	12313
5320	12313
8244	12313
8245	12313
5317	12315
5318	12315
5319	12315
5320	12315
8244	12315
8245	12315
8329	12315
8330	12315
5317	12316
5319	12316
8244	12316
8329	12316
5317	12317
5318	12317
5319	12317
5320	12317
8244	12317
8245	12317
5317	12318
5318	12318
5319	12318
5320	12318
8244	12318
8245	12318
5317	12320
5319	12320
8244	12320
8329	12320
9977	12321
11090	12322
9977	12325
11090	12326
7611	12327
7611	12328
7611	12329
9876	12330
7611	12331
7611	12332
7611	12333
7611	12334
10983	12334
7611	12335
10983	12335
7611	12336
7611	12337
7611	12338
10983	12338
9876	12339
7611	12340
9876	12341
9876	12342
7611	12343
10983	12343
7611	12344
7611	12345
7611	12346
7611	12347
7611	12348
10983	12348
11090	12350
6146	12354
6146	12355
11090	12357
11090	12358
11090	12359
5196	12360
5204	12360
15894	12361
15895	12361
5196	12362
5204	12362
5196	12363
5196	12364
5196	12365
5196	12366
5204	12366
5183	12367
5193	12367
5196	12368
5204	12368
5313	12369
5314	12369
5196	12370
5196	12371
5196	12373
5204	12373
5196	12376
5204	12376
5183	12377
5193	12377
5196	12377
5204	12377
15894	12377
15895	12377
5196	12378
6146	12380
6146	12383
6146	12384
9977	12385
11090	12386
14669	12386
6146	12387
6146	12388
11090	12391
6146	12392
11090	12395
6146	12396
6146	12397
6146	12398
6146	12400
11090	12401
6146	12402
6146	12403
6146	12404
11090	12405
5196	12406
5204	12406
15894	12406
15895	12406
5183	12411
5193	12411
5183	12412
5193	12412
5183	12413
5189	12414
5183	12417
15894	12419
15895	12419
5183	12420
5193	12420
5183	12421
5193	12421
5196	12422
5204	12422
15894	12422
15895	12422
5183	12423
6146	12425
6146	12427
9977	12428
9977	12429
11090	12430
6146	12431
11090	12432
11090	12433
11090	12434
11090	12435
6146	12436
9977	12437
6146	12438
11090	12439
9977	12440
11090	12441
11090	12442
6249	12443
5196	12445
5196	12446
5204	12446
5196	12448
5204	12448
15894	12448
15895	12448
15894	12449
15895	12449
5196	12451
5204	12451
15894	12451
15895	12451
5183	12452
5196	12452
5196	12453
5204	12453
15894	12453
15895	12453
5183	12454
5193	12454
5196	12455
5196	12457
5204	12457
15894	12457
15895	12457
5196	12459
5204	12459
11090	12461
11090	12463
11090	12464
6146	12466
6146	12467
11090	12468
6146	12469
9977	12469
6146	12470
9977	12471
9977	12472
9977	12473
9977	12474
6146	12475
11090	12476
11090	12477
11090	12478
9977	12479
11090	12481
6146	12482
9977	12484
8282	12485
8282	12486
6146	12487
5183	12488
5193	12488
5183	12490
5193	12490
15894	12491
5257	12493
5183	12495
5183	12496
5193	12496
5196	12496
5204	12496
15894	12496
15895	12496
5183	12498
5193	12498
5183	12499
5313	12500
5314	12500
5183	12501
5196	12502
5204	12502
11090	12503
9977	12507
7611	12509
10983	12509
9876	12510
11089	12512
7611	12513
10983	12513
11089	12514
7611	12515
9876	12516
7611	12517
10983	12517
7611	12518
10983	12518
7611	12519
9876	12520
7611	12522
7611	12523
10983	12523
7611	12525
10983	12525
13207	12526
7611	12527
10983	12527
7611	12528
10983	12528
7611	12529
7612	12529
5994	12530
10981	12530
11086	12531
11088	12531
5994	12532
5995	12532
11086	12533
11088	12533
5994	12534
5994	12536
10981	12536
5994	12537
10981	12537
5994	12538
5995	12538
10981	12538
10982	12538
5994	12539
10981	12539
5994	12541
10981	12541
5994	12542
10981	12542
5994	12543
5994	12544
10981	12544
5994	12545
9977	12546
9977	12547
11090	12548
9977	12549
9977	12550
6146	12551
11090	12552
6146	12553
9977	12554
11090	12555
11090	12556
11090	12558
6146	12559
11090	12560
6146	12561
6146	12562
6146	12563
6146	12564
11090	12565
5183	12566
5193	12566
5183	12570
5193	12570
5196	12570
5204	12570
15894	12570
15895	12570
5257	12571
5183	12572
5193	12572
5196	12573
15894	12573
5204	12574
5183	12575
5193	12575
5183	12577
5193	12578
5183	12579
5193	12579
15894	12580
5183	12581
5183	12582
5193	12582
5183	12584
5193	12584
5183	12586
5196	12587
5204	12587
15894	12587
15895	12587
5183	12588
15894	12588
9977	12589
11090	12590
11090	12591
5196	12593
5204	12593
5183	12594
5183	12595
5193	12595
5183	12596
5193	12596
5257	12597
5183	12598
5196	12599
5183	12600
5201	12601
17023	12601
17024	12601
17055	12601
17056	12601
5183	12602
5193	12602
5188	12603
5183	12604
5183	12605
5193	12605
5196	12607
5204	12607
5188	12608
5183	12610
15894	12611
15895	12611
5188	12612
5183	12613
5193	12613
9977	12614
6146	12615
9977	12616
9977	12617
9977	12618
9977	12621
11090	12622
7611	12623
7612	12623
10983	12623
10984	12623
7611	12624
7612	12624
10983	12624
10984	12624
8406	12625
8408	12625
8410	12625
8412	12625
7611	12627
10983	12627
7611	12628
7612	12628
10983	12628
10984	12628
8406	12629
8408	12629
8406	12630
8407	12630
8408	12630
8409	12630
8406	12631
8408	12631
8406	12633
8408	12633
8410	12633
8412	12633
8406	12634
8408	12634
8406	12636
8407	12636
8408	12636
8409	12636
8410	12636
8411	12636
8412	12636
8413	12636
6146	12637
9977	12637
6146	12638
9977	12639
11090	12640
6146	12641
5995	12642
5994	12643
5995	12643
10981	12643
10982	12643
5994	12644
10981	12644
6700	12645
5994	12646
10981	12646
6700	12647
6701	12647
5994	12648
5995	12648
10981	12648
10982	12648
5994	12649
5995	12649
5994	12650
10981	12650
6700	12651
6701	12651
11086	12651
11088	12651
5994	12652
10981	12652
5994	12653
5995	12653
10981	12653
10982	12653
6700	12654
5994	12656
5994	12657
5995	12657
5994	12658
5995	12658
5995	12659
5994	12660
9977	12661
5994	12662
5995	12662
10981	12662
10982	12662
5994	12663
10981	12663
5317	12664
5319	12664
8244	12664
8329	12664
5317	12665
5318	12665
5319	12665
5320	12665
8244	12665
8245	12665
5317	12666
5318	12666
5319	12666
5320	12666
8244	12666
8245	12666
5317	12667
5319	12667
8244	12667
8329	12667
5994	12668
5995	12668
10981	12668
10982	12668
5317	12669
5319	12669
8244	12669
8329	12669
5317	12670
5318	12670
5319	12670
5320	12670
8244	12670
8245	12670
8329	12670
8330	12670
5317	12671
5319	12671
8244	12671
8329	12671
5317	12672
5318	12672
5319	12672
5320	12672
8244	12672
8245	12672
8329	12672
8330	12672
5317	12673
5319	12673
8244	12673
5317	12674
5318	12674
5319	12674
5320	12674
8244	12674
8245	12674
5317	12675
5318	12675
5319	12675
5320	12675
8244	12675
8245	12675
8329	12675
8330	12675
11090	12676
7611	12677
7611	12678
10983	12678
7611	12679
10983	12679
9876	12680
7611	12681
7612	12681
10983	12681
10984	12681
7611	12682
10983	12682
7611	12683
10983	12683
7611	12684
10983	12684
7611	12685
7611	12687
7611	12688
10983	12688
7611	12690
10983	12690
7611	12691
10983	12691
7611	12692
10983	12692
7611	12693
7611	12695
7611	12696
7612	12697
10984	12697
7611	12698
9876	12699
6146	12700
11090	12701
9977	12702
11090	12703
5593	12705
6146	12706
5593	12707
5593	12708
5593	12709
7605	12710
7605	12711
7605	12712
7605	12713
7605	12714
5593	12715
5593	12716
5593	12717
7605	12718
6146	12719
5994	12720
5995	12720
5994	12722
5994	12723
5994	12724
5994	12726
5995	12726
10981	12726
10982	12726
5994	12727
11088	12729
5994	12730
10981	12730
5994	12731
10981	12731
5994	12732
5994	12733
10981	12733
5994	12735
5995	12735
10981	12735
10982	12735
5994	12736
5995	12736
10981	12736
10982	12736
11090	12737
6146	12741
11090	12742
9977	12743
9977	12745
6146	12746
11090	12747
11090	12748
6146	12749
6146	12750
11090	12751
6146	12752
11090	12753
7611	12755
10983	12755
9876	12756
7611	12757
7611	12758
10983	12758
7611	12759
10983	12759
7611	12760
10983	12760
11089	12761
7611	12762
7611	12763
7611	12766
9876	12767
7611	12768
7612	12768
10983	12768
10984	12768
7611	12769
7611	12770
7611	12771
10983	12771
7611	12772
6146	12773
11090	12774
5994	12776
5994	12777
5994	12778
5995	12778
10981	12778
10982	12778
5994	12779
10981	12779
5994	12780
5994	12781
10981	12781
5994	12782
5994	12783
5994	12784
5994	12785
5994	12786
5994	12787
5994	12788
5995	12788
10981	12788
10982	12788
5994	12789
5994	12790
5994	12791
5994	12792
5995	12792
10981	12792
10982	12792
5994	12793
5313	12794
5314	12794
5183	12795
5193	12795
5183	12796
5193	12796
5196	12797
15894	12797
5183	12798
5193	12798
5201	12799
17023	12799
17024	12799
17055	12799
17056	12799
5183	12800
5193	12800
5257	12802
5183	12803
5193	12803
5183	12804
5193	12804
5183	12805
5183	12806
5193	12806
15894	12808
15895	12808
5183	12809
5193	12809
5183	12810
5193	12810
5183	12811
5183	12812
5193	12812
5183	12813
5183	12814
5193	12814
5196	12815
5442	12816
8282	12816
6146	12819
9977	12820
6146	12821
9977	12822
9977	12823
9977	12824
9977	12825
9977	12827
6146	12828
6146	12829
9977	12830
9977	12831
9977	12832
9977	12833
6146	12834
9977	12835
9977	12836
11090	12837
9977	12838
11090	12839
11090	12840
5592	12841
6146	12845
9977	12845
6146	12846
9977	12846
9977	12847
9977	12850
16257	12853
16258	12853
6146	12855
7611	12856
10983	12856
11090	12857
14669	12858
7611	12859
10983	12859
11089	12860
7611	12861
10983	12861
7611	12862
7611	12863
7611	12864
7611	12865
7611	12866
7611	12867
7611	12868
7611	12869
7611	12870
7611	12871
7611	12872
7611	12873
10983	12873
7611	12874
10983	12874
11090	12875
9977	12876
9977	12877
9977	12878
7611	12880
10983	12880
9876	12881
7611	12882
13207	12883
7611	12884
9876	12886
7611	12887
9876	12888
11089	12888
7611	12889
7611	12890
10983	12890
7611	12891
9876	12892
7611	12893
7611	12894
10983	12894
7611	12896
7612	12896
7611	12897
11089	12898
7611	12899
10983	12899
7611	12900
9876	12901
7611	12902
10983	12902
7611	12903
7611	12904
10983	12904
7611	12905
9876	12906
11089	12907
9977	12908
6146	12909
11086	12910
11088	12910
5995	12911
6700	12912
10981	12912
5994	12913
6701	12914
6700	12915
6700	12916
6701	12916
11086	12916
11088	12916
5994	12917
10981	12917
5994	12918
10981	12918
5994	12919
10981	12919
5995	12920
5994	12921
10981	12921
5995	12922
11086	12923
11088	12923
5994	12924
6700	12925
10981	12925
5994	12927
11088	12928
5994	12929
6148	12930
6149	12930
5994	12931
5995	12931
10981	12931
10982	12931
5995	12932
5994	12933
10981	12933
5995	12934
5994	12935
5994	12936
5995	12936
10981	12936
10982	12936
5994	12937
5994	12938
5995	12938
5994	12939
10981	12939
5994	12940
5994	12941
5994	12942
5995	12942
10981	12942
10982	12942
6700	12944
10981	12944
5994	12945
5994	12946
5995	12947
5994	12948
5994	12949
11090	12950
6146	12951
11090	12952
11090	12953
11090	12954
11090	12955
11090	12956
6146	12957
11090	12958
5196	12960
5204	12960
5183	12962
5193	12962
15894	12962
15895	12962
5183	12963
5183	12964
5193	12964
15894	12964
15895	12964
5196	12965
5204	12965
15894	12965
15895	12965
5183	12966
5193	12966
5183	12967
5193	12967
5183	12968
5193	12968
5183	12969
5193	12969
15894	12969
15895	12969
5183	12971
5196	12973
5204	12973
15894	12973
15895	12973
5183	12974
5183	12976
5193	12976
5196	12977
5183	12978
5193	12978
5183	12979
5193	12979
5196	12979
5204	12979
15894	12979
15895	12979
5183	12980
5193	12980
5313	12981
5314	12981
5315	12981
5316	12981
15894	12982
15895	12982
6146	12983
11090	12984
5994	12985
5994	12986
10981	12986
5994	12987
10981	12987
5994	12988
5995	12988
10981	12988
10982	12988
5994	12989
5994	12991
10981	12991
5994	12992
10981	12992
5994	12993
5994	12994
10981	12994
5994	12995
5994	12996
5994	12997
5994	12998
10981	12998
5994	12999
5994	13000
5994	13001
5994	13002
10981	13002
5994	13003
5994	13004
5994	13005
5994	13006
10981	13006
5994	13007
10981	13007
5994	13008
10981	13008
5994	13009
10981	13009
5994	13010
6700	13011
6700	13013
6700	13014
5994	13015
5995	13015
10981	13015
10982	13015
5994	13016
10981	13016
5994	13017
5995	13017
10981	13017
10982	13017
6700	13018
10981	13018
5994	13019
10981	13019
5994	13020
5994	13021
10981	13021
5994	13022
10981	13022
11090	13023
11090	13024
11090	13025
5592	13026
11090	13028
7611	13029
10983	13029
7611	13030
10983	13030
7611	13032
10983	13032
7611	13033
7611	13034
7611	13035
10983	13035
7611	13036
10983	13036
7611	13037
9876	13038
7611	13039
7611	13040
10983	13040
7611	13041
7611	13042
10983	13042
7611	13043
10983	13043
7611	13044
7611	13045
10983	13045
7611	13046
10983	13046
9876	13047
7611	13048
7611	13049
10983	13049
7611	13050
7611	13051
7611	13052
7611	13053
7611	13054
10983	13054
7611	13055
7611	13056
9876	13057
7611	13058
7611	13059
10983	13059
7611	13060
7611	13061
7611	13062
9876	13063
7611	13064
7611	13065
10983	13065
7611	13066
9977	13067
5196	13068
5204	13068
15894	13068
15895	13068
5183	13071
5196	13072
5204	13072
15894	13072
15895	13072
5196	13073
5204	13073
15894	13073
15895	13073
5183	13074
5193	13074
5183	13075
5193	13075
5183	13076
5196	13077
5204	13077
15894	13077
15895	13077
5196	13078
15894	13078
5196	13079
15894	13079
5183	13080
5183	13081
5994	13083
10981	13083
6146	13084
11090	13084
14669	13084
11090	13085
11090	13086
14669	13086
9977	13087
11090	13088
11090	13089
6146	13090
11090	13091
11090	13092
11090	13093
6146	13094
6146	13095
6146	13096
14669	13096
14669	13097
6146	13098
6146	13100
5994	13101
10981	13101
5995	13103
5994	13104
5994	13105
5994	13106
5994	13107
5994	13108
5995	13108
5994	13109
5995	13109
10981	13109
10982	13109
5994	13110
5994	13111
10981	13111
6700	13112
5994	13113
11088	13114
5994	13115
10981	13115
5994	13116
10981	13116
5994	13117
10981	13117
5994	13118
5995	13118
10981	13118
10982	13118
5995	13119
5994	13120
10981	13120
13205	13121
5994	13122
10981	13122
5994	13124
10981	13124
5995	13125
5994	13128
10981	13128
5994	13129
5994	13130
5994	13131
5994	13132
10981	13132
5994	13133
5994	13134
10981	13134
5994	13135
5994	13136
10981	13136
5994	13137
10981	13137
5994	13138
5995	13138
10981	13138
10982	13138
5994	13139
5995	13140
5994	13141
10981	13141
5994	13143
5995	13143
10981	13143
10982	13143
5994	13144
5995	13144
10981	13144
10982	13144
5994	13145
5995	13145
10981	13145
10982	13145
5994	13146
5994	13147
5995	13147
6700	13148
5995	13149
5994	13150
5994	13151
5994	13152
10981	13152
5994	13153
10981	13153
5995	13154
10981	13154
6146	13155
11090	13156
11090	13157
6146	13158
9977	13159
6146	13160
6146	13161
6146	13162
6146	13163
11090	13164
9977	13165
11090	13166
6146	13167
6146	13168
6146	13169
6146	13170
9977	13171
6146	13172
11090	13173
11090	13174
9977	13175
11090	13176
5994	13177
5995	13177
6146	13178
6146	13179
6146	13180
9977	13181
6146	13182
6146	13183
6146	13184
6146	13185
11090	13186
14669	13187
6146	13188
6146	13189
6146	13190
6146	13191
6146	13192
11090	13193
11090	13194
11090	13195
14669	13196
6146	13197
11090	13197
9977	13198
6146	13199
11090	13200
6146	13201
6146	13202
6146	13203
6146	13204
9977	13209
11090	13210
5593	13212
7605	13213
5994	13214
10981	13214
5995	13215
6700	13216
5995	13217
5995	13218
5994	13219
5994	13220
5994	13221
10981	13221
5994	13222
5994	13223
10981	13223
5994	13224
10981	13224
5994	13225
5994	13226
10981	13226
5994	13227
5995	13227
10981	13227
10982	13227
5994	13228
10981	13228
13205	13229
6146	13230
6146	13231
6249	13232
11090	13233
5994	13234
10981	13234
5995	13235
5994	13236
5995	13236
10981	13236
10982	13236
5994	13237
10981	13237
5994	13238
10981	13238
5995	13239
5994	13240
10981	13240
5994	13241
5994	13242
10981	13242
5994	13243
10981	13243
11086	13244
11088	13244
5994	13246
5994	13247
10981	13247
5994	13248
5994	13249
10981	13249
5994	13250
5994	13251
5994	13252
5995	13253
5994	13254
5994	13255
10981	13255
5994	13256
10981	13256
5994	13257
5994	13258
5994	13259
10981	13259
5994	13260
10981	13260
5994	13261
11086	13262
11088	13262
5994	13263
10981	13263
5995	13264
5995	13265
5994	13266
5994	13267
5994	13268
5995	13268
10981	13268
10982	13268
11088	13269
5994	13270
5995	13270
10981	13270
10982	13270
5995	13271
5994	13272
10981	13272
5994	13273
10981	13273
5994	13274
5994	13275
5994	13276
10981	13276
5994	13277
5994	13278
5994	13279
5994	13280
5994	13281
10981	13281
5994	13282
13205	13283
5994	13284
10981	13284
5994	13285
9876	13286
9876	13287
7611	13288
7611	13289
10983	13289
7611	13290
10983	13290
7611	13291
10983	13291
7611	13292
10983	13292
7611	13293
10983	13293
7611	13294
7611	13295
7611	13296
10983	13296
7611	13297
10983	13297
11089	13298
7611	13299
7611	13300
7611	13302
10983	13302
7611	13303
7611	13304
10983	13304
7611	13305
10983	13305
7611	13306
10983	13306
7611	13308
10983	13308
7611	13309
10983	13309
13207	13310
7611	13311
7611	13313
7611	13314
7611	13315
10983	13315
7611	13316
10983	13316
7611	13318
10983	13318
7611	13320
6249	13321
5995	13322
5183	13323
5193	13323
5183	13324
5183	13325
5193	13325
15894	13326
15895	13326
5183	13328
5193	13328
5196	13329
5204	13329
10549	13329
15894	13329
5201	13330
17023	13330
17024	13330
17055	13330
17056	13330
5196	13331
5204	13331
15894	13331
15895	13331
5196	13332
15894	13332
5196	13333
5204	13333
15894	13334
5183	13335
5193	13335
5183	13337
5193	13337
15894	13338
15895	13338
5183	13339
5193	13339
15894	13339
15895	13339
5196	13340
15894	13340
5183	13341
5193	13341
5183	13342
5193	13342
5196	13343
5196	13345
15894	13345
6146	13346
6146	13347
9977	13349
9977	13350
9977	13351
9977	13352
9977	13353
5994	13354
10981	13354
6700	13355
11088	13355
5994	13356
5994	13358
10981	13358
5994	13359
10981	13359
5995	13361
5994	13362
5994	13363
5994	13364
10981	13364
5994	13365
5994	13366
10981	13366
5994	13367
10981	13367
5995	13369
5994	13370
5994	13371
5995	13371
10981	13371
10982	13371
5994	13372
5994	13373
5994	13375
10981	13375
5994	13376
5994	13377
10981	13377
5994	13378
10981	13378
5994	13380
10981	13380
5994	13381
10981	13381
5994	13382
10981	13382
5994	13383
10981	13383
5994	13384
5995	13384
10981	13384
10982	13384
5994	13386
5995	13386
10981	13386
10982	13386
6700	13387
5994	13388
5994	13389
10981	13389
5994	13390
5994	13391
10981	13391
5994	13392
5994	13393
5995	13393
10981	13393
10982	13393
5994	13394
5995	13395
5994	13396
10981	13396
5994	13397
10981	13397
5994	13399
10981	13399
5994	13401
5994	13402
10981	13402
5994	13404
10981	13404
5994	13405
10981	13405
5994	13406
5994	13407
10981	13407
5994	13408
11086	13412
11088	13412
5994	13413
10981	13413
5994	13414
10981	13414
5994	13415
10981	13415
5994	13416
10981	13416
5994	13417
5994	13420
10981	13420
5994	13421
5994	13422
10981	13422
5994	13423
5994	13424
5994	13425
5995	13425
10981	13425
10982	13425
6146	13426
6146	13427
11090	13428
6146	13430
11090	13431
5183	13432
5183	13433
5193	13433
5183	13435
5196	13436
5204	13436
15894	13436
15895	13436
5183	13437
5196	13438
5204	13438
15894	13438
15895	13438
15894	13439
5183	13441
5196	13442
15894	13442
5183	13443
5193	13443
5201	13444
17023	13444
17024	13444
17055	13444
17056	13444
5183	13445
5193	13445
5196	13446
5204	13446
15894	13446
15895	13446
5183	13447
5193	13447
5183	13448
5193	13448
5183	13449
5193	13449
5183	13451
5193	13451
15894	13451
15895	13451
5196	13453
5204	13453
5313	13454
5183	13455
5193	13455
5183	13456
15894	13456
6146	13457
11090	13458
6146	13459
11090	13460
11090	13461
6146	13462
6146	13463
14669	13464
6146	13465
6146	13466
11090	13467
6146	13468
6147	13470
9977	13471
9977	13472
9977	13473
6146	13474
6146	13475
11090	13476
6146	13477
9977	13478
9977	13479
9977	13481
7611	13482
10983	13482
7611	13483
10983	13483
7611	13484
10983	13484
7611	13485
10983	13485
7611	13487
7611	13488
10983	13488
7611	13491
10983	13491
7611	13492
10983	13492
7611	13493
7611	13494
10983	13494
7611	13495
10983	13495
7611	13497
10983	13497
7611	13498
10983	13498
7611	13499
10983	13499
5994	13500
10981	13500
5994	13501
5994	13502
10981	13502
5994	13503
5995	13503
10981	13503
10982	13503
5994	13504
10981	13504
5994	13506
5994	13507
10981	13507
5994	13508
5995	13508
10981	13508
10982	13508
5994	13509
10981	13509
5994	13510
10981	13510
5995	13511
5994	13512
10981	13512
5994	13513
5994	13516
10981	13516
5994	13517
10981	13517
5994	13518
10981	13518
5994	13519
5995	13519
10981	13519
10982	13519
5994	13520
10981	13520
5994	13521
5995	13521
10981	13521
10982	13521
5995	13522
10982	13522
5994	13523
10981	13523
5994	13524
10981	13524
5994	13525
10981	13525
5994	13526
10981	13526
5994	13527
10981	13527
5994	13528
5994	13529
10981	13529
9977	13532
5183	13535
5193	13535
5183	13536
15894	13537
15894	13538
15895	13538
5183	13540
5193	13540
5196	13541
5204	13541
15894	13541
15895	13541
5183	13542
5196	13543
5204	13543
5196	13545
5204	13545
15894	13545
15895	13545
5189	13546
5183	13548
15894	13550
5196	13551
5204	13551
5183	13552
5193	13552
6146	13554
9977	13555
11090	13557
5196	13558
5204	13558
5183	13559
5193	13559
15894	13560
15895	13560
5183	13561
5193	13561
5196	13562
15894	13562
5196	13563
15894	13563
5196	13564
5204	13564
5196	13565
5204	13565
15894	13565
15895	13565
15894	13566
15895	13566
5183	13567
5193	13567
5183	13568
5193	13568
5183	13569
15894	13570
15895	13570
5183	13571
5193	13571
5196	13572
5204	13572
15894	13572
15895	13572
5183	13573
5193	13573
5183	13574
5193	13574
5196	13575
15894	13575
5183	13576
5193	13576
5183	13577
5193	13577
5196	13577
5204	13577
15894	13577
15895	13577
5183	13578
5193	13578
5994	13579
5994	13580
10981	13580
5994	13581
10981	13581
5994	13582
5995	13582
10981	13582
10982	13582
5994	13583
5995	13583
10981	13583
10982	13583
5995	13584
5994	13585
10981	13585
6700	13586
5994	13587
10981	13587
5994	13588
10981	13588
11088	13590
5994	13592
5995	13592
10981	13592
10982	13592
5994	13593
5995	13593
10981	13593
10982	13593
5995	13594
10982	13594
5994	13595
5994	13596
10981	13596
5994	13598
10981	13598
5994	13599
10981	13599
5994	13600
10981	13600
5994	13601
5995	13601
10981	13601
10982	13601
5994	13602
5995	13602
10981	13602
10982	13602
5994	13603
10981	13603
5994	13604
5995	13604
10981	13604
10982	13604
5994	13605
10981	13605
5994	13606
5995	13606
10981	13606
10982	13606
5994	13607
10981	13607
5994	13608
10981	13608
5994	13609
10981	13609
5994	13610
5994	13611
10981	13611
5994	13612
5995	13614
5995	13615
10982	13615
5995	13617
5994	13618
10981	13618
5994	13619
10981	13619
5994	13620
10981	13620
5994	13621
10981	13621
5994	13622
10981	13622
5994	13623
10981	13623
5994	13624
10981	13624
5994	13625
5994	13626
10981	13626
5994	13627
10981	13627
5994	13628
10981	13628
5994	13629
10981	13629
6700	13630
6701	13630
5994	13631
10981	13631
5994	13633
10981	13633
5994	13634
10981	13634
6146	13635
6146	13636
5006	13649
5592	13650
5592	13651
18092	13651
5593	13652
6249	13654
6249	13655
7605	13656
7605	13657
5010	13658
5010	13659
6146	13662
9977	13662
11090	13662
6146	13663
9977	13664
6146	13665
9977	13666
9977	13667
9977	13668
9977	13669
5994	13670
10981	13670
5994	13671
10981	13671
5994	13672
10981	13672
5994	13673
5994	13674
10981	13674
5994	13675
10981	13675
5994	13676
5995	13676
10981	13676
10982	13676
5994	13677
10981	13677
5994	13678
5995	13678
10981	13678
10982	13678
5994	13679
10981	13679
5994	13680
13205	13681
13206	13681
5994	13682
10981	13682
5994	13683
10981	13683
5994	13684
5995	13684
10981	13684
10982	13684
5994	13685
5994	13686
10981	13686
5995	13687
10982	13687
5994	13688
10981	13688
5994	13689
10981	13689
5994	13690
10981	13690
5994	13691
10981	13691
5994	13692
10981	13692
5994	13694
5995	13694
10981	13694
10982	13694
5995	13695
5994	13696
10981	13696
5994	13697
10981	13697
5994	13698
10981	13698
5994	13699
10981	13699
7611	13702
10983	13702
11090	13707
9977	13708
9977	13709
9977	13710
6146	13721
7611	13723
10983	13723
7611	13724
7612	13724
10983	13724
10984	13724
9876	13725
7611	13726
10983	13726
9876	13727
11089	13727
7611	13728
10983	13728
7611	13729
10983	13729
7611	13730
10983	13730
7611	13731
10983	13731
7611	13732
10983	13732
9876	13733
7611	13735
10983	13735
7611	13736
10983	13736
7611	13737
10983	13737
9876	13738
11089	13738
7611	13740
10983	13740
7611	13741
10983	13741
7611	13742
10983	13742
7611	13743
10983	13743
7611	13744
10983	13744
7611	13745
7612	13745
10983	13745
10984	13745
7611	13746
10983	13746
7611	13747
10983	13747
9876	13748
11089	13748
9876	13749
7611	13750
10983	13750
7611	13751
10983	13751
7611	13753
10983	13753
7611	13755
10983	13755
7611	13756
10983	13756
7611	13757
10983	13757
7611	13758
10983	13758
7611	13759
10983	13759
7611	13760
10983	13760
7611	13761
10983	13761
9876	13762
9876	13763
7611	13764
10983	13764
5994	13785
10981	13785
5994	13786
10981	13786
5994	13788
10981	13788
5994	13789
10981	13789
5994	13790
10981	13790
5994	13792
10981	13792
5994	13793
5995	13793
10981	13793
10982	13793
5995	13794
10982	13794
5994	13795
5995	13795
10981	13795
10982	13795
5994	13796
10981	13796
5994	13797
10981	13797
5995	13800
10982	13800
5994	13801
10981	13801
5994	13802
10981	13802
5994	13805
10981	13805
5994	13806
10981	13806
5994	13807
10981	13807
13205	13808
5994	13809
10981	13809
14012	13810
14014	13812
14015	13812
14012	13813
14013	13813
14012	13815
14013	13815
5994	13837
10981	13837
5994	13838
10981	13838
5994	13839
10981	13839
5995	13840
10982	13840
5994	13841
10981	13841
5994	13842
10981	13842
5994	13843
10981	13843
5994	13844
10981	13844
5994	13845
10981	13845
5994	13846
10981	13846
5994	13861
10981	13861
5994	13862
10981	13862
5994	13863
10981	13863
5994	13864
10981	13864
5994	13865
10981	13865
5994	13866
10981	13866
5995	13867
10982	13867
5994	13868
10981	13868
5994	13869
10981	13869
5995	13870
10982	13870
5994	13871
10981	13871
5994	13872
10981	13872
5994	13873
10981	13873
5994	13874
5995	13874
10981	13874
10982	13874
5994	13875
10981	13875
5994	13877
10981	13877
5994	13878
10981	13878
5995	13879
10982	13879
11090	13889
5183	13890
5193	13890
15894	13891
5183	13892
5193	13892
5196	13893
5204	13893
5183	13895
5193	13895
15894	13896
15895	13896
5196	13897
15894	13897
5183	13898
5193	13898
5183	13899
5196	13900
5204	13900
15894	13900
15895	13900
15894	13901
5183	13902
5183	13903
5189	13903
5193	13903
5196	13905
5204	13905
15894	13905
15895	13905
5183	13906
5193	13906
6146	13907
6146	13955
6146	13956
6146	13957
14012	14105
14013	14105
14012	14106
14013	14106
14308	14107
14308	14108
14308	14109
14308	14110
14308	14111
14308	14112
14308	14113
5579	14114
13715	14114
14308	14115
14308	14116
14308	14117
14308	14118
14308	14119
14308	14120
14308	14121
14308	14122
14308	14123
14308	14124
5579	14125
13715	14125
14308	14126
5579	14127
13715	14127
5579	14128
13715	14128
5579	14129
13715	14129
5579	14130
13715	14130
5579	14131
13715	14131
5579	14132
13715	14132
5579	14133
13715	14133
5579	14134
13715	14134
5579	14135
13715	14135
5579	14136
13715	14136
5579	14137
5579	14138
13715	14138
5579	14139
13715	14139
5579	14140
13715	14140
5579	14141
13715	14141
5579	14142
13715	14142
5579	14143
13715	14143
5579	14144
13715	14144
5579	14145
13715	14145
5579	14146
13715	14146
5579	14147
13715	14147
14308	14148
14308	14149
14308	14150
14308	14151
14308	14152
14308	14153
14308	14154
14308	14155
14308	14156
5579	14157
13715	14157
14308	14158
14308	14159
14308	14160
14308	14161
14308	14162
14308	14163
14308	14164
14308	14165
14308	14166
14308	14167
5579	14168
13715	14168
14308	14169
14308	14170
14308	14171
14308	14172
