SkillTargetID	ScheduleID	PeripheralID	EnterpriseName	PeripheralNumber	PeripheralName	AvailableHoldoffDelay	Priority	BaseSkillTargetID	Extension	SubGroupMaskType	SubSkillGroupMask	ConfigParam	Description	Deleted	MRDomainID	IPTA	DefaultEntry	UserDeletable	ServiceLevelThreshold	ServiceLevelType	BucketIntervalID	ChangeStamp
6163	NULL	5001	CCM_PG2.380_IEE_PD_EXP_FS_EN	380	380_IEE_PD_EXP_FS_EN	-1	0	6163	380	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6164	NULL	5001	CCM_PG2.381_IEE_PD_EXP_FS_SP	381	381_IEE_PD_EXP_FS_SP	-1	0	6164	381	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6249	NULL	5002	CCM_PG3.9999_SanAntonio_Test_SG	9999	9999_SanAntonio_Test_SG	-1	0	6249	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	4
6383	NULL	5003	CCM_PG4.44444_MAXE_TEST	44444	44444_MAXE_TEST	-1	0	6383	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
6700	NULL	5001	CCM_PG2.390_IEE_EN_SEU	390	390_IEE_EN_SEU	-1	0	6700	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6701	NULL	5001	CCM_PG2.391_IEE_SP_SEU	391	391_IEE_SP_SEU	-1	0	6701	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6702	NULL	5002	CCM_PG3.390_IEE_EN_SEU	390	390_IEE_EN_SEU	-1	0	6702	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6703	NULL	5002	CCM_PG3.391_IEE_SP_SEU	391	391_IEE_SP_SEU	-1	0	6703	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6865	NULL	5004	CCM_PG5.630_STATE_ARTS	630	630_STATE_ARTS	-1	0	6865	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	State Assistance Respose Team (ART)	N	1	Y	0	Y	-1	0	NULL	2
6868	NULL	5000	CCM_PG1.570_IEE_RESEARCH	570	570_IEE_RESEARCH	-1	0	6868	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
6933	NULL	5003	CCM_PG4.9998_Athens_Training_SG	9998	9998_Athens_Training_SG	-1	0	6933	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
6934	NULL	5001	CCM_PG2.9998_Midland_Training_C2	9998	9998_Midland_Training_C2	-1	0	6934	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Midland Training Class 2	N	1	Y	0	Y	-1	0	NULL	1
7284	NULL	5003	CCM_PG4.200_EB_EN	200	200_EB_EN	-1	0	7284	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
7285	NULL	5003	CCM_PG4.201_EB_SP	201	201_EB_SP	-1	0	7285	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
7286	NULL	5003	CCM_PG4.210_EB_ENG_STARPLUS	210	210_EB_ENG_STARPLUS	-1	0	7286	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7287	NULL	5003	CCM_PG4.211_EB_SPN_STARPLUS	211	211_EB_SPN_STARPLUS	-1	0	7287	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
7288	NULL	5003	CCM_PG4.220_EB_ENG_TP40	220	220_EB_ENG_TP40	-1	0	7288	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7289	NULL	5003	CCM_PG4.221_EB_SPN_TP40	221	221_EB_SPN_TP40	-1	0	7289	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7290	NULL	5003	CCM_PG4.230_EB_ENG_NSTAR	230	230_EB_ENG_NSTAR	-1	0	7290	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7291	NULL	5003	CCM_PG4.231_EB_SPN_NSTAR	231	231_EB_SPN_NSTAR	-1	0	7291	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7478	NULL	5001	CCM_PG2.810_WFM_Midland	810	810_WFM_Midland	-1	0	7478	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7558	NULL	5000	CCM_PG1.810_WFM_Austin	810	810_WFM_Austin	-1	0	7558	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7568	NULL	5003	CCM_PG4.254_EB_PD_OUTREACH	254	254_EB_PD_OUTREACH	-1	0	7568	254	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7605	NULL	5003	CCM_PG4.9999_Athens_Test_SG	9999	9999_Athens_Test_SG	-1	0	7605	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7606	NULL	5000	CCM_PG1.503_CHIP_PD_ENROLL	503	503_CHIP_PD_ENROLL	-1	0	7606	503	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
7609	NULL	5003	CCM_PG4.100_THS_EN	100	100_THS_EN	-1	0	7609	100	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	3
7610	NULL	5003	CCM_PG4.101_THS_SP	101	101_THS_SP	-1	0	7610	101	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	4
7611	NULL	5003	CCM_PG4.300_IEE_EN	300	300_IEES_EN	-1	0	7611	300	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	4
7612	NULL	5003	CCM_PG4.301_IEE_SP	301	301_IEES_SP	-1	0	7612	301	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	3
7614	NULL	5003	CCM_PG4.310_IEE_EN_EXP_BEN	310	310_IEE_EN_EXP_BEN	-1	0	7614	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7615	NULL	5003	CCM_PG4.311_IEE_SP_EXP_BEN	311	311_IEE_SP_EXP_BEN	-1	0	7615	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7616	NULL	5003	CCM_PG4.320_IEE_EN_FOOD_STAMPS	320	320_IEE_EN_FOOD_STAMPS	-1	0	7616	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7617	NULL	5003	CCM_PG4.321_IEE_SP_FOOD_STAMPS	321	321_IEE_SP_FOOD_STAMPS	-1	0	7617	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7618	NULL	5003	CCM_PG4.330_IEE_EN_TANF	330	330_IEE_EN_TANF	-1	0	7618	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7619	NULL	5003	CCM_PG4.331_IEE_SP_TANF	331	331_IEE_SP_TANF	-1	0	7619	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7620	NULL	5003	CCM_PG4.340_IEE_EN_MEDICAID_ELIG	340	340_IEE_EN_MEDICAID_ELIG	-1	0	7620	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7621	NULL	5003	CCM_PG4.341_IEE_SP_MEDICAID_ELIG	341	341_IEE_SP_MEDICAID_ELIG	-1	0	7621	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7622	NULL	5003	CCM_PG4.350_IEE_EN_MEDICARE_SAV	350	350_IEE_EN_MEDICARE_SAV	-1	0	7622	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7623	NULL	5003	CCM_PG4.351_IEE_SP_MEDICARE_SAV	351	351_IEE_SP_MEDICARE_SAV	-1	0	7623	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7624	NULL	5003	CCM_PG4.360_IEE_EN_LTC	360	360_IEE_EN_LTC	-1	0	7624	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
7625	NULL	5003	CCM_PG4.361_IEE_SP_LTC	361	361_IEE_SP_LTC	-1	0	7625	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8220	NULL	5001	CCM_PG2.503_CHIP_EN_SEU	503	503_CHIP_EN_SEU	-1	0	8220	503	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8221	NULL	5001	CCM_PG2.513_CHIP_SP_SEU	513	513_CHIP_SP_SEU	-1	0	8221	513	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8242	NULL	5000	CCM_PG1.515_CHIP_EN_SKIP	515	515_CHIP_EN_SKIP	-1	0	8242	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8243	NULL	5000	CCM_PG1.517_CHIP_SP_SKIP	517	517_CHIP_SP_SKIP	-1	0	8243	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
8244	NULL	5001	CCM_PG2.515_CHIP_EN_SKIP	515	515_CHIP_EN_SKIP	-1	0	8244	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8245	NULL	5001	CCM_PG2.517_CHIP_SP_SKIP	517	517_CHIP_SP_SKIP	-1	0	8245	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
8250	NULL	5001	CCM_PG2.521_CHIP_EN_OPS	521	521_CHIP_EN_OPS	-1	0	8250	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CHIP OPS English Phone Queue	N	1	Y	0	Y	-1	0	NULL	0
8251	NULL	5001	CCM_PG2.523_CHIP_SP_OPS	523	523_CHIP_SP_OPS	-1	0	8251	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8282	NULL	5000	CCM_PG1.521_CHIP_EN_OPS	521	521_CHIP_EN_OPS	-1	0	8282	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
8283	NULL	5000	CCM_PG1.523_CHIP_SP_OPS	523	CCM_PG1.523_CHIP_SP_OPS	-1	0	8283	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
8329	NULL	5001	CCM_PG2.530_CHIP_EN_PERINATAL	530	530_CHIP_EN_PERINATAL	-1	0	8329	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8330	NULL	5001	CCM_PG2.531_CHIP_SP_PERINATAL	531	531_CHIP_SP_PERINATAL	-1	0	8330	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8406	NULL	5003	CCM_PG4.500_CHIP_EN_ENROLL	500	500_CHIP_EN_ENROLL	-1	0	8406	500	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8407	NULL	5003	CCM_PG4.501_CHIP_SP_ENROLL	501	501_CHIP_SP_ENROLL	-1	0	8407	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8408	NULL	5003	CCM_PG4.510_CHIP_EN_ELIGIBILITY	510	510_CHIP_EN_ELIGIBILITY	-1	0	8408	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8409	NULL	5003	CCM_PG4.511_CHIP_SP_ELIGIBILITY	511	511_CHIP_SP_ELIGIBILITY	-1	0	8409	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8410	NULL	5003	CCM_PG4.515_CHIP_EN_SKIP	515	515_CHIP_EN_SKIP	-1	0	8410	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8411	NULL	5003	CCM_PG4.517_CHIP_SP_SKIP	517	517_CHIP_SP_SKIP	-1	0	8411	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8412	NULL	5003	CCM_PG4.530_CHIP_EN_PERINATAL	530	530_CHIP_EN_PERINATAL	-1	0	8412	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8413	NULL	5003	CCM_PG4.531_CHIP_SP_PERINATAL	531	531_CHIP_SP_PERINATAL	-1	0	8413	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8436	NULL	5003	CCM_PG4.115_THS_OUTREACH	115	115_THS_OUTREACH	-1	0	8436	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8602	NULL	5001	CCM_PG2.370_IEE_CALLBACK	370	370_IEE_CALLBACK	-1	0	8602	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8607	NULL	5001	CCM_PG2.505_CHIP_PD_ENROLL	505	505_CHIP_PD_ENROLL	-1	0	8607	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8832	NULL	5003	CCM_PG4.810_Athens_WFM_SG	810	Athens_WFM	-1	0	8832	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8912	NULL	5002	CCM_PG3.900_Callback_Pilot	900	900_Callback_Pilot	-1	0	8912	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
8913	NULL	5001	CCM_PG2.540_CHIP_PD_REMINDER	540	540_CHIP_PD_REMINDER	-1	0	8913	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
9026	NULL	5001	CCM_PG2.9997_IEE_EN_TEST	9997	9997_IEE_EN_TEST	-1	0	9026	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9071	NULL	5000	CCM_PG1.860_DISASTER_OVERFLOW_EN	860	860_DISASTER_OVERFLOW_EN	-1	0	9071	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
9072	NULL	5000	CCM_PG1.861_DISASTER_OVERFLOW_SP	861	861_DISASTER_OVERFLOW_SP	-1	0	9072	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
9100	NULL	5000	CCM_PG1.580_CHIP_PD_PhoneMI_EN	580	580_CHIP_PD_PhoneMI_EN	-1	0	9100	580	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9101	NULL	5000	CCM_PG1.581_CHIP_PD_PhoneMI_SP	581	581_CHIP_PD_PhoneMI_SP	-1	0	9101	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9282	NULL	5001	CCM_PG2.580_CHIP_PD_MI_EN	580	580_CHIP_PD_MI_EN	-1	0	9282	580	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9283	NULL	5001	CCM_PG2.581_CHIP_PD_MI_SP	581	581_CHIP_PD_MI_SP	-1	0	9283	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9284	NULL	5001	CCM_PG2.582_CHIP_PD_IVA_EN	582	582_CHIP_PD_IVA_EN	-1	0	9284	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9285	NULL	5001	CCM_PG2.583_CHIP_PD_IVA_SP	583	583_CHIP_PD_IVA_SP	-1	0	9285	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9286	NULL	5001	CCM_PG2.584_CHIP_PD_Enrl_EN	584	584_CHIP_PD_Enrl_EN	-1	0	9286	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9287	NULL	5001	CCM_PG2.585_CHIP_PD_EnrlI_SP	585	585_CHIP_PD_Enrl_SP	-1	0	9287	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	1
9827	NULL	5000	CCM_PG1.586_CHIP_PT_PD_MI_EN	586	586_CHIP_PT_PD_MI_EN	-1	0	9827	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
9828	NULL	5000	CCM_PG1.588_CHIP_PT_PD_IVA_EN	588	588_CHIP_PT_PD_IVA_EN	-1	0	9828	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	3
9829	NULL	5000	CCM_PG1.589_CHIP_PT_PD_IVA_SP	589	589_CHIP_PT_PD_IVA_SP	-1	0	9829	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
9830	NULL	5000	CCM_PG1.587_CHIP_PT_PD_MI_SP	587	587_CHIP_PT_PD_MI_SP	-1	0	9830	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9831	NULL	5000	CCM_PG1.5800_CHIP_PT_PD_Enrl_EN	5800	5800_CHIP_PT_PD_Enrollment_EN	-1	0	9831	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9832	NULL	5000	CCM_PG1.5801_CHIP_PT_PD_Enrl_SP	5801	5801_CHIP_PT_PD_Enrollment_SP	-1	0	9832	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9833	NULL	5001	CCM_PG2.5800_CHIP_PT_PD_MailMI_E	5800	5800_CHIP_PT_PD_MailMI_EN	-1	0	9833	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9834	NULL	5001	CCM_PG2.5801_CHIP_PT_PD_MailMI_S	5801	5801_CHIP_PT_PD_MailMI_SP	-1	0	9834	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9835	NULL	5001	CCM_PG2.586_CHIP_PT_PD_PhoneMI_E	586	586_CHIP_PT_PD_PhoneMI_EN	-1	0	9835	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9836	NULL	5001	CCM_PG2.587_CHIP_PT_PD_PhoneMI_S	587	587_CHIP_PT_PD_PhoneMI_SP	-1	0	9836	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9837	NULL	5001	CCM_PG2.588_CHIP_PT_PD_MixedMI_E	588	588_CHIP_PT_PD_MixedMI_EN	-1	0	9837	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9838	NULL	5001	CCM_PG2.589_CHIP_PT_PD_MixedMI_S	589	589_CHIP_PT_PD_MixedMI_SP	-1	0	9838	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9839	NULL	5002	CCM_PG3.5800_CHIP_PT_PD_MailMI_E	5800	5800_CHIP_PT_PD_MailMI_EN	-1	0	9839	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9840	NULL	5002	CCM_PG3.5801_CHIP_PT_PD_MailMI_S	5801	5801_CHIP_PT_PD_MailMI_SP	-1	0	9840	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9841	NULL	5002	CCM_PG3.580_CHIP_PD_PhoneMI_EN	580	580_CHIP_PD_PhoneMI_EN	-1	0	9841	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9842	NULL	5002	CCM_PG3.581_CHIP_PD_PhoneMI_SP	581	581_CHIP_PD_PhoneMI_SP	-1	0	9842	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
