Plan Start Date,Plan End Date,Unit of Work Name ,Day of Plan, Forecast Inv Age, Forecast Inv Vol, Hour of Plan 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 1.000000 , 130.000000 , 0.000000 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 2.000000 , 110.000000 , 0.000000 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 3.000000 , 120.000000 , 0.000000 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 4.000000 , 110.000000 , 0.000000 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 5.000000 , 110.000000 , 0.000000 
10/01/2018 , 10/14/2018 , PC_LCD , 14.000000 , 6.000000 , 470.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 1.000000 , 40.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 2.000000 , 40.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 3.000000 , 45.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 4.000000 , 55.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 5.000000 , 50.000000 , 0.000000 
10/01/2018 , 10/14/2018 , APP_REVIEW , 14.000000 , 6.000000 , 259.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 1.000000 , 26.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 2.000000 , 25.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 3.000000 , 30.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 4.000000 , 25.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 5.000000 , 20.000000 , 0.000000 
10/01/2018 , 10/14/2018 , EB_IVA , 14.000000 , 6.000000 , 144.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 1.000000 , 128.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 2.000000 , 146.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 3.000000 , 113.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 4.000000 , 144.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 5.000000 , 127.000000 , 0.000000 
10/01/2018 , 10/14/2018 , MMS_READY , 14.000000 , 6.000000 , 531.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 1.000000 , 150.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 2.000000 , 240.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 3.000000 , 300.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 4.000000 , 200.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 5.000000 , 200.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINANCIAL_APPROVAL , 14.000000 , 6.000000 , 890.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 1.000000 , 117.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 2.000000 , 115.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 3.000000 , 110.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 4.000000 , 130.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 5.000000 , 120.000000 , 0.000000 
10/01/2018 , 10/14/2018 , DATA_ENTRY , 14.000000 , 6.000000 , 589.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 1.000000 , 310.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 2.000000 , 320.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 3.000000 , 360.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 4.000000 , 240.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 5.000000 , 250.000000 , 0.000000 
10/01/2018 , 10/14/2018 , FINAL_MAIL_ENROLLED , 14.000000 , 6.000000 , 1298.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 0.000000 , 0.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 1.000000 , 320.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 2.000000 , 356.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 3.000000 , 455.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 4.000000 , 487.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 5.000000 , 580.000000 , 0.000000 
10/01/2018 , 10/14/2018 , REFERRAL , 14.000000 , 6.000000 , 2043.000000 , 0.000000 
